0,1,2,time,week
44.93,5.11,44.12,2019-04-13 00:00:00,6
43.31,3.56,44.12,2019-04-13 01:00:00,6
40.57,3.1,44.12,2019-04-13 02:00:00,6
39.05,2.75,44.12,2019-04-13 03:00:00,6
42.87,2.22,44.12,2019-04-13 04:00:00,6
45.77,2.5,44.12,2019-04-13 05:00:00,6
42.24,2.29,44.12,2019-04-13 06:00:00,6
38.43,2.18,44.12,2019-04-13 07:00:00,6
50.47,2.15,41.18,2019-04-13 08:00:00,6
55.43,2.64,38.24,2019-04-13 09:00:00,6
59.87,51.06,35.29,2019-04-13 10:00:00,6
77.09,111.58,11.76,2019-04-13 11:00:00,6
100.39,124.86,29.41,2019-04-13 12:00:00,6
94.37,130.49,38.24,2019-04-13 13:00:00,6
90.84,145.63,35.29,2019-04-13 14:00:00,6
63.74,135.21,26.47,2019-04-13 15:00:00,6
87.56,78.52,29.41,2019-04-13 16:00:00,6
85.02,81.3,23.53,2019-04-13 17:00:00,6
84.44,138.59,20.59,2019-04-13 18:00:00,6
91.22,105.32,26.47,2019-04-13 19:00:00,6
65.02,43.42,20.59,2019-04-13 20:00:00,6
50.87,27.82,20.59,2019-04-13 21:00:00,6
45.46,78.77,23.53,2019-04-13 22:00:00,6
44.18,51.3,26.47,2019-04-13 23:00:00,6
45.53,108.42,26.47,2019-04-20 00:00:00,6
42.58,38.59,32.35,2019-04-20 01:00:00,6
43.57,15.88,55.88,2019-04-20 02:00:00,6
42.01,30.53,61.76,2019-04-20 03:00:00,6
47.47,21.8,14.71,2019-04-20 04:00:00,6
47.99,47.5,0.0,2019-04-20 05:00:00,6
40.7,50.63,0.0,2019-04-20 06:00:00,6
41.46,16.41,0.0,2019-04-20 07:00:00,6
51.21,64.68,0.0,2019-04-20 08:00:00,6
59.77,145.39,50.0,2019-04-20 09:00:00,6
58.34,196.02,55.88,2019-04-20 10:00:00,6
76.56,188.84,38.24,2019-04-20 11:00:00,6
88.11,213.42,50.0,2019-04-20 12:00:00,6
92.95,215.6,41.18,2019-04-20 13:00:00,6
91.36,222.32,41.18,2019-04-20 14:00:00,6
78.39,202.92,38.24,2019-04-20 15:00:00,6
82.63,165.25,35.29,2019-04-20 16:00:00,6
81.31,171.55,29.41,2019-04-20 17:00:00,6
84.89,192.36,26.47,2019-04-20 18:00:00,6
95.38,171.8,23.53,2019-04-20 19:00:00,6
69.01,127.82,20.59,2019-04-20 20:00:00,6
45.27,108.66,17.65,2019-04-20 21:00:00,6
45.87,148.87,17.65,2019-04-20 22:00:00,6
47.74,139.82,17.65,2019-04-20 23:00:00,6
45.37,134.68,23.53,2019-04-27 00:00:00,6
43.9,97.89,26.47,2019-04-27 01:00:00,6
41.31,28.77,32.35,2019-04-27 02:00:00,6
40.79,21.34,32.35,2019-04-27 03:00:00,6
45.71,7.75,20.59,2019-04-27 04:00:00,6
47.83,49.61,20.59,2019-04-27 05:00:00,6
38.3,60.77,20.59,2019-04-27 06:00:00,6
41.14,37.68,23.53,2019-04-27 07:00:00,6
54.1,91.37,32.35,2019-04-27 08:00:00,6
57.09,169.54,35.29,2019-04-27 09:00:00,6
57.94,151.02,41.18,2019-04-27 10:00:00,6
83.85,221.13,41.18,2019-04-27 11:00:00,6
93.15,213.24,44.12,2019-04-27 12:00:00,6
91.63,244.58,41.18,2019-04-27 13:00:00,6
85.92,223.2,38.24,2019-04-27 14:00:00,6
76.75,229.33,38.24,2019-04-27 15:00:00,6
78.39,165.46,35.29,2019-04-27 16:00:00,6
