0,1,2,time,week
42.53,228.42,35.29,2019-07-22 00:00:00,1
43.97,217.25,35.29,2019-07-22 01:00:00,1
42.73,216.97,38.24,2019-07-22 02:00:00,1
41.88,215.25,41.18,2019-07-22 03:00:00,1
43.29,210.77,44.12,2019-07-22 04:00:00,1
40.71,235.92,44.12,2019-07-22 05:00:00,1
32.63,239.51,52.94,2019-07-22 06:00:00,1
34.44,271.83,50.0,2019-07-22 07:00:00,1
35.65,283.27,44.12,2019-07-22 08:00:00,1
38.44,285.46,50.0,2019-07-22 09:00:00,1
42.87,280.42,50.0,2019-07-22 10:00:00,1
43.93,266.51,52.94,2019-07-22 11:00:00,1
41.41,319.15,55.88,2019-07-22 12:00:00,1
39.89,355.53,44.12,2019-07-22 13:00:00,1
40.63,301.65,44.12,2019-07-22 14:00:00,1
40.99,296.02,44.12,2019-07-22 15:00:00,1
41.08,276.16,50.0,2019-07-22 16:00:00,1
40.39,257.46,50.0,2019-07-22 17:00:00,1
37.86,232.11,47.06,2019-07-22 18:00:00,1
40.88,226.2,41.18,2019-07-22 19:00:00,1
46.26,240.14,47.06,2019-07-22 20:00:00,1
45.38,266.65,50.0,2019-07-22 21:00:00,1
45.99,236.2,41.18,2019-07-22 22:00:00,1
45.56,229.44,41.18,2019-07-22 23:00:00,1
43.84,276.76,41.18,2019-07-23 00:00:00,2
43.33,238.94,41.18,2019-07-23 01:00:00,2
43.14,246.65,41.18,2019-07-23 02:00:00,2
45.44,265.53,47.06,2019-07-23 03:00:00,2
45.41,274.33,44.12,2019-07-23 04:00:00,2
43.27,273.03,44.12,2019-07-23 05:00:00,2
37.87,299.96,44.12,2019-07-23 06:00:00,2
38.49,317.08,44.12,2019-07-23 07:00:00,2
38.71,285.63,44.12,2019-07-23 08:00:00,2
40.19,276.76,52.94,2019-07-23 09:00:00,2
38.45,314.19,52.94,2019-07-23 10:00:00,2
39.06,338.66,55.88,2019-07-23 11:00:00,2
39.15,301.48,52.94,2019-07-23 12:00:00,2
37.44,328.2,44.12,2019-07-23 13:00:00,2
38.06,299.33,50.0,2019-07-23 14:00:00,2
39.6,285.7,55.88,2019-07-23 15:00:00,2
36.53,258.13,50.0,2019-07-23 16:00:00,2
34.95,251.73,44.12,2019-07-23 17:00:00,2
34.94,237.54,47.06,2019-07-23 18:00:00,2
37.07,243.7,38.24,2019-07-23 19:00:00,2
44.8,242.96,44.12,2019-07-23 20:00:00,2
44.65,242.18,38.24,2019-07-23 21:00:00,2
43.84,243.13,44.12,2019-07-23 22:00:00,2
42.16,233.98,44.12,2019-07-23 23:00:00,2
44.51,273.31,41.18,2019-07-24 00:00:00,3
43.73,263.2,50.0,2019-07-24 01:00:00,3
42.64,267.04,50.0,2019-07-24 02:00:00,3
42.36,300.14,52.94,2019-07-24 03:00:00,3
41.89,317.85,55.88,2019-07-24 04:00:00,3
41.85,276.97,52.94,2019-07-24 05:00:00,3
33.46,304.12,55.88,2019-07-24 06:00:00,3
34.02,322.18,38.24,2019-07-24 07:00:00,3
33.2,316.83,35.29,2019-07-24 08:00:00,3
36.11,323.1,35.29,2019-07-24 09:00:00,3
35.56,336.55,35.29,2019-07-24 10:00:00,3
34.9,339.05,35.29,2019-07-24 11:00:00,3
34.27,338.1,35.29,2019-07-24 12:00:00,3
33.81,337.08,35.29,2019-07-24 13:00:00,3
34.9,347.64,35.29,2019-07-24 14:00:00,3
36.12,323.84,47.06,2019-07-24 15:00:00,3
34.89,284.96,47.06,2019-07-24 16:00:00,3
35.79,331.65,44.12,2019-07-24 17:00:00,3
35.84,333.59,44.12,2019-07-24 18:00:00,3
37.95,307.36,44.12,2019-07-24 19:00:00,3
43.73,235.81,44.12,2019-07-24 20:00:00,3
43.31,241.69,47.06,2019-07-24 21:00:00,3
43.17,233.66,52.94,2019-07-24 22:00:00,3
44.5,269.23,52.94,2019-07-24 23:00:00,3
47.53,304.72,50.0,2019-07-25 00:00:00,4
48.88,331.37,44.12,2019-07-25 01:00:00,4
50.42,369.15,47.06,2019-07-25 02:00:00,4
45.82,295.42,47.06,2019-07-25 03:00:00,4
42.63,335.07,44.12,2019-07-25 04:00:00,4
42.46,333.2,47.06,2019-07-25 05:00:00,4
35.67,345.99,44.12,2019-07-25 06:00:00,4
35.95,315.21,55.88,2019-07-25 07:00:00,4
35.23,366.16,55.88,2019-07-25 08:00:00,4
37.76,378.63,55.88,2019-07-25 09:00:00,4
38.6,382.39,55.88,2019-07-25 10:00:00,4
37.56,380.53,55.88,2019-07-25 11:00:00,4
37.86,387.08,55.88,2019-07-25 12:00:00,4
38.82,387.25,47.06,2019-07-25 13:00:00,4
35.43,357.57,47.06,2019-07-25 14:00:00,4
37.59,341.23,47.06,2019-07-25 15:00:00,4
36.14,322.64,47.06,2019-07-25 16:00:00,4
35.48,326.94,47.06,2019-07-25 17:00:00,4
36.14,294.44,47.06,2019-07-25 18:00:00,4
38.27,308.31,44.12,2019-07-25 19:00:00,4
43.52,270.92,44.12,2019-07-25 20:00:00,4
44.73,296.65,50.0,2019-07-25 21:00:00,4
43.23,285.85,55.88,2019-07-25 22:00:00,4
44.69,323.24,55.88,2019-07-25 23:00:00,4
47.82,385.92,55.88,2019-07-26 00:00:00,5
50.17,355.11,55.88,2019-07-26 01:00:00,5
50.89,383.8,55.88,2019-07-26 02:00:00,5
45.02,328.13,55.88,2019-07-26 03:00:00,5
42.34,312.82,52.94,2019-07-26 04:00:00,5
42.47,293.77,52.94,2019-07-26 05:00:00,5
34.1,314.08,52.94,2019-07-26 06:00:00,5
33.95,355.53,52.94,2019-07-26 07:00:00,5
37.13,346.37,50.0,2019-07-26 08:00:00,5
38.22,374.08,44.12,2019-07-26 09:00:00,5
38.58,318.8,44.12,2019-07-26 10:00:00,5
37.68,353.73,47.06,2019-07-26 11:00:00,5
37.92,321.76,47.06,2019-07-26 12:00:00,5
38.29,342.01,47.06,2019-07-26 13:00:00,5
40.18,369.4,47.06,2019-07-26 14:00:00,5
41.45,350.67,47.06,2019-07-26 15:00:00,5
40.41,322.64,52.94,2019-07-26 16:00:00,5
39.07,321.09,55.88,2019-07-26 17:00:00,5
37.94,285.88,52.94,2019-07-26 18:00:00,5
39.96,232.08,52.94,2019-07-26 19:00:00,5
46.26,237.36,58.82,2019-07-26 20:00:00,5
46.95,235.0,55.88,2019-07-26 21:00:00,5
44.54,247.11,47.06,2019-07-26 22:00:00,5
44.66,234.4,41.18,2019-07-26 23:00:00,5
44.4,184.65,47.06,2019-07-29 00:00:00,1
41.62,153.06,38.24,2019-07-29 01:00:00,1
42.08,158.03,35.29,2019-07-29 02:00:00,1
43.96,154.19,41.18,2019-07-29 03:00:00,1
44.16,157.54,50.0,2019-07-29 04:00:00,1
43.1,158.13,41.18,2019-07-29 05:00:00,1
35.82,166.87,41.18,2019-07-29 06:00:00,1
35.56,212.04,41.18,2019-07-29 07:00:00,1
36.89,241.44,44.12,2019-07-29 08:00:00,1
37.39,240.92,50.0,2019-07-29 09:00:00,1
36.42,250.6,61.76,2019-07-29 10:00:00,1
38.4,239.96,52.94,2019-07-29 11:00:00,1
39.24,224.4,44.12,2019-07-29 12:00:00,1
39.44,270.85,44.12,2019-07-29 13:00:00,1
37.98,261.41,47.06,2019-07-29 14:00:00,1
38.81,264.26,38.24,2019-07-29 15:00:00,1
