,26
p,-35.5
k,3
db,0.6003546263464482
cp,5.655898537484663
sp,33.33467945106718
gyh_db,0.7705811053503691
gyh_cp,0.6392488358548932
gyh_sp,0.0
zb,0.5451027616389078
exemplars,[2 6 8]
labels,[8 8 2 8 8 8 6 8 8 8 8 8 8 8 8 8 8 8]
