0,1,2,time,week
41.94,0.14,79.41,2019-12-21 00:00:00,6
47.21,0.11,82.35,2019-12-21 01:00:00,6
46.76,0.07,82.35,2019-12-21 02:00:00,6
48.93,0.07,82.35,2019-12-21 03:00:00,6
42.5,0.07,82.35,2019-12-21 04:00:00,6
40.2,0.07,82.35,2019-12-21 05:00:00,6
40.6,0.07,82.35,2019-12-21 06:00:00,6
39.35,0.07,82.35,2019-12-21 07:00:00,6
31.89,0.07,82.35,2019-12-21 08:00:00,6
32.67,0.07,79.41,2019-12-21 09:00:00,6
33.33,0.07,73.53,2019-12-21 10:00:00,6
35.35,6.97,70.59,2019-12-21 11:00:00,6
35.64,13.38,67.65,2019-12-21 12:00:00,6
38.74,11.27,64.71,2019-12-21 13:00:00,6
40.67,12.22,50.0,2019-12-21 14:00:00,6
38.65,30.95,23.53,2019-12-21 15:00:00,6
35.95,50.81,32.35,2019-12-21 16:00:00,6
38.18,17.78,26.47,2019-12-21 17:00:00,6
44.18,2.43,52.94,2019-12-21 18:00:00,6
40.81,1.41,85.29,2019-12-21 19:00:00,6
40.71,1.2,88.24,2019-12-21 20:00:00,6
39.99,1.34,85.29,2019-12-21 21:00:00,6
39.45,1.23,85.29,2019-12-21 22:00:00,6
41.31,1.13,88.24,2019-12-21 23:00:00,6
51.41,0.0,64.71,2019-12-28 00:00:00,6
53.96,0.0,61.76,2019-12-28 01:00:00,6
53.65,0.0,61.76,2019-12-28 02:00:00,6
52.73,0.0,61.76,2019-12-28 03:00:00,6
44.44,0.0,61.76,2019-12-28 04:00:00,6
41.98,0.0,61.76,2019-12-28 05:00:00,6
41.94,0.0,61.76,2019-12-28 06:00:00,6
41.56,0.0,61.76,2019-12-28 07:00:00,6
32.36,0.0,64.71,2019-12-28 08:00:00,6
33.86,0.0,64.71,2019-12-28 09:00:00,6
32.91,0.0,61.76,2019-12-28 10:00:00,6
36.05,0.0,61.76,2019-12-28 11:00:00,6
36.14,0.0,58.82,2019-12-28 12:00:00,6
37.22,0.0,58.82,2019-12-28 13:00:00,6
38.3,0.0,58.82,2019-12-28 14:00:00,6
35.86,0.0,58.82,2019-12-28 15:00:00,6
33.35,0.0,58.82,2019-12-28 16:00:00,6
35.6,0.0,58.82,2019-12-28 17:00:00,6
39.48,0.0,61.76,2019-12-28 18:00:00,6
39.24,0.0,61.76,2019-12-28 19:00:00,6
40.08,0.0,61.76,2019-12-28 20:00:00,6
40.36,0.0,64.71,2019-12-28 21:00:00,6
41.3,0.0,64.71,2019-12-28 22:00:00,6
40.66,0.0,64.71,2019-12-28 23:00:00,6
37.06,3.13,67.65,2019-12-15 00:00:00,7
34.48,3.56,64.71,2019-12-15 01:00:00,7
31.51,3.8,61.76,2019-12-15 02:00:00,7
31.38,3.91,61.76,2019-12-15 03:00:00,7
37.53,4.72,64.71,2019-12-15 04:00:00,7
44.12,2.75,70.59,2019-12-15 05:00:00,7
42.53,2.82,73.53,2019-12-15 06:00:00,7
39.09,2.5,73.53,2019-12-15 07:00:00,7
30.18,2.54,73.53,2019-12-15 08:00:00,7
31.08,2.61,70.59,2019-12-15 09:00:00,7
31.57,2.18,67.65,2019-12-15 10:00:00,7
36.96,6.3,67.65,2019-12-15 11:00:00,7
36.66,53.52,61.76,2019-12-15 12:00:00,7
35.93,34.3,35.29,2019-12-15 13:00:00,7
35.3,33.7,26.47,2019-12-15 14:00:00,7
36.48,30.85,26.47,2019-12-15 15:00:00,7
38.45,19.33,29.41,2019-12-15 16:00:00,7
34.42,9.05,61.76,2019-12-15 17:00:00,7
40.39,2.18,67.65,2019-12-15 18:00:00,7
39.31,2.57,70.59,2019-12-15 19:00:00,7
38.71,2.39,70.59,2019-12-15 20:00:00,7
38.64,2.32,73.53,2019-12-15 21:00:00,7
38.76,1.97,73.53,2019-12-15 22:00:00,7
37.46,1.9,73.53,2019-12-15 23:00:00,7
47.47,1.16,82.35,2019-12-22 00:00:00,7
48.6,1.2,85.29,2019-12-22 01:00:00,7
48.99,1.16,85.29,2019-12-22 02:00:00,7
49.71,1.13,85.29,2019-12-22 03:00:00,7
44.01,1.09,82.35,2019-12-22 04:00:00,7
41.76,0.95,82.35,2019-12-22 05:00:00,7
41.83,1.06,82.35,2019-12-22 06:00:00,7
40.5,1.06,82.35,2019-12-22 07:00:00,7
32.64,1.06,79.41,2019-12-22 08:00:00,7
33.12,0.99,76.47,2019-12-22 09:00:00,7
33.38,0.92,73.53,2019-12-22 10:00:00,7
36.1,0.95,67.65,2019-12-22 11:00:00,7
38.05,4.89,67.65,2019-12-22 12:00:00,7
40.3,0.25,67.65,2019-12-22 13:00:00,7
39.02,0.21,67.65,2019-12-22 14:00:00,7
38.29,16.51,64.71,2019-12-22 15:00:00,7
