,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
0,-0.0,3.244727544050016,2.3567150939431243,2.3929590796141587,3.052550247355571,2.1001245295448365,2.4301247589591335,8.039410977066384,11.664446816898227,8.455789075693588,4.1670005744753,5.451119442138413,6.116179093827208,6.960045215293971,12.419204631556553,1.0713496505444968,2.6327264832514965,2.7626950866188,1.8693739051281395,3.033652817156582,4.071442617923847,3.2366494981070737,6.127036693595047,10.994013054637437,7.735095954578315,3.601118631492561,4.887426723266867,5.330008481159858,7.859399463755913,8.226358540897632,11.429797813477157,8.0675600372565,1.6995936534213416,2.065037112840156,3.4957381151153997,2.672527972526805,2.0309516105637897,3.0740552466754876,9.055562241279702,26.20818667128763,8.233051444928966,9.881805668741746,11.81567532557682,12.351174506747997,12.284779126332818,8.43316462080243,8.305250155468794,2.5459908959078827,4.895470315299212,3.3562497214296476,2.024977788415159,2.790428306971843,2.3194357619075165,9.1144673404534,25.878664270014294,11.948234260525776,10.777386649912389,10.336613505196613,45.196632029797286
1,3.244727544050016,-0.0,3.8740640885478004,3.6201598849816756,4.323327988248003,3.7293307084261653,3.8558742732216067,12.64206341260612,18.495810986932565,13.00743126806585,7.7153490129439755,8.567564592831301,9.671980901799092,12.349101107645488,14.575708337869768,3.8601672130234626,3.835467011181056,3.979147125874041,3.861331643400767,5.21013514048834,6.60899733278981,6.436025662871008,11.331146431454947,17.2444607355073,12.553551020479171,5.589748969157663,7.56663093443549,8.332614664696647,12.363172633169086,13.960617682937576,16.18113096818412,13.642347836498221,3.2281602722842315,3.6197947164399795,2.9993140888160466,2.7425954816785616,3.730400090861402,4.871405437387565,7.289687615670735,23.209752981345073,8.784419177752271,7.998098798011544,9.046451457623359,7.913520350557454,18.390609292146515,11.460179827575692,14.206679358812986,4.817879943469662,4.143025187472664,3.0087118733703364,3.1879221961532465,4.432967282405189,2.739463929461879,6.166974025296843,23.220044296233876,11.489854857405735,9.108021800194045,11.472841041013368,44.30280100863535
2,2.3567150939431243,3.8740640885478004,-0.0,1.4751649452359894,4.751035479945269,3.182692841396005,4.221620986781753,10.989030873489083,16.13201104922701,9.29211703448471,5.784693796025601,7.058399878227189,8.150420862033972,10.88688162577108,14.35677001667165,1.9529625883313189,3.11051597172006,1.9005482512534737,2.5827022715872316,4.019718574021875,5.543557424066656,6.204363425070432,9.085071989078193,14.421220004290857,11.830034586133166,6.437331896599071,7.538086065182318,7.613743198129689,10.9763755727899,11.846788067592483,16.01311233535549,13.698524020864879,3.840502874730447,2.870952138017701,2.4993991416811685,2.1570888435730358,2.534006783753618,4.625558549678074,6.752584567965404,21.98092732415613,6.03936087939484,5.865990781413605,7.667013431284768,13.842640150603877,13.747291273252676,12.438239651736504,12.826080079272975,5.808267411798023,3.9562067444368885,2.6530713845411698,2.840055988675782,3.5603392633955533,1.3109370006153847,7.309451034098813,21.529278704525662,8.080104000498274,7.218572575945479,7.251217086085473,48.75567323423279
3,2.3929590796141587,3.6201598849816756,1.4751649452359894,-0.0,4.3136127801239414,2.912495425197985,4.045257481177246,9.714174972473014,15.763412512882471,8.200576916638184,5.481917899058766,7.230230074965414,8.509467074646498,11.053404107720496,16.231426278532894,1.8262840135844634,2.810001228257588,1.6178036416923216,1.7383261684580584,4.699914326018707,4.597997597453921,5.317354865996591,8.730495790238205,13.911145902755035,9.572366407521201,6.455986847118186,6.834565892888024,7.166918928983606,9.333388671580332,11.494112535118477,15.555569824388314,12.739526627828976,3.57879440338389,3.068669843980183,3.6206909467979926,1.7876081586590686,2.2984011163587468,5.05099983085762,5.880778673009977,24.07925293345139,6.321047581071453,7.84307227927339,10.12460618356323,9.532217064664785,14.466271200031144,12.251381600891442,11.630589701425498,5.005232126924555,3.681225615562414,2.3138542215852795,2.8233965051712344,3.629320178687375,1.8385961143844693,8.005401362596547,22.04661354422751,9.744052423907318,8.801018972841293,8.1330095253438,53.10006171964476
4,3.052550247355571,4.323327988248003,4.751035479945269,4.3136127801239414,-0.0,2.302473486463056,1.2217124127474757,7.202151728929327,9.732029165220737,5.9907351683030665,2.9806630148471176,4.211895773592359,6.631777919285272,7.096750010267608,11.644319439380828,2.475641065123654,6.630602271425952,5.147197092608066,3.2760955414687722,2.2027249638981186,2.0631984575764877,2.8395046668716946,5.151126796866528,9.846594842823647,7.211343493014107,4.162953033112531,4.556374030971947,6.045584382943313,8.253352734702665,7.041112818039967,8.830834338630062,7.022990495095325,2.498674051918301,4.5840050653860605,5.05734681219079,3.096634323368948,4.221623447827822,4.610349602895658,12.657086951140265,29.54491279539659,10.595963147527328,13.335337702763248,14.141239239722013,11.577259496506766,9.782616497202106,6.372119182996492,7.202905369965122,2.6012568502653792,5.664314669224535,4.52075702220996,2.54499413158397,3.9239507069614934,4.462236899573358,11.386357591075834,29.527479523690452,15.710754677493822,13.410856141639828,14.765389824599808,57.92025447744183
5,2.1001245295448365,3.7293307084261653,3.182692841396005,2.912495425197985,2.302473486463056,-0.0,2.071464769591295,7.784960708666981,12.265919311218019,7.201757898018763,3.26169223371988,4.730895907112994,7.1807713045809365,8.745945458762783,15.910467559818088,1.788498123284286,5.358543938463652,3.2864398543786355,2.2805787209721786,2.2767344287860873,2.1496609602900887,2.877209708999039,6.473081824213778,10.994653929206674,8.140819561525646,4.505943326088717,4.463703238424339,5.968113984314861,9.209971452025766,8.415784903411968,10.234557732087234,8.636748478876315,1.259785597687818,3.0791923773124594,4.006241343634099,1.987717806330328,2.48272757574968,3.8925565594611955,9.957803726884404,29.58476454805586,9.654862858391441,10.901955968191272,12.835241276197415,10.589561792024343,12.137878432529268,7.481057788895511,7.625936025803187,1.890548240862518,4.287950157065078,3.016293864490048,1.1633079842278549,2.88285586263956,2.5573626774033476,10.20124914041688,27.95767138031074,14.37189786532948,9.919595156848759,12.426595744110523,58.478773810633776
6,2.4301247589591335,3.8558742732216067,4.221620986781753,4.045257481177246,1.2217124127474757,2.071464769591295,-0.0,8.64155263416765,10.109975528878822,6.527082320130308,2.9010848898570947,4.9685712839303795,7.076640676573862,7.326768182636347,11.149586165962534,2.109142677402394,5.513044289813274,4.14699072760039,2.5653274322112076,2.435742827454559,2.281233353549961,3.272619614922851,5.923006248779636,10.943154695789877,7.594007281065139,5.060159877522167,6.128004282548827,6.960008635789292,9.036724881697003,8.177181928443408,9.853607025915633,7.561016771550666,1.887757657577204,3.54930480959175,4.772907062999286,2.538311738298181,3.314867214573548,3.9860515932452794,12.521444551712811,26.859132881411988,10.082715690023804,11.635218862153405,13.105850561945832,12.735275194909432,10.331088808374243,8.304084912490866,7.362845902871457,2.100329863604355,4.6769002358443865,3.9894191048858483,2.654274793640605,3.6779590585882356,3.842159495046852,9.562937965997069,27.457787907074007,13.985505013251883,12.185679857384558,13.775446342120397,53.56562209512658
7,8.039410977066384,12.64206341260612,10.989030873489083,9.714174972473014,7.202151728929327,7.784960708666981,8.64155263416765,-0.0,3.2543424664719796,3.022387744297879,5.577497128273373,3.5275323878971854,2.6729732402862716,1.6534542409024855,6.139605310706172,8.265745454971364,10.891470309602653,10.417120619957972,9.275173691411231,7.16092369589693,5.970807033996844,4.684534856984499,1.4287299101578543,2.3488568276040884,2.4807556116257747,6.616822416106943,5.272724585044841,3.387918628780696,1.698577849814211,1.4513021434319122,3.619500455232286,1.509107362976001,7.088803802800919,9.721474021115469,11.570016726816833,9.719233887643993,10.828245156928874,10.18608002237033,19.076048976983813,37.00713112340694,17.75650923383107,20.21586058435486,19.646493411288468,17.981173095731968,11.298233108895639,1.787177580527813,1.4803429273465707,6.979645195940178,10.563827468655012,10.442663105803872,7.329012523728409,9.041829738488625,10.035664078984246,19.962849277279357,36.58385048959789,21.742940041674185,22.64613661766825,18.83409013654313,51.636813969069365
8,11.664446816898227,18.495810986932565,16.13201104922701,15.763412512882471,9.732029165220737,12.265919311218019,10.109975528878822,3.2543424664719796,-0.0,4.268064249309396,7.908604444423125,6.4237373264766635,6.08942892762168,2.4035224918566573,4.635184863128809,11.218890634526534,17.759246457530203,16.36643736576368,15.181179208167649,10.056293804796267,7.945850742504104,7.7526198331023535,3.739143037846155,1.606767883269845,4.540125858745546,11.522019338953355,9.125538415899136,7.179383324445641,2.6966472159476105,2.230143230933831,1.457863270543532,2.1585830988761803,11.910454866292332,15.201403800170796,16.690674258991677,14.654540449110543,18.136458710910553,16.112210395228427,27.26873423121754,45.93811036605444,23.78066075264764,28.78334342159039,28.54883565222939,26.496503211615735,5.73278761942423,3.4266625941943505,2.7422688635268755,11.105320201483234,17.5597159602514,14.97738840206295,11.29580141061163,15.60714948585825,16.431468485228717,25.978150987485222,45.919222148349924,29.36973314475528,29.85903203302756,28.26404341468093,53.32175512977744
9,8.455789075693588,13.00743126806585,9.29211703448471,8.200576916638184,5.9907351683030665,7.201757898018763,6.527082320130308,3.022387744297879,4.268064249309396,-0.0,2.9130892723055632,1.8765577368862965,1.6593666604817776,1.927400078111911,6.997595068317149,6.436214960038723,11.409584710335068,9.200687911585094,7.739737007524588,6.114546422626846,4.001756853901682,4.053736370357656,1.8368161885518026,3.411866358123093,1.329312803417941,6.34518159405557,4.864777676885678,2.8410775611933423,2.030075617612533,2.983376905930349,5.250478131082744,3.1879180361957333,8.185743186017147,11.273486759716466,11.798623339478398,7.8336666871330305,9.493371648002016,9.17867510465751,18.52400557237872,35.51064364493745,16.309469480600356,18.947850198541715,17.86736940164886,17.214758333975393,3.9611681052862755,3.789093044014531,2.8808728300992583,7.08974922466847,11.188293749445634,10.252372634903681,6.969243800967716,10.24523078984757,8.663723258830958,19.99247006187333,36.27632598453855,20.426690754112354,21.445389774384218,17.71835496137366,52.56974180450144
