,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,-0.0,29.404231613143025,15.331983592876046,20.72899030693733,25.382086768924562,14.234526071010375,23.832998453293385,27.741549203921764,21.200154388272093,27.47421669206517,21.02707262265557,27.12087267997562,20.283093970507444,22.878281290267488,25.28991159666164,21.391430613245088,23.344661161487085,22.684713670872405,28.93965259883475,28.340245676528507,23.9442588485137,16.556289619718395,18.097059445612086,16.11544506614174,14.728125400471134,31.41784582368952,20.38571856895505,38.037555121166314,24.878404349276874,28.225467708826073,30.752420552739284
1,29.404231613143025,-0.0,4.005166785338435,5.044631540346354,4.398342525748905,5.541646109660394,3.5257279345627146,3.433879051784364,5.973410073073275,6.667356815912366,4.812552951774547,5.325974612708471,5.5320033630578,4.885336580154924,9.138208648854231,6.173400565513394,2.7801337518054408,5.398652192254929,21.54892520145966,9.847744228657506,6.592226398543177,5.945891881370524,5.1927904181544235,5.067877812866039,4.148007548276995,19.74046438533287,5.684820126130091,11.063374466306792,22.334766106002018,8.796251235592397,9.829794698695551
2,15.331983592876046,4.005166785338435,-0.0,2.2889689623944447,2.637299640224476,4.817008261606895,1.4859233703177808,3.0882565358893133,4.180913024562877,6.338209452602161,7.215793170465297,4.898787696501967,5.026638916405472,4.720700957116029,5.774281365418666,7.791333093829708,2.82340560505599,4.161286543857743,15.424365128664693,6.288326968525216,8.725090390501641,3.19070270332752,2.6435610903028457,3.83852724637458,3.709891585283222,20.786050480745054,5.34672411487757,14.666563203338006,15.21403245319777,6.30601232819278,11.590316982619115
3,20.72899030693733,5.044631540346354,2.2889689623944447,-0.0,2.079599504681102,9.508050771882823,1.8631883512318659,2.6011755288439065,4.4126987233230945,4.927996261207388,13.057747911010134,4.78885792444221,5.177754169116135,4.107665063879509,4.115329768332004,13.783098900151476,3.7913017910141735,7.820352956924554,16.00422885172743,6.125136771408934,15.049851683019863,6.819210799154409,2.8115370817194094,4.044316882124604,7.666453057764823,18.048462732208517,10.605743416228359,13.632431032657243,15.797245446211294,7.728290007889093,12.81911963128742
4,25.382086768924562,4.398342525748905,2.637299640224476,2.079599504681102,-0.0,9.127512233767648,1.9375738791948762,2.36571521591039,3.938768701247561,5.026527272516162,12.371093041127667,3.943222910607197,5.697580319844106,2.9901459205904644,4.687377558857029,12.4121606821601,4.088443571112026,7.573472022090514,18.954125764984138,7.830934539765767,14.153915043419694,7.455649891702359,3.767064443167666,4.215550466399617,7.079208679703828,17.709774894673206,10.236173905077123,13.885604173512139,16.25825885808619,8.674531831678134,12.305874605826384
5,14.234526071010375,5.541646109660394,4.817008261606895,9.508050771882823,9.127512233767648,-0.0,6.51852163846441,8.949625661115105,11.025067955288536,10.85861839317623,4.810986566147147,7.835368156419561,5.550043288712971,9.459791179930631,11.873991831186329,6.555707138524998,3.5616364434406176,4.488280349579296,19.580020527733705,7.996472723792332,3.787726818352908,3.3050972013032807,4.354970811036912,5.22413179087017,3.883924082747493,19.10067724035437,3.320176751825813,12.654946101012932,13.653303032535089,7.234922630833387,13.329742964791096
6,23.832998453293385,3.5257279345627146,1.4859233703177808,1.8631883512318659,1.9375738791948762,6.51852163846441,-0.0,2.002622527489565,4.472486383354993,4.993780933791839,8.93571482063932,3.9469963376556483,5.4554339779802765,4.491685000663159,5.120719141778289,10.044761750497365,2.4725567049383095,5.294275426085066,16.811084823057676,5.119982841936718,11.07246864232892,4.915500383381591,2.6350567183168243,3.9865018533678303,5.18976283199978,18.500559500226647,7.019617075747099,13.616510365683727,15.72417444882247,5.523821839461474,11.011800551324125
7,27.741549203921764,3.433879051784364,3.0882565358893133,2.6011755288439065,2.36571521591039,8.949625661115105,2.002622527489565,-0.0,3.2998765764388844,5.102720312269057,11.781048895757266,4.671737344678962,6.0441830172976285,3.922780799682251,5.172374973545235,12.127761389436285,3.9878379551594496,7.70571340728674,20.271557793138243,7.964039523541833,13.718874675978956,7.49534823294721,4.372448227986193,5.762299202901343,7.3605342228058355,18.369283135446356,9.658368891317252,11.813960090353428,17.60061967622873,7.6309795725451615,11.973322475805565
8,21.200154388272093,5.973410073073275,4.180913024562877,4.4126987233230945,3.938768701247561,11.025067955288536,4.472486383354993,3.2998765764388844,-0.0,4.900359740964554,14.107714592382242,5.821450479471129,6.9936601951179815,2.064219322117717,6.233024191838075,13.126507458704976,6.401128024931115,10.777473957944549,22.194025409234325,11.208626539529373,16.338838518640873,9.097115159035106,6.7534055264276125,5.375898259456466,8.922870635705529,15.875711173154432,11.913938828869663,12.9279686734649,17.569806949892893,11.03451802503372,11.422914572360796
9,27.47421669206517,6.667356815912366,6.338209452602161,4.927996261207388,5.026527272516162,10.85861839317623,4.993780933791839,5.102720312269057,4.900359740964554,-0.0,14.386266664356626,5.806802933209528,5.900732620705682,4.5988683271563096,7.0358465496645035,14.441585425369263,6.155446974510194,10.829400243976822,25.167582573199496,7.70151920577428,15.774993397614756,10.285316602651712,5.811372179328154,5.222240821173909,9.477470705499602,13.903053990498114,13.338206444220068,10.68641726908053,19.917719609179265,8.493878824924824,12.58948913449764
10,21.02707262265557,4.812552951774547,7.215793170465297,13.057747911010134,12.371093041127667,4.810986566147147,8.93571482063932,11.781048895757266,14.107714592382242,14.386266664356626,-0.0,10.463036091099823,7.369888618367046,12.03730144799687,14.580703888737812,7.684586897526898,4.616160379079909,4.796831753802972,19.512501564921305,8.780203371032384,3.284477620100858,5.048655484308266,5.599763468636344,5.515052999223948,3.1527536457769876,16.312475167818864,4.298604328486301,12.947149815746792,12.79604932255602,7.824868359366838,9.813244372153452
11,27.12087267997562,5.325974612708471,4.898787696501967,4.78885792444221,3.943222910607197,7.835368156419561,3.9469963376556483,4.671737344678962,5.821450479471129,5.806802933209528,10.463036091099823,-0.0,6.779826879579985,5.6676966395302815,7.476040286737392,10.489390048300415,4.947996018415772,7.742574997100182,20.361714160774465,9.511151238971786,11.858009976069447,7.3797064283362905,5.7621464834321054,5.344581324548335,7.0589568978620125,16.32276597113769,9.2115648707942,12.050844563586018,18.599231517671857,9.809326074235058,12.411201501530263
12,20.283093970507444,5.5320033630578,5.026638916405472,5.177754169116135,5.697580319844106,5.550043288712971,5.4554339779802765,6.0441830172976285,6.9936601951179815,5.900732620705682,7.369888618367046,6.779826879579985,-0.0,5.990162753799399,7.683715771020797,8.514654729925313,5.191729473791369,6.661241608547278,18.720733698104617,7.908305506076773,7.7019738710714165,5.707630225001589,4.9565957926488355,5.332076859680286,4.870880158535387,17.550992127220034,6.38044710444884,12.99972126985865,16.387826298571905,8.226811279548937,11.687672196796614
13,22.878281290267488,4.885336580154924,4.720700957116029,4.107665063879509,2.9901459205904644,9.459791179930631,4.491685000663159,3.922780799682251,2.064219322117717,4.5988683271563096,12.03730144799687,5.6676966395302815,5.990162753799399,-0.0,6.552563992850158,11.687825890615711,5.083232594175527,9.289199109046937,22.38173560136004,12.000122063680292,13.965278750573283,8.193936616658998,5.193787053120311,3.9167753225060067,7.0887759934401116,15.338167162302167,11.183317309775253,11.16166269161955,19.645797563520997,12.045966904178245,10.303001579114559
14,25.28991159666164,9.138208648854231,5.774281365418666,4.115329768332004,4.687377558857029,11.873991831186329,5.120719141778289,5.172374973545235,6.233024191838075,7.0358465496645035,14.580703888737812,7.476040286737392,7.683715771020797,6.552563992850158,-0.0,17.642769662400084,6.640706423217607,9.684879459903787,19.37271984477956,9.519748400200456,16.400457726374356,9.637010687977716,4.814295644485848,6.280505106299252,9.74996281784333,15.278431948757595,12.340643604949268,24.059638196697225,8.918770703632683,9.843455818739727,16.029286704846804
15,21.391430613245088,6.173400565513394,7.791333093829708,13.783098900151476,12.4121606821601,6.555707138524998,10.044761750497365,12.127761389436285,13.126507458704976,14.441585425369263,7.684586897526898,10.489390048300415,8.514654729925313,11.687825890615711,17.642769662400084,-0.0,7.35473184611571,9.089112766391901,22.118974356226328,13.302971702369012,6.0861083627240316,7.233364076672618,9.377475992955791,7.787079888633221,6.848096650860085,14.088822443287816,7.341848598513356,8.324597818548531,24.717425550316403,12.270750611463775,9.023016652140388
16,23.344661161487085,2.7801337518054408,2.82340560505599,3.7913017910141735,4.088443571112026,3.5616364434406176,2.4725567049383095,3.9878379551594496,6.401128024931115,6.155446974510194,4.616160379079909,4.947996018415772,5.191729473791369,5.083232594175527,6.640706423217607,7.35473184611571,-0.0,3.2849139674546697,17.511624435770287,5.699080462860872,6.597747033678401,2.584236200524718,1.9630793867555256,3.2307881803871137,3.2847843682837676,20.64594190743155,4.031635969883547,12.987976169067826,15.00317951478912,5.716119870226062,10.500775717899211
