0,1,time,week
13.6,65.25,2019-06-10 00:00:00,1
13.31,66.58,2019-06-10 01:00:00,1
13.23,66.62,2019-06-10 02:00:00,1
13.22,66.44,2019-06-10 03:00:00,1
13.54,67.15,2019-06-10 04:00:00,1
22.37,121.09,2019-06-10 05:00:00,1
35.83,237.39,2019-06-10 06:00:00,1
30.91,170.28,2019-06-10 07:00:00,1
24.42,74.26,2019-06-10 08:00:00,1
20.75,17.32,2019-06-10 09:00:00,1
21.17,42.64,2019-06-10 10:00:00,1
21.06,58.35,2019-06-10 11:00:00,1
37.69,199.4,2019-06-10 12:00:00,1
44.04,312.01,2019-06-10 13:00:00,1
34.33,263.8,2019-06-10 14:00:00,1
30.35,220.14,2019-06-10 15:00:00,1
32.49,201.3,2019-06-10 16:00:00,1
26.31,198.94,2019-06-10 17:00:00,1
20.4,181.76,2019-06-10 18:00:00,1
19.57,167.71,2019-06-10 19:00:00,1
16.63,108.98,2019-06-10 20:00:00,1
14.26,62.96,2019-06-10 21:00:00,1
13.76,62.71,2019-06-10 22:00:00,1
14.47,63.24,2019-06-10 23:00:00,1
13.89,65.63,2019-06-11 00:00:00,2
13.3,66.09,2019-06-11 01:00:00,2
13.69,66.9,2019-06-11 02:00:00,2
13.26,67.64,2019-06-11 03:00:00,2
14.05,67.43,2019-06-11 04:00:00,2
20.91,126.65,2019-06-11 05:00:00,2
26.37,226.34,2019-06-11 06:00:00,2
24.0,209.75,2019-06-11 07:00:00,2
30.2,186.8,2019-06-11 08:00:00,2
30.21,180.99,2019-06-11 09:00:00,2
32.63,189.51,2019-06-11 10:00:00,2
32.11,191.3,2019-06-11 11:00:00,2
29.39,190.88,2019-06-11 12:00:00,2
29.07,189.93,2019-06-11 13:00:00,2
32.78,190.25,2019-06-11 14:00:00,2
30.41,189.08,2019-06-11 15:00:00,2
32.35,190.7,2019-06-11 16:00:00,2
24.44,185.21,2019-06-11 17:00:00,2
20.66,177.43,2019-06-11 18:00:00,2
20.51,173.77,2019-06-11 19:00:00,2
15.56,113.73,2019-06-11 20:00:00,2
14.85,66.8,2019-06-11 21:00:00,2
13.78,67.15,2019-06-11 22:00:00,2
14.28,67.61,2019-06-11 23:00:00,2
13.83,69.72,2019-06-12 00:00:00,3
13.45,69.79,2019-06-12 01:00:00,3
13.29,70.32,2019-06-12 02:00:00,3
13.08,70.63,2019-06-12 03:00:00,3
13.62,71.16,2019-06-12 04:00:00,3
19.18,125.18,2019-06-12 05:00:00,3
22.94,195.11,2019-06-12 06:00:00,3
22.2,167.75,2019-06-12 07:00:00,3
26.45,172.29,2019-06-12 08:00:00,3
27.08,175.04,2019-06-12 09:00:00,3
29.61,177.01,2019-06-12 10:00:00,3
29.71,182.71,2019-06-12 11:00:00,3
31.25,178.1,2019-06-12 12:00:00,3
31.61,188.7,2019-06-12 13:00:00,3
31.33,187.68,2019-06-12 14:00:00,3
31.91,191.48,2019-06-12 15:00:00,3
29.72,192.64,2019-06-12 16:00:00,3
25.07,185.04,2019-06-12 17:00:00,3
21.1,177.78,2019-06-12 18:00:00,3
19.86,174.12,2019-06-12 19:00:00,3
15.64,114.54,2019-06-12 20:00:00,3
14.98,67.82,2019-06-12 21:00:00,3
