avg,cen
13.529333333333332,13.9
13.37266666666667,13.39
13.383999999999997,12.98
13.039666666666667,12.98
13.092666666666668,13.36
19.851666666666667,19.58
26.927666666666667,21.93
25.126999999999992,22.23
27.62433333333333,26.77
30.223,28.13
30.882333333333335,30.38
31.039,30.57
30.786999999999995,30.47
30.20366666666667,29.89
30.176666666666673,31.79
29.69033333333333,31.18
29.328333333333333,29.48
23.57266666666666,23.2
20.28233333333333,20.46
20.160000000000007,20.44
16.314000000000004,16.04
13.905666666666665,13.75
13.702666666666667,14.72
13.584666666666667,13.75
