avg,cen
0.3583870967741935,0.04
0.3461290322580645,0.0
0.2748387096774194,0.04
0.2574193548387097,0.0
0.25677419354838704,0.0
0.22483870967741934,0.0
1.109032258064516,0.0
0.9148387096774193,0.04
2.8403225806451617,0.0
4.204516129032258,0.04
5.564516129032258,0.0
8.576129032258065,0.0
8.899677419354838,0.07
7.742580645161291,0.21
11.34322580645161,2.18
9.334193548387095,0.39
7.476129032258065,0.77
5.089999999999999,0.46
2.5474193548387096,0.85
1.5706451612903225,0.46
1.758709677419355,0.21
0.45483870967741935,0.32
0.39709677419354833,0.6
0.3519354838709678,0.18
