0,1,2,time,week
50.68,278.06,41.18,2019-08-17 00:00:00,6
47.95,186.2,47.06,2019-08-17 01:00:00,6
46.59,162.5,50.0,2019-08-17 02:00:00,6
46.73,157.82,47.06,2019-08-17 03:00:00,6
47.08,213.56,44.12,2019-08-17 04:00:00,6
58.71,237.22,61.76,2019-08-17 05:00:00,6
58.41,231.34,52.94,2019-08-17 06:00:00,6
57.09,247.61,47.06,2019-08-17 07:00:00,6
70.67,241.69,41.18,2019-08-17 08:00:00,6
96.38,305.6,44.12,2019-08-17 09:00:00,6
81.01,304.19,32.35,2019-08-17 10:00:00,6
116.54,369.08,38.24,2019-08-17 11:00:00,6
122.84,335.56,35.29,2019-08-17 12:00:00,6
121.23,365.56,35.29,2019-08-17 13:00:00,6
110.91,352.36,41.18,2019-08-17 14:00:00,6
104.18,345.77,41.18,2019-08-17 15:00:00,6
110.32,311.8,38.24,2019-08-17 16:00:00,6
104.9,298.17,29.41,2019-08-17 17:00:00,6
101.86,289.23,29.41,2019-08-17 18:00:00,6
105.98,253.06,29.41,2019-08-17 19:00:00,6
103.86,260.95,29.41,2019-08-17 20:00:00,6
88.63,231.65,26.47,2019-08-17 21:00:00,6
49.22,231.97,23.53,2019-08-17 22:00:00,6
47.14,227.01,41.18,2019-08-17 23:00:00,6
43.78,210.11,44.12,2019-08-18 00:00:00,7
43.25,147.04,35.29,2019-08-18 01:00:00,7
44.16,144.58,32.35,2019-08-18 02:00:00,7
43.89,132.68,35.29,2019-08-18 03:00:00,7
43.96,135.07,32.35,2019-08-18 04:00:00,7
44.93,163.63,44.12,2019-08-18 05:00:00,7
43.5,146.8,44.12,2019-08-18 06:00:00,7
49.55,169.44,44.12,2019-08-18 07:00:00,7
49.76,201.8,44.12,2019-08-18 08:00:00,7
56.25,165.77,41.18,2019-08-18 09:00:00,7
58.34,241.34,35.29,2019-08-18 10:00:00,7
59.95,292.08,47.06,2019-08-18 11:00:00,7
108.77,307.5,50.0,2019-08-18 12:00:00,7
116.18,312.68,44.12,2019-08-18 13:00:00,7
113.94,306.02,41.18,2019-08-18 14:00:00,7
103.96,292.43,41.18,2019-08-18 15:00:00,7
112.0,260.81,41.18,2019-08-18 16:00:00,7
110.06,261.34,38.24,2019-08-18 17:00:00,7
112.08,265.42,44.12,2019-08-18 18:00:00,7
113.64,245.53,47.06,2019-08-18 19:00:00,7
96.2,197.39,44.12,2019-08-18 20:00:00,7
56.88,216.58,44.12,2019-08-18 21:00:00,7
49.04,197.89,47.06,2019-08-18 22:00:00,7
49.36,188.87,47.06,2019-08-18 23:00:00,7
45.87,250.99,35.29,2019-09-07 00:00:00,6
43.93,160.18,41.18,2019-09-07 01:00:00,6
44.11,140.74,38.24,2019-09-07 02:00:00,6
43.24,147.5,32.35,2019-09-07 03:00:00,6
45.12,209.37,32.35,2019-09-07 04:00:00,6
45.51,258.2,41.18,2019-09-07 05:00:00,6
40.83,259.51,44.12,2019-09-07 06:00:00,6
41.64,269.96,52.94,2019-09-07 07:00:00,6
46.38,270.25,55.88,2019-09-07 08:00:00,6
51.45,280.42,50.0,2019-09-07 09:00:00,6
72.15,304.61,52.94,2019-09-07 10:00:00,6
101.7,355.7,55.88,2019-09-07 11:00:00,6
105.46,365.25,61.76,2019-09-07 12:00:00,6
103.03,414.05,44.12,2019-09-07 13:00:00,6
95.39,426.44,41.18,2019-09-07 14:00:00,6
86.5,426.23,35.29,2019-09-07 15:00:00,6
96.74,388.7,41.18,2019-09-07 16:00:00,6
110.86,376.34,38.24,2019-09-07 17:00:00,6
94.65,303.13,38.24,2019-09-07 18:00:00,6
103.71,276.3,38.24,2019-09-07 19:00:00,6
94.79,229.47,44.12,2019-09-07 20:00:00,6
60.33,238.27,41.18,2019-09-07 21:00:00,6
55.51,234.86,32.35,2019-09-07 22:00:00,6
47.72,184.86,35.29,2019-09-07 23:00:00,6
46.34,172.64,32.35,2019-09-14 00:00:00,6
43.3,128.94,44.12,2019-09-14 01:00:00,6
42.63,118.98,44.12,2019-09-14 02:00:00,6
41.11,95.46,41.18,2019-09-14 03:00:00,6
44.14,142.54,32.35,2019-09-14 04:00:00,6
43.37,216.87,47.06,2019-09-14 05:00:00,6
40.91,208.1,44.12,2019-09-14 06:00:00,6
38.7,228.45,47.06,2019-09-14 07:00:00,6
50.8,238.77,61.76,2019-09-14 08:00:00,6
56.08,224.23,55.88,2019-09-14 09:00:00,6
68.44,258.52,47.06,2019-09-14 10:00:00,6
80.44,280.21,50.0,2019-09-14 11:00:00,6
86.21,287.04,47.06,2019-09-14 12:00:00,6
78.11,334.23,38.24,2019-09-14 13:00:00,6
74.34,284.54,38.24,2019-09-14 14:00:00,6
87.58,343.2,47.06,2019-09-14 15:00:00,6
93.25,380.28,38.24,2019-09-14 16:00:00,6
