0,1,time,week
61.25,125.88,2019-09-21 00:00:00,6
60.26,116.83,2019-09-21 01:00:00,6
60.4,118.45,2019-09-21 02:00:00,6
60.86,112.36,2019-09-21 03:00:00,6
59.88,110.25,2019-09-21 04:00:00,6
75.53,185.0,2019-09-21 05:00:00,6
100.37,200.53,2019-09-21 06:00:00,6
104.83,176.3,2019-09-21 07:00:00,6
100.89,185.77,2019-09-21 08:00:00,6
99.52,200.81,2019-09-21 09:00:00,6
99.57,211.09,2019-09-21 10:00:00,6
100.66,211.8,2019-09-21 11:00:00,6
100.35,216.55,2019-09-21 12:00:00,6
100.21,229.3,2019-09-21 13:00:00,6
95.89,227.5,2019-09-21 14:00:00,6
95.68,234.58,2019-09-21 15:00:00,6
96.04,240.14,2019-09-21 16:00:00,6
97.17,230.67,2019-09-21 17:00:00,6
96.53,222.5,2019-09-21 18:00:00,6
96.63,206.09,2019-09-21 19:00:00,6
98.59,202.89,2019-09-21 20:00:00,6
77.27,158.84,2019-09-21 21:00:00,6
64.48,129.54,2019-09-21 22:00:00,6
60.31,116.55,2019-09-21 23:00:00,6
61.39,136.41,2019-09-28 00:00:00,6
62.0,127.54,2019-09-28 01:00:00,6
61.95,129.79,2019-09-28 02:00:00,6
61.31,130.0,2019-09-28 03:00:00,6
62.04,132.89,2019-09-28 04:00:00,6
77.55,187.75,2019-09-28 05:00:00,6
100.81,197.89,2019-09-28 06:00:00,6
105.82,174.68,2019-09-28 07:00:00,6
106.01,188.2,2019-09-28 08:00:00,6
100.56,199.61,2019-09-28 09:00:00,6
98.67,212.22,2019-09-28 10:00:00,6
98.91,216.9,2019-09-28 11:00:00,6
98.97,216.13,2019-09-28 12:00:00,6
98.24,221.27,2019-09-28 13:00:00,6
94.5,223.87,2019-09-28 14:00:00,6
94.59,228.2,2019-09-28 15:00:00,6
95.41,227.68,2019-09-28 16:00:00,6
91.65,222.92,2019-09-28 17:00:00,6
94.69,215.25,2019-09-28 18:00:00,6
94.22,198.7,2019-09-28 19:00:00,6
93.98,195.04,2019-09-28 20:00:00,6
75.33,160.49,2019-09-28 21:00:00,6
65.28,140.6,2019-09-28 22:00:00,6
62.14,132.46,2019-09-28 23:00:00,6
63.44,121.27,2019-10-05 00:00:00,6
