avg,cen
128.036,122.61
119.71200000000002,110.6
121.38,117.68
118.388,111.34
118.92999999999999,108.7
183.078,173.7
199.206,197.5
170.874,163.1
183.934,179.79
199.324,193.31
212.022,208.17
216.27000000000004,214.23
217.50799999999998,215.35
224.90200000000004,224.08
226.198,222.29
227.28999999999996,223.03
227.63400000000001,230.39
220.57199999999997,223.77
209.14000000000001,214.79
196.78799999999998,208.27
192.82599999999996,206.94
152.85,157.39
126.81800000000001,127.29
119.98600000000002,126.23
