,22
p,-33.0
k,1
db,0.0
cp,14.662754151153226
sp,0.0
gyh_db,0.0
gyh_cp,1.0
gyh_sp,1.0
zb,0.5
exemplars,[1]
labels,[1 1 1 1 1]
