,0,1,2,3,4
0,-0.0,26.18009732997755,18.156323068568067,29.32774041672465,34.17849254355816
1,26.18009732997755,-0.0,23.84765485501027,12.332485594017541,10.95353297676077
2,18.156323068568067,23.84765485501027,-0.0,20.06272654972945,41.29204551540341
3,29.32774041672465,12.332485594017541,20.06272654972945,-0.0,16.12150653370838
4,34.17849254355816,10.95353297676077,41.29204551540341,16.12150653370838,-0.0
