0,1,2,time,week
42.18,165.28,26.47,2019-07-15 00:00:00,1
43.16,127.78,26.47,2019-07-15 01:00:00,1
45.13,159.23,26.47,2019-07-15 02:00:00,1
42.48,138.45,23.53,2019-07-15 03:00:00,1
41.51,143.06,29.41,2019-07-15 04:00:00,1
39.47,172.32,35.29,2019-07-15 05:00:00,1
30.91,170.42,38.24,2019-07-15 06:00:00,1
33.62,197.15,41.18,2019-07-15 07:00:00,1
35.52,223.7,50.0,2019-07-15 08:00:00,1
40.92,273.7,50.0,2019-07-15 09:00:00,1
43.01,286.9,50.0,2019-07-15 10:00:00,1
43.02,279.75,52.94,2019-07-15 11:00:00,1
42.68,285.74,50.0,2019-07-15 12:00:00,1
46.03,287.46,47.06,2019-07-15 13:00:00,1
44.43,265.74,38.24,2019-07-15 14:00:00,1
41.78,261.23,29.41,2019-07-15 15:00:00,1
39.8,250.0,32.35,2019-07-15 16:00:00,1
39.29,255.35,23.53,2019-07-15 17:00:00,1
38.83,253.1,20.59,2019-07-15 18:00:00,1
41.11,247.99,20.59,2019-07-15 19:00:00,1
47.48,227.43,20.59,2019-07-15 20:00:00,1
46.68,182.04,20.59,2019-07-15 21:00:00,1
47.59,208.59,20.59,2019-07-15 22:00:00,1
46.61,177.85,20.59,2019-07-15 23:00:00,1
43.74,175.21,32.35,2019-07-16 00:00:00,2
43.26,168.31,29.41,2019-07-16 01:00:00,2
45.62,133.27,26.47,2019-07-16 02:00:00,2
45.73,138.98,26.47,2019-07-16 03:00:00,2
46.18,141.62,26.47,2019-07-16 04:00:00,2
43.14,137.18,29.41,2019-07-16 05:00:00,2
36.5,131.34,26.47,2019-07-16 06:00:00,2
36.7,148.52,26.47,2019-07-16 07:00:00,2
35.49,163.84,26.47,2019-07-16 08:00:00,2
36.99,172.61,26.47,2019-07-16 09:00:00,2
35.18,187.92,26.47,2019-07-16 10:00:00,2
34.44,229.86,32.35,2019-07-16 11:00:00,2
35.0,260.74,32.35,2019-07-16 12:00:00,2
35.8,260.32,26.47,2019-07-16 13:00:00,2
35.6,244.65,26.47,2019-07-16 14:00:00,2
34.2,251.44,26.47,2019-07-16 15:00:00,2
33.2,249.44,26.47,2019-07-16 16:00:00,2
34.49,225.35,32.35,2019-07-16 17:00:00,2
34.35,252.92,32.35,2019-07-16 18:00:00,2
36.11,232.92,32.35,2019-07-16 19:00:00,2
43.44,221.06,32.35,2019-07-16 20:00:00,2
42.74,216.09,32.35,2019-07-16 21:00:00,2
43.52,209.79,32.35,2019-07-16 22:00:00,2
42.83,176.8,32.35,2019-07-16 23:00:00,2
42.43,186.41,32.35,2019-07-17 00:00:00,3
43.36,162.01,32.35,2019-07-17 01:00:00,3
42.83,149.82,32.35,2019-07-17 02:00:00,3
41.67,138.7,29.41,2019-07-17 03:00:00,3
41.34,124.65,29.41,2019-07-17 04:00:00,3
40.09,127.36,29.41,2019-07-17 05:00:00,3
32.32,150.11,26.47,2019-07-17 06:00:00,3
33.31,135.85,26.47,2019-07-17 07:00:00,3
33.74,172.04,32.35,2019-07-17 08:00:00,3
34.8,270.14,32.35,2019-07-17 09:00:00,3
34.26,251.87,32.35,2019-07-17 10:00:00,3
33.46,245.77,35.29,2019-07-17 11:00:00,3
33.89,247.61,32.35,2019-07-17 12:00:00,3
34.75,253.73,29.41,2019-07-17 13:00:00,3
34.51,228.7,26.47,2019-07-17 14:00:00,3
33.64,235.88,26.47,2019-07-17 15:00:00,3
33.1,230.28,26.47,2019-07-17 16:00:00,3
34.3,235.88,32.35,2019-07-17 17:00:00,3
33.4,234.68,32.35,2019-07-17 18:00:00,3
34.98,218.49,32.35,2019-07-17 19:00:00,3
42.72,190.04,32.35,2019-07-17 20:00:00,3
42.01,188.66,32.35,2019-07-17 21:00:00,3
41.41,182.22,32.35,2019-07-17 22:00:00,3
40.95,151.23,32.35,2019-07-17 23:00:00,3
40.19,164.72,32.35,2019-07-18 00:00:00,4
40.6,143.38,32.35,2019-07-18 01:00:00,4
41.41,147.78,29.41,2019-07-18 02:00:00,4
41.91,132.78,26.47,2019-07-18 03:00:00,4
41.22,133.52,35.29,2019-07-18 04:00:00,4
37.74,133.52,35.29,2019-07-18 05:00:00,4
30.19,117.22,32.35,2019-07-18 06:00:00,4
31.63,138.77,38.24,2019-07-18 07:00:00,4
34.14,134.4,35.29,2019-07-18 08:00:00,4
32.85,185.07,38.24,2019-07-18 09:00:00,4
32.0,185.81,38.24,2019-07-18 10:00:00,4
32.87,201.44,41.18,2019-07-18 11:00:00,4
33.95,232.57,44.12,2019-07-18 12:00:00,4
34.71,233.91,44.12,2019-07-18 13:00:00,4
34.03,230.7,44.12,2019-07-18 14:00:00,4
35.34,220.7,38.24,2019-07-18 15:00:00,4
34.84,236.44,29.41,2019-07-18 16:00:00,4
35.09,228.66,26.47,2019-07-18 17:00:00,4
33.5,236.06,32.35,2019-07-18 18:00:00,4
35.51,209.01,32.35,2019-07-18 19:00:00,4
42.75,184.26,32.35,2019-07-18 20:00:00,4
41.86,185.07,32.35,2019-07-18 21:00:00,4
41.88,172.32,26.47,2019-07-18 22:00:00,4
42.0,173.91,20.59,2019-07-18 23:00:00,4
41.65,163.31,20.59,2019-07-19 00:00:00,5
41.45,143.13,32.35,2019-07-19 01:00:00,5
42.04,115.63,29.41,2019-07-19 02:00:00,5
