avg,cen
147.2786206896552,153.06
140.76586206896553,141.3
134.24965517241378,132.75
127.0348275862069,126.41
119.64896551724141,122.18
112.53,118.87
161.5903448275862,161.41
200.38620689655176,194.47
270.4162068965517,259.51
300.17655172413794,303.91
331.1720689655172,326.97
355.52689655172423,354.26
372.405172413793,369.86
384.1727586206897,378.24
394.0489655172413,398.63
397.9844827586208,407.68
398.79275862068965,404.19
392.21275862068967,405.35
372.8,386.76
349.4006896551725,356.41
261.6089655172414,279.3
183.77379310344827,177.89
155.93586206896555,153.27
146.68413793103448,146.48
