,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,-0.0,2.81581725014266,9.459932082031534,10.252068802285617,7.668263157126841,8.082013539548294,7.112781406834673,7.291890323704352,4.53031044473068,4.290635761501033,5.098430104888231,3.4651049263817373,5.678167806792937,5.1071995453067185,6.36264389444346,7.480031387375673,13.166638587516816,19.632374298162226,10.671776313037189,13.386867198464792,5.693905100057982,7.9118959346178555,7.138386699010142,6.440509318832038,7.138115269537622,12.772935616499339,20.414210665039153,13.191696524296793,7.144004064684259,9.534855432988723,9.784533275452773,7.898659741715519,7.842652360129808,7.605349228923157,8.644084440387012,17.92534251464888,12.134040402272035,16.455905506352778,14.746528052513087,10.596701501166809,16.58307696480929
1,2.81581725014266,-0.0,5.07165354571412,6.878823172517558,5.189825117997165,5.474581977239555,4.42912575952583,5.728561493263908,3.0342233180942695,5.019633169811294,2.718918835993227,3.3743315054154417,3.962300014157619,3.9291725679064595,6.279495253632457,7.803838725637187,13.646695562331306,18.396876268009834,11.277388484334471,15.882706057722183,7.018749127458524,7.4353012272648105,6.724693563125039,6.287988803734609,7.275383083534107,12.894102413484228,22.411315387513724,12.362897077683161,5.407279097399994,7.62506723545059,9.479865473634838,6.225931015889098,9.716388719262577,6.63503581303018,6.890813916018343,19.061537545581867,9.504388527956943,12.84172900676923,12.859886492115793,6.388912170024194,13.677327597038332
2,9.459932082031534,5.07165354571412,-0.0,3.3697069546563436,3.2305651177436756,3.0466606319656075,3.085126680660207,5.012205385451871,4.524599574946297,7.038901730501067,3.520460206962721,5.909058489705249,5.398286520924192,6.310910625133659,9.138951362602139,13.302311764735222,9.94756560542338,18.042482707614514,14.273300019547477,22.48063800532491,13.118917437280924,10.753077181048598,10.688647923589803,8.711758878010729,11.009292455438018,14.571020728437228,24.612428893935206,12.136530616513893,4.661996369743018,6.239297077736532,10.346675942366264,4.8649520118808445,12.68000541625455,8.705584009230028,4.839094511801842,19.573391533664815,7.842626509823999,21.42230372740804,8.795739754850633,6.634853704900066,7.169720267340296
3,10.252068802285617,6.878823172517558,3.3697069546563436,-0.0,2.24495220184415,2.7181954406308084,2.131296427028493,5.007754821753272,4.396866210326029,9.407960145121073,4.624352717549136,6.555181278395635,5.452979605823817,6.258805602328971,9.010948332236477,12.926636343295364,16.934261383411652,17.71050624074157,14.575359230500874,25.351764822080042,15.289096080082174,12.114085012201082,10.749506512535751,8.960149841212813,11.115040297358226,17.088460874811712,32.7248937310361,13.578883989265455,6.623354263643943,6.1353259103334725,15.97251250982602,7.705478158887484,14.333599471123273,11.614688438461648,6.79196629188977,27.664782689400216,9.693569636477351,14.517081628400254,10.209756705506726,8.446183703382644,6.713186073659042
4,7.668263157126841,5.189825117997165,3.2305651177436756,2.24495220184415,-0.0,2.426348278643723,2.3338988242320173,3.8673314207989997,3.264285609517254,6.480812162213648,3.096326757922304,4.412655184902194,3.8831657219615376,4.489713337851848,7.9007342344332665,11.392035125181435,14.61790992650809,20.981492865323673,12.422610682362057,20.707225209740432,12.46181503060859,10.102818018253616,8.784164312932171,7.1109114967620455,9.13363176247478,13.982862715754495,28.220774524659593,15.250104875164967,3.565367088018891,3.585707885706385,11.579755696541463,3.512454104698945,10.823723582285155,8.433663089655306,3.6084651697375603,21.209686368377348,7.750126337918963,13.845586163316765,7.438418502686384,7.060598718322744,6.7831432016245685
5,8.082013539548294,5.474581977239555,3.0466606319656075,2.7181954406308084,2.426348278643723,-0.0,1.3217940268239272,3.7050451907627084,3.7312308914643735,7.701381840199738,3.674406448271075,5.347715267188075,3.757431703965631,4.407073250905557,7.562365145280016,10.273874031668171,15.563131736112856,19.54907359037802,13.48113771125056,22.87213506270907,13.744743673352001,11.034290013037065,7.771860918095458,7.037136863376958,8.55366925504115,13.88744460837251,26.352018821935985,16.063259233164555,4.272478946051074,4.538946329923223,10.360242355699661,4.04808018726914,12.556164550460888,10.215357164794675,3.8355169128462325,23.300389928160445,7.064835802088608,13.286005174429143,11.593389204296303,6.987300002480285,5.0404793564920745
6,7.112781406834673,4.42912575952583,3.085126680660207,2.131296427028493,2.3338988242320173,1.3217940268239272,-0.0,3.59681280125393,3.1989657902376942,6.580492960840737,3.179879528841906,4.767990413734502,3.1544139500172323,3.644262259596678,7.031520447787424,8.51108346070962,13.422156116211713,17.65184946981768,11.597812489109034,19.474034468128295,12.271798746019801,10.207554191192028,6.140899294919739,6.221944270130233,6.62060699329375,11.993397696476464,26.778485054094286,15.425748822166874,3.7059336956175213,4.356634358362255,11.08278725983505,3.5783057367884004,10.731245451327986,9.282193260482382,3.4300706157569714,23.946872303461664,6.454390512787805,15.952345123379757,9.323896565390912,6.915237758109135,5.503663756635856
7,7.291890323704352,5.728561493263908,5.012205385451871,5.007754821753272,3.8673314207989997,3.7050451907627084,3.59681280125393,-0.0,2.8420216901954,6.479776425536871,3.255649919481557,4.29186578297652,3.056165251914577,3.310061103869495,6.235213064002093,10.407669267762,13.979071632876046,19.898029589726637,12.303991148616872,20.58010993671779,13.077522179921582,9.915381791820796,7.905376964886461,5.861085411047243,7.998474385728416,12.811933933375816,23.450534976100773,14.350444747161571,3.0862705531803094,3.017086042135267,12.40404894952915,3.2146533693176944,7.440436592833136,7.881027831095085,6.138643315900972,21.351572425761997,11.832499640528662,22.28289229832598,8.735311287454747,8.119586421747988,9.536093507588067
8,4.53031044473068,3.0342233180942695,4.524599574946297,4.396866210326029,3.264285609517254,3.7312308914643735,3.1989657902376942,2.8420216901954,-0.0,5.089335229131091,3.1237228856132493,4.101713247850886,2.274848469568096,3.612926003683483,6.361122209567459,9.256133496488207,12.31363766721036,18.17012786339981,9.667682688831137,17.33732992939274,9.759944669310338,10.47576377403625,6.485536140087578,5.338304289467761,6.3975923182579875,10.660279913962668,21.9062606943402,11.829325586962335,2.430777716249196,3.0566070321652297,8.519221117729156,3.5155600277865937,7.911771812336528,7.211799636812892,4.435446902292702,18.626324594467828,8.06335832092296,18.66532524090518,8.495087406509537,8.884557737064757,9.031007048022488
9,4.290635761501033,5.019633169811294,7.038901730501067,9.407960145121073,6.480812162213648,7.701381840199738,6.580492960840737,6.479776425536871,5.089335229131091,-0.0,3.5011211555063517,2.0087574909566395,3.5095682276417355,3.554439509332004,3.4912757489271646,4.963111637046637,5.797152248673383,10.370690179564981,6.475236763437221,11.320204524729078,7.274076361057299,4.708701579529184,3.55956581346378,3.189142995796969,3.073651862412,6.93010535210217,15.449602445892538,8.541925312055172,4.161905395117602,4.623709614275007,5.566781363360936,5.709202577638261,3.971969086064299,3.4754737803060793,6.609667109688129,15.377807101233444,13.626245252532744,26.242609693854412,9.927345212200825,13.217488004568093,12.882187591702161
