0,1,2,time,week
243.63,203.94,2.94,2019-03-18 00:00:00,1
242.13,228.06,2.94,2019-03-18 01:00:00,1
242.33,193.98,2.94,2019-03-18 02:00:00,1
240.32,200.85,2.94,2019-03-18 03:00:00,1
231.0,190.99,2.94,2019-03-18 04:00:00,1
230.65,156.06,2.94,2019-03-18 05:00:00,1
245.32,146.2,85.29,2019-03-18 06:00:00,1
279.35,166.9,123.53,2019-03-18 07:00:00,1
322.63,223.98,100.0,2019-03-18 08:00:00,1
331.48,342.78,76.47,2019-03-18 09:00:00,1
342.18,409.79,50.0,2019-03-18 10:00:00,1
356.23,481.73,35.29,2019-03-18 11:00:00,1
366.05,539.4,32.35,2019-03-18 12:00:00,1
367.27,583.8,26.47,2019-03-18 13:00:00,1
356.17,573.56,26.47,2019-03-18 14:00:00,1
351.03,572.22,26.47,2019-03-18 15:00:00,1
345.15,572.99,38.24,2019-03-18 16:00:00,1
333.08,592.54,38.24,2019-03-18 17:00:00,1
313.52,505.07,35.29,2019-03-18 18:00:00,1
280.38,410.04,47.06,2019-03-18 19:00:00,1
269.02,348.35,41.18,2019-03-18 20:00:00,1
263.7,335.88,38.24,2019-03-18 21:00:00,1
248.97,338.03,38.24,2019-03-18 22:00:00,1
235.17,332.25,41.18,2019-03-18 23:00:00,1
232.98,308.8,44.12,2019-03-19 00:00:00,2
238.22,266.62,47.06,2019-03-19 01:00:00,2
235.37,268.63,47.06,2019-03-19 02:00:00,2
229.05,256.27,50.0,2019-03-19 03:00:00,2
219.85,220.56,50.0,2019-03-19 04:00:00,2
220.98,200.42,50.0,2019-03-19 05:00:00,2
234.65,221.55,50.0,2019-03-19 06:00:00,2
280.73,218.73,55.88,2019-03-19 07:00:00,2
319.58,237.15,47.06,2019-03-19 08:00:00,2
334.62,315.81,41.18,2019-03-19 09:00:00,2
345.3,497.39,35.29,2019-03-19 10:00:00,2
365.32,649.93,35.29,2019-03-19 11:00:00,2
367.87,671.65,29.41,2019-03-19 12:00:00,2
356.15,582.04,26.47,2019-03-19 13:00:00,2
350.13,557.57,23.53,2019-03-19 14:00:00,2
350.8,562.82,20.59,2019-03-19 15:00:00,2
339.97,583.66,20.59,2019-03-19 16:00:00,2
332.17,591.09,20.59,2019-03-19 17:00:00,2
