avg,cen
39.78075000000001,35.29
41.39825,35.29
42.132999999999996,35.29
44.19224999999999,38.24
45.368999999999986,38.24
46.98599999999998,44.12
49.04425,44.12
50.29425000000002,44.12
46.83925000000001,41.18
40.072999999999986,32.35
33.89650000000001,29.41
29.48475,26.47
26.76475,23.53
24.77975,20.59
23.456499999999995,17.65
22.941999999999997,17.65
21.98625,20.59
24.044999999999995,20.59
26.911499999999997,26.47
29.851999999999986,29.41
33.01275,32.35
35.07299999999999,32.35
37.132250000000006,32.35
38.67750000000001,32.35
