avg,cen
302.42968750000006,279.65
291.82875,305.81
282.27625,302.85
269.68812500000007,259.08
256.160625,233.1
244.17437500000003,205.56
242.06750000000008,193.8
253.52156249999993,202.61
266.34312500000004,206.65
324.5087499999999,264.15
407.36343750000003,320.18
495.3571875,457.29
525.924375,490.67
545.6040624999999,498.31
548.2571875,518.8
550.6465625000001,528.13
550.816875,516.27
531.5909374999999,512.25
457.4859375,435.46
402.771875,393.7
375.7125,388.2
361.37,364.75
337.4321875,337.39
319.0821875,310.56
