,0,1,2,3,4,5,6,7,8,9,10,11
0,-0.0,3.428535420392129,11.464230197140088,9.054993253493597,22.663115378286275,20.28170491326112,11.533675851619565,14.938092335222981,12.782013509616592,17.96447846502103,18.702431692495637,25.625103130317754
1,3.428535420392129,-0.0,9.311330071564289,12.799627629735154,16.547924340233727,19.14516318241535,11.053173651846059,13.970469126918768,11.23541583580315,17.49590072590833,15.700536936833783,22.4135488671454
2,11.464230197140088,9.311330071564289,-0.0,18.176349132342228,28.57053278606108,21.59049228359052,13.875813495554912,11.682051266640803,14.709528889168105,20.18018890533741,14.185514539184787,18.225852530857555
3,9.054993253493597,12.799627629735154,18.176349132342228,-0.0,32.02890567732,29.12641627608854,14.350030049474771,17.369454423842825,15.96626697032194,15.886751754626319,20.1916393129842,21.005172207373175
4,22.663115378286275,16.547924340233727,28.57053278606108,32.02890567732,-0.0,29.453837021837373,24.002377296564582,20.625484455673963,23.00282066000722,25.750159472134804,25.04626826050191,25.78832643502243
5,20.28170491326112,19.14516318241535,21.59049228359052,29.12641627608854,29.453837021837373,-0.0,15.407081873299363,16.69577051676258,17.87916234633533,25.885744449608442,16.29843278094743,18.471872338821225
6,11.533675851619565,11.053173651846059,13.875813495554912,14.350030049474771,24.002377296564582,15.407081873299363,-0.0,1.7263234519136124,2.3831511351003987,2.8289586399369817,8.254052092647749,8.554587165739294
7,14.938092335222981,13.970469126918768,11.682051266640803,17.369454423842825,20.625484455673963,16.69577051676258,1.7263234519136124,-0.0,3.0891246768183804,2.715311514135887,8.54045345890015,8.257940269140407
8,12.782013509616592,11.23541583580315,14.709528889168105,15.96626697032194,23.00282066000722,17.87916234633533,2.3831511351003987,3.0891246768183804,-0.0,4.068620689328659,8.3897986812125,9.080151333270852
9,17.96447846502103,17.49590072590833,20.18018890533741,15.886751754626319,25.750159472134804,25.885744449608442,2.8289586399369817,2.715311514135887,4.068620689328659,-0.0,9.94075294984094,8.047199356610728
10,18.702431692495637,15.700536936833783,14.185514539184787,20.1916393129842,25.04626826050191,16.29843278094743,8.254052092647749,8.54045345890015,8.3897986812125,9.94075294984094,-0.0,9.325996912361314
11,25.625103130317754,22.4135488671454,18.225852530857555,21.005172207373175,25.78832643502243,18.471872338821225,8.554587165739294,8.257940269140407,9.080151333270852,8.047199356610728,9.325996912361314,-0.0
