,45
p,-45.0
k,2
db,0.1932706559473687
cp,4.004127022844242
sp,41.43543677871764
gyh_db,0.18717539844900663
gyh_cp,0.5243222144527575
gyh_sp,0.0
zb,0.2246682528376927
exemplars,[2 7]
labels,[7 7 2 7 7 7 7 7 7 7 7 7]
