0,time,week
43.14,2019-04-20 00:00:00,6
36.84,2019-04-20 01:00:00,6
36.71,2019-04-20 02:00:00,6
36.87,2019-04-20 03:00:00,6
35.89,2019-04-20 04:00:00,6
59.97,2019-04-20 05:00:00,6
55.7,2019-04-20 06:00:00,6
54.42,2019-04-20 07:00:00,6
83.96,2019-04-20 08:00:00,6
71.68,2019-04-20 09:00:00,6
92.03,2019-04-20 10:00:00,6
92.91,2019-04-20 11:00:00,6
108.29,2019-04-20 12:00:00,6
98.43,2019-04-20 13:00:00,6
109.07,2019-04-20 14:00:00,6
107.44,2019-04-20 15:00:00,6
104.1,2019-04-20 16:00:00,6
109.5,2019-04-20 17:00:00,6
96.89,2019-04-20 18:00:00,6
95.16,2019-04-20 19:00:00,6
83.36,2019-04-20 20:00:00,6
88.68,2019-04-20 21:00:00,6
79.77,2019-04-20 22:00:00,6
78.9,2019-04-20 23:00:00,6
45.65,2019-04-27 00:00:00,6
43.25,2019-04-27 01:00:00,6
37.47,2019-04-27 02:00:00,6
36.97,2019-04-27 03:00:00,6
37.09,2019-04-27 04:00:00,6
61.61,2019-04-27 05:00:00,6
58.79,2019-04-27 06:00:00,6
58.84,2019-04-27 07:00:00,6
89.5,2019-04-27 08:00:00,6
78.84,2019-04-27 09:00:00,6
97.6,2019-04-27 10:00:00,6
98.28,2019-04-27 11:00:00,6
115.02,2019-04-27 12:00:00,6
108.45,2019-04-27 13:00:00,6
120.94,2019-04-27 14:00:00,6
121.33,2019-04-27 15:00:00,6
115.85,2019-04-27 16:00:00,6
113.43,2019-04-27 17:00:00,6
113.68,2019-04-27 18:00:00,6
100.23,2019-04-27 19:00:00,6
111.6,2019-04-27 20:00:00,6
101.43,2019-04-27 21:00:00,6
90.37,2019-04-27 22:00:00,6
76.35,2019-04-27 23:00:00,6
47.49,2019-04-21 00:00:00,7
43.06,2019-04-21 01:00:00,7
39.22,2019-04-21 02:00:00,7
38.8,2019-04-21 03:00:00,7
38.36,2019-04-21 04:00:00,7
60.92,2019-04-21 05:00:00,7
54.69,2019-04-21 06:00:00,7
52.74,2019-04-21 07:00:00,7
84.05,2019-04-21 08:00:00,7
71.99,2019-04-21 09:00:00,7
81.73,2019-04-21 10:00:00,7
77.61,2019-04-21 11:00:00,7
97.64,2019-04-21 12:00:00,7
94.4,2019-04-21 13:00:00,7
107.05,2019-04-21 14:00:00,7
98.5,2019-04-21 15:00:00,7
105.59,2019-04-21 16:00:00,7
97.25,2019-04-21 17:00:00,7
104.99,2019-04-21 18:00:00,7
90.91,2019-04-21 19:00:00,7
102.22,2019-04-21 20:00:00,7
89.77,2019-04-21 21:00:00,7
98.85,2019-04-21 22:00:00,7
72.43,2019-04-21 23:00:00,7
47.06,2019-04-28 00:00:00,7
39.05,2019-04-28 01:00:00,7
39.52,2019-04-28 02:00:00,7
40.33,2019-04-28 03:00:00,7
39.35,2019-04-28 04:00:00,7
62.26,2019-04-28 05:00:00,7
58.65,2019-04-28 06:00:00,7
67.31,2019-04-28 07:00:00,7
87.02,2019-04-28 08:00:00,7
79.03,2019-04-28 09:00:00,7
96.37,2019-04-28 10:00:00,7
92.58,2019-04-28 11:00:00,7
113.11,2019-04-28 12:00:00,7
107.41,2019-04-28 13:00:00,7
119.42,2019-04-28 14:00:00,7
106.87,2019-04-28 15:00:00,7
118.85,2019-04-28 16:00:00,7
121.65,2019-04-28 17:00:00,7
109.54,2019-04-28 18:00:00,7
111.99,2019-04-28 19:00:00,7
101.68,2019-04-28 20:00:00,7
109.3,2019-04-28 21:00:00,7
101.17,2019-04-28 22:00:00,7
93.02,2019-04-28 23:00:00,7
44.28,2019-06-08 00:00:00,6
45.8,2019-06-08 01:00:00,6
45.36,2019-06-08 02:00:00,6
40.17,2019-06-08 03:00:00,6
36.84,2019-06-08 04:00:00,6
59.71,2019-06-08 05:00:00,6
74.45,2019-06-08 06:00:00,6
83.24,2019-06-08 07:00:00,6
78.74,2019-06-08 08:00:00,6
92.26,2019-06-08 09:00:00,6
84.88,2019-06-08 10:00:00,6
98.72,2019-06-08 11:00:00,6
87.97,2019-06-08 12:00:00,6
99.43,2019-06-08 13:00:00,6
99.91,2019-06-08 14:00:00,6
96.59,2019-06-08 15:00:00,6
105.27,2019-06-08 16:00:00,6
98.4,2019-06-08 17:00:00,6
99.79,2019-06-08 18:00:00,6
94.94,2019-06-08 19:00:00,6
93.79,2019-06-08 20:00:00,6
83.34,2019-06-08 21:00:00,6
90.45,2019-06-08 22:00:00,6
73.52,2019-06-08 23:00:00,6
46.09,2019-06-15 00:00:00,6
45.02,2019-06-15 01:00:00,6
45.48,2019-06-15 02:00:00,6
46.52,2019-06-15 03:00:00,6
44.17,2019-06-15 04:00:00,6
69.52,2019-06-15 05:00:00,6
76.86,2019-06-15 06:00:00,6
90.11,2019-06-15 07:00:00,6
85.21,2019-06-15 08:00:00,6
97.4,2019-06-15 09:00:00,6
94.16,2019-06-15 10:00:00,6
104.65,2019-06-15 11:00:00,6
105.69,2019-06-15 12:00:00,6
102.48,2019-06-15 13:00:00,6
107.54,2019-06-15 14:00:00,6
107.13,2019-06-15 15:00:00,6
103.08,2019-06-15 16:00:00,6
109.02,2019-06-15 17:00:00,6
107.41,2019-06-15 18:00:00,6
101.39,2019-06-15 19:00:00,6
103.9,2019-06-15 20:00:00,6
85.47,2019-06-15 21:00:00,6
98.14,2019-06-15 22:00:00,6
73.93,2019-06-15 23:00:00,6
46.51,2019-06-22 00:00:00,6
45.8,2019-06-22 01:00:00,6
46.1,2019-06-22 02:00:00,6
44.09,2019-06-22 03:00:00,6
45.54,2019-06-22 04:00:00,6
70.61,2019-06-22 05:00:00,6
76.27,2019-06-22 06:00:00,6
89.11,2019-06-22 07:00:00,6
85.2,2019-06-22 08:00:00,6
96.76,2019-06-22 09:00:00,6
91.36,2019-06-22 10:00:00,6
101.96,2019-06-22 11:00:00,6
94.5,2019-06-22 12:00:00,6
103.28,2019-06-22 13:00:00,6
103.3,2019-06-22 14:00:00,6
95.44,2019-06-22 15:00:00,6
104.88,2019-06-22 16:00:00,6
100.5,2019-06-22 17:00:00,6
101.85,2019-06-22 18:00:00,6
99.54,2019-06-22 19:00:00,6
91.51,2019-06-22 20:00:00,6
91.38,2019-06-22 21:00:00,6
90.2,2019-06-22 22:00:00,6
78.95,2019-06-22 23:00:00,6
48.32,2019-06-29 00:00:00,6
49.2,2019-06-29 01:00:00,6
47.72,2019-06-29 02:00:00,6
46.62,2019-06-29 03:00:00,6
46.85,2019-06-29 04:00:00,6
78.88,2019-06-29 05:00:00,6
85.93,2019-06-29 06:00:00,6
101.97,2019-06-29 07:00:00,6
98.72,2019-06-29 08:00:00,6
107.14,2019-06-29 09:00:00,6
113.31,2019-06-29 10:00:00,6
116.68,2019-06-29 11:00:00,6
119.85,2019-06-29 12:00:00,6
126.39,2019-06-29 13:00:00,6
125.38,2019-06-29 14:00:00,6
127.49,2019-06-29 15:00:00,6
135.06,2019-06-29 16:00:00,6
134.76,2019-06-29 17:00:00,6
131.6,2019-06-29 18:00:00,6
131.77,2019-06-29 19:00:00,6
129.39,2019-06-29 20:00:00,6
121.31,2019-06-29 21:00:00,6
120.11,2019-06-29 22:00:00,6
108.68,2019-06-29 23:00:00,6
49.59,2019-07-06 00:00:00,6
50.25,2019-07-06 01:00:00,6
50.08,2019-07-06 02:00:00,6
48.01,2019-07-06 03:00:00,6
47.68,2019-07-06 04:00:00,6
92.11,2019-07-06 05:00:00,6
111.24,2019-07-06 06:00:00,6
105.65,2019-07-06 07:00:00,6
107.97,2019-07-06 08:00:00,6
108.89,2019-07-06 09:00:00,6
113.62,2019-07-06 10:00:00,6
114.99,2019-07-06 11:00:00,6
116.95,2019-07-06 12:00:00,6
120.6,2019-07-06 13:00:00,6
123.9,2019-07-06 14:00:00,6
127.07,2019-07-06 15:00:00,6
126.88,2019-07-06 16:00:00,6
126.34,2019-07-06 17:00:00,6
124.51,2019-07-06 18:00:00,6
122.17,2019-07-06 19:00:00,6
122.33,2019-07-06 20:00:00,6
121.48,2019-07-06 21:00:00,6
