avg,cen
23.103703703703705,29.68
22.643703703703707,29.37
22.17851851851852,30.18
21.098148148148148,28.24
20.280740740740747,28.63
19.037037037037038,29.47
19.832962962962963,30.0
19.814444444444444,30.25
22.358888888888895,29.86
22.169629629629632,28.27
21.357407407407415,30.67
19.65185185185185,31.27
21.48962962962963,28.77
23.418518518518525,26.94
26.890740740740743,28.1
26.038518518518522,28.52
25.075555555555557,28.49
24.18925925925926,28.7
24.328518518518518,29.12
24.107777777777777,28.91
23.602962962962962,28.98
21.97962962962963,28.52
20.518148148148153,28.42
19.907777777777778,28.31
