avg,cen
37.604545454545445,36.04
37.277727272727276,35.59
37.25818181818182,37.05
37.14318181818181,35.56
37.596363636363634,35.4
53.94681818181818,53.05
55.152727272727276,53.18
52.905000000000015,52.23
54.71045454545456,48.31
61.696818181818166,61.12
71.71318181818184,78.01
80.04636363636364,83.54
87.11318181818181,93.38
90.5018181818182,94.95
91.09090909090911,95.79
92.94772727272728,99.26
90.74318181818181,93.42
92.01136363636363,98.46
88.55409090909093,95.67
82.61272727272727,84.11
73.64772727272728,75.11
70.45272727272726,57.95
66.2259090909091,56.94
58.83818181818183,50.2
