avg,cen
52.66583333333332,31.9
51.04999999999999,31.13
48.55875,32.64
45.50749999999999,32.15
44.85333333333333,29.65
239.1666666666667,239.79
241.53041666666664,236.34
234.9083333333334,230.92
230.29041666666663,238.91
250.26374999999996,250.07
267.2991666666666,254.01
272.7729166666667,261.02
280.71625,269.4
289.0945833333333,277.99
294.9208333333334,287.32
308.43458333333336,297.96
318.5983333333333,307.71
321.2941666666667,314.05
325.37000000000006,321.27
320.22583333333336,318.24
312.6958333333334,309.51
300.26125,299.82
285.52958333333333,283.35
135.43375,119.93
