avg,cen
182.93263157894737,185.28
179.60315789473685,192.32
180.86894736842106,185.85
177.62473684210525,189.47
171.85315789473682,190.63
170.6742105263158,184.75
189.99947368421053,202.99
197.42578947368423,208.77
204.57736842105263,211.2
214.91894736842104,218.56
233.03631578947366,237.57
249.22473684210527,252.39
271.74263157894734,257.99
284.62263157894733,261.58
298.72263157894736,261.23
290.3231578947368,276.27
294.5142105263158,271.09
280.5768421052631,267.96
263.16473684210524,253.03
252.93526315789475,250.11
245.73736842105268,255.7
236.54684210526318,252.68
232.25,237.82
201.70684210526318,220.6
