0,1,time,week
259.3,185.28,2019-01-05 00:00:00,6
257.71,192.32,2019-01-05 01:00:00,6
253.01,185.85,2019-01-05 02:00:00,6
249.59,189.47,2019-01-05 03:00:00,6
249.2,190.63,2019-01-05 04:00:00,6
250.87,184.75,2019-01-05 05:00:00,6
266.9,202.99,2019-01-05 06:00:00,6
271.1,208.77,2019-01-05 07:00:00,6
268.29,211.2,2019-01-05 08:00:00,6
268.03,218.56,2019-01-05 09:00:00,6
265.02,237.57,2019-01-05 10:00:00,6
263.32,252.39,2019-01-05 11:00:00,6
267.79,257.99,2019-01-05 12:00:00,6
269.56,261.58,2019-01-05 13:00:00,6
267.12,261.23,2019-01-05 14:00:00,6
266.97,276.27,2019-01-05 15:00:00,6
269.56,271.09,2019-01-05 16:00:00,6
273.72,267.96,2019-01-05 17:00:00,6
278.03,253.03,2019-01-05 18:00:00,6
276.19,250.11,2019-01-05 19:00:00,6
274.04,255.7,2019-01-05 20:00:00,6
272.78,252.68,2019-01-05 21:00:00,6
270.24,237.82,2019-01-05 22:00:00,6
265.88,220.6,2019-01-05 23:00:00,6
260.39,205.32,2019-01-12 00:00:00,6
259.07,194.4,2019-01-12 01:00:00,6
255.9,195.28,2019-01-12 02:00:00,6
250.03,195.04,2019-01-12 03:00:00,6
251.63,191.34,2019-01-12 04:00:00,6
254.45,192.96,2019-01-12 05:00:00,6
272.67,215.88,2019-01-12 06:00:00,6
273.67,217.82,2019-01-12 07:00:00,6
266.71,220.7,2019-01-12 08:00:00,6
267.23,225.63,2019-01-12 09:00:00,6
271.8,238.52,2019-01-12 10:00:00,6
272.92,247.57,2019-01-12 11:00:00,6
282.69,297.89,2019-01-12 12:00:00,6
283.33,294.05,2019-01-12 13:00:00,6
281.64,311.06,2019-01-12 14:00:00,6
276.47,316.76,2019-01-12 15:00:00,6
270.91,299.19,2019-01-12 16:00:00,6
278.33,305.63,2019-01-12 17:00:00,6
279.57,286.62,2019-01-12 18:00:00,6
278.71,265.49,2019-01-12 19:00:00,6
278.02,250.0,2019-01-12 20:00:00,6
279.83,231.87,2019-01-12 21:00:00,6
274.68,223.73,2019-01-12 22:00:00,6
266.98,209.33,2019-01-12 23:00:00,6
259.77,160.53,2019-01-19 00:00:00,6
248.47,171.87,2019-01-19 01:00:00,6
249.19,165.92,2019-01-19 02:00:00,6
250.25,143.24,2019-01-19 03:00:00,6
249.68,138.45,2019-01-19 04:00:00,6
249.42,136.34,2019-01-19 05:00:00,6
