avg,cen
249.01666666666665,243.58
243.79333333333338,242.03
240.6,237.81
241.89333333333332,241.24
239.29,238.96
241.08333333333334,240.93
258.97666666666663,255.51
263.5,261.56
260.5233333333333,262.13
259.72,259.97
258.3866666666667,257.04
259.5466666666667,258.62
262.2033333333333,261.5
263.09999999999997,262.32
263.25666666666666,261.71
262.5433333333333,262.88
256.82,258.52
257.40333333333336,256.22
261.2166666666667,262.35
265.03999999999996,268.14
265.31333333333333,266.28
262.1066666666666,264.77
261.74666666666667,261.82
255.02666666666664,255.35
