0,1,time,week
250.07,138.8,2019-12-21 00:00:00,6
244.05,135.77,2019-12-21 01:00:00,6
242.09,132.96,2019-12-21 02:00:00,6
243.67,132.39,2019-12-21 03:00:00,6
241.8,124.37,2019-12-21 04:00:00,6
239.15,126.94,2019-12-21 05:00:00,6
261.31,140.53,2019-12-21 06:00:00,6
268.49,155.99,2019-12-21 07:00:00,6
263.64,142.39,2019-12-21 08:00:00,6
260.67,196.41,2019-12-21 09:00:00,6
263.15,241.55,2019-12-21 10:00:00,6
263.13,263.56,2019-12-21 11:00:00,6
265.3,247.15,2019-12-21 12:00:00,6
265.66,263.03,2019-12-21 13:00:00,6
268.0,298.56,2019-12-21 14:00:00,6
266.67,301.27,2019-12-21 15:00:00,6
258.43,275.28,2019-12-21 16:00:00,6
262.42,241.69,2019-12-21 17:00:00,6
262.1,254.3,2019-12-21 18:00:00,6
266.02,253.59,2019-12-21 19:00:00,6
265.5,234.12,2019-12-21 20:00:00,6
263.49,219.96,2019-12-21 21:00:00,6
261.74,229.68,2019-12-21 22:00:00,6
255.59,188.87,2019-12-21 23:00:00,6
250.03,146.2,2019-12-28 00:00:00,6
239.27,146.37,2019-12-28 01:00:00,6
239.98,144.37,2019-12-28 02:00:00,6
240.4,144.4,2019-12-28 03:00:00,6
239.43,144.68,2019-12-28 04:00:00,6
241.77,137.92,2019-12-28 05:00:00,6
259.9,153.27,2019-12-28 06:00:00,6
262.76,166.94,2019-12-28 07:00:00,6
258.87,180.99,2019-12-28 08:00:00,6
253.45,212.01,2019-12-28 09:00:00,6
255.11,189.26,2019-12-28 10:00:00,6
255.87,204.05,2019-12-28 11:00:00,6
260.33,197.61,2019-12-28 12:00:00,6
256.4,197.78,2019-12-28 13:00:00,6
254.28,185.0,2019-12-28 14:00:00,6
261.29,198.35,2019-12-28 15:00:00,6
261.78,206.51,2019-12-28 16:00:00,6
270.24,194.05,2019-12-28 17:00:00,6
268.89,183.98,2019-12-28 18:00:00,6
267.21,177.82,2019-12-28 19:00:00,6
270.76,195.53,2019-12-28 20:00:00,6
271.67,173.94,2019-12-28 21:00:00,6
263.03,179.61,2019-12-28 22:00:00,6
254.66,151.13,2019-12-28 23:00:00,6
243.58,155.81,2019-12-22 00:00:00,7
242.03,162.54,2019-12-22 01:00:00,7
237.81,154.33,2019-12-22 02:00:00,7
241.24,155.35,2019-12-22 03:00:00,7
238.96,153.42,2019-12-22 04:00:00,7
240.93,167.85,2019-12-22 05:00:00,7
255.51,168.49,2019-12-22 06:00:00,7
261.56,176.8,2019-12-22 07:00:00,7
262.13,183.2,2019-12-22 08:00:00,7
259.97,226.2,2019-12-22 09:00:00,7
257.04,250.85,2019-12-22 10:00:00,7
258.62,224.61,2019-12-22 11:00:00,7
261.5,238.27,2019-12-22 12:00:00,7
262.32,233.87,2019-12-22 13:00:00,7
261.71,225.21,2019-12-22 14:00:00,7
262.88,254.96,2019-12-22 15:00:00,7
258.52,280.7,2019-12-22 16:00:00,7
256.22,242.99,2019-12-22 17:00:00,7
262.35,240.21,2019-12-22 18:00:00,7
268.14,279.58,2019-12-22 19:00:00,7
266.28,264.47,2019-12-22 20:00:00,7
264.77,232.57,2019-12-22 21:00:00,7
261.82,236.44,2019-12-22 22:00:00,7
255.35,206.8,2019-12-22 23:00:00,7
253.4,136.06,2019-12-29 00:00:00,7
245.3,113.38,2019-12-29 01:00:00,7
241.9,145.04,2019-12-29 02:00:00,7
240.77,136.41,2019-12-29 03:00:00,7
237.11,138.06,2019-12-29 04:00:00,7
243.17,97.71,2019-12-29 05:00:00,7
260.11,86.76,2019-12-29 06:00:00,7
260.45,70.67,2019-12-29 07:00:00,7
255.8,77.11,2019-12-29 08:00:00,7
258.52,121.44,2019-12-29 09:00:00,7
254.97,165.42,2019-12-29 10:00:00,7
256.89,177.43,2019-12-29 11:00:00,7
259.81,185.18,2019-12-29 12:00:00,7
261.32,190.81,2019-12-29 13:00:00,7
260.06,199.23,2019-12-29 14:00:00,7
258.08,189.96,2019-12-29 15:00:00,7
253.51,187.75,2019-12-29 16:00:00,7
253.57,183.56,2019-12-29 17:00:00,7
259.2,178.13,2019-12-29 18:00:00,7
260.96,175.7,2019-12-29 19:00:00,7
264.16,172.36,2019-12-29 20:00:00,7
258.06,176.65,2019-12-29 21:00:00,7
261.68,172.54,2019-12-29 22:00:00,7
254.14,153.59,2019-12-29 23:00:00,7
