,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,-0.0,2.203506114790237,4.756947111188728,9.10671074471129,7.57554529816479,9.95199832154264,10.660235414993913,12.665907088656805,5.826286534002984,5.464767245271961,4.71618185017106,8.540516903529568,6.710763001101125,11.34580770028921,17.280855366553194,15.958357537280703,5.669348500298769,7.167216904656218,11.507427726272855,16.197739224670624,10.278631799384293,12.211073784815037,10.784695306786977,14.083850363621623,21.099748343693204,15.693975359597108,13.623728391309402,9.15519528741485,18.522816996519925,21.426150457176593,8.357334264988367,14.94084829850676,9.402202885455395,16.992743708902154,13.868044967825766,10.092452738549978,18.16496749644555,5.524710663648534,7.019121760169033,6.794832690042034,6.782583724878386,7.511907699873892,9.882683292072235,10.906021257027913,6.456649858040126,8.217684642827724,6.300503837229246,7.584249223937753,7.304396641679685,5.695476780534214,5.999204455923491,8.551714098112388,7.650213885133212,11.705897493000236,10.6141052637702,11.807255439186521,7.544255730285308,23.412222664119902,10.564421196156001,7.1900128883096786,5.386607522803383,2.2781754769519504,9.234292457125324,13.624791334472713
1,2.203506114790237,-0.0,4.499699821397022,7.897695879854585,5.472207822182461,8.841141317976618,8.320033824060074,12.5529450216006,4.101587426693485,5.233068244486231,5.382031297063585,6.635659268293144,5.391801824923142,14.965162956355613,19.304249319779142,16.58575166196849,4.7316633573124935,6.321076693879527,8.647608237494373,12.85989626640429,9.293556283590108,10.58904882358766,12.284911078625452,14.758613567029142,19.243085881646582,16.199221504951407,9.57660399257882,8.462499990347112,20.222906700702257,21.286297889610108,8.116740084177916,17.187082188541602,8.559323929747476,17.796971479042146,14.584178680412991,9.48661587406274,12.894081158349762,6.856077767842663,6.889043457686055,7.718814426621374,8.857878164419251,9.133814490415224,10.661826104337614,12.101966356683782,7.10702928553765,9.293752886369422,8.859284283032798,9.002413823293955,7.902076095316781,6.967137824905982,5.296992639802449,8.351429502254774,9.842613214747614,12.554988937245787,11.336248060424548,12.899840096770818,9.534305639285181,17.708638210419373,9.858800441598145,7.045949619524369,6.201911303379622,2.4856855163130946,9.040388366567681,12.128589335052318
2,4.756947111188728,4.499699821397022,-0.0,7.7867962862939715,2.551859570551396,4.825418564200636,5.973204249489937,15.199809000008809,8.814122417219695,7.862356955021157,6.850121266810487,12.688789588386177,8.513551246624566,11.32702081646995,12.393870573304246,13.21030251307332,5.154721060155245,4.530882903405986,7.114723731707715,12.72760858547261,9.097187566537322,10.11550856713956,9.175327503681512,9.692414810367318,15.710255846163408,11.502090373220947,10.262161104954608,8.66023392998093,14.744566397915452,17.976833797122417,7.128976516869401,12.232921154645448,8.634000105069521,14.97629559315712,13.207691562567666,9.302551160002242,15.122808946250668,5.936864623938075,11.066792005744128,9.646756774736028,9.697205976344943,15.830242013105819,11.54955644800844,9.36372553218175,9.65070506751925,10.87103342212873,10.743912493105546,6.779231427142561,5.660009272948971,7.550212582328622,4.849200674166997,14.090050764471316,15.184777860948484,16.288190437549883,18.326236613980775,16.440440413018553,11.506878795522978,24.882183420500798,11.582716813590858,11.393454989021917,8.904808366316775,6.683605728810083,12.503198732926318,15.392922424006787
3,9.10671074471129,7.897695879854585,7.7867962862939715,-0.0,3.892882484975782,13.05993107247337,6.906726899476488,6.255544135914536,8.565497727426598,9.757625492887573,11.195531300111824,16.962340232240454,13.94220334076906,15.193200794477354,18.850392996298424,19.3294780562406,10.28115931430244,4.987765138319007,16.83676160769439,23.438426023744338,15.949571378798185,17.539134565585446,16.665844413444663,19.00689613934566,24.883403185021265,17.45366932910202,18.909905945497144,14.621448070579426,20.44452767791454,29.660787180384162,8.758468585139545,19.518369992440658,12.02898006253558,21.403722709511086,13.834404082674608,14.424519407693676,25.255561502110453,9.930785132370575,12.964394803716951,15.927409571432358,15.177745877988032,17.988652189336616,15.81151532765856,6.800594086875672,11.366286583663173,14.183046258533397,15.578358829737587,12.958805666054035,11.543653500906608,12.83934515419862,10.458871541625285,16.079291758658698,19.325148399005034,16.545439474651456,16.187367509775513,14.068611207228392,15.257250589742581,14.72496038180833,5.9127597232385,5.818650345850746,6.958550811740523,8.22720846904029,15.841647206492304,14.717226616306405
4,7.57554529816479,5.472207822182461,2.551859570551396,3.892882484975782,-0.0,7.354906570678688,4.510497391252034,10.74111642670934,8.458078102126201,8.218580337972483,9.648552883535846,17.053301854636686,11.595425002421,12.907896502994374,14.508756787800968,16.339748067540903,7.283874241875289,4.436849192814279,11.201055779453839,17.634368298318375,11.64841568305918,12.683536591267746,9.973899364415356,12.155173349543222,20.11632968411939,13.970207203948597,14.767094611406572,10.393379733612846,16.463492638132145,21.34037178742984,9.720639983660629,12.24441891454362,10.701702811608337,17.34728348095139,16.649540275549686,10.101856051498787,19.93541855229878,8.202377277191603,10.684527711228737,13.781806327535328,13.674712350727388,17.924274152829057,13.543354103019638,7.5483090996124345,10.286052022780884,14.943147505782617,15.03549273656106,9.236426256779533,8.022638921236027,11.694366354348272,7.88561553646483,16.572834677595182,19.18942396554759,17.117209851966365,18.020052779545015,16.298158679348557,13.981444749708814,22.928479401058368,8.179137783986748,7.794788727773931,7.009998527522883,6.589747634453363,14.877766163021402,16.334331873871868
5,9.95199832154264,8.841141317976618,4.825418564200636,13.05993107247337,7.354906570678688,-0.0,6.762841659515949,19.958131257724908,13.08804819344784,10.40813839897619,13.871755999818015,18.208938004827225,12.665302292232866,10.166287310183687,8.432339490232787,12.174827619101002,5.874568429994716,8.522559759166999,7.8234065268527075,9.681399231841564,5.9506560398712285,6.363967808631304,8.298089966673624,9.60389146388165,14.114835592104917,9.540499781328833,8.654338745977359,5.1246990738162905,11.121311192508951,17.037983217277596,6.173888446227718,10.898708617902805,5.914429858361562,10.503485712020629,10.98834419336785,5.461580432990821,14.437453121753741,6.3266369022858315,11.153816350663982,14.003736722474295,14.86135462845086,18.122550204429842,16.00127318921136,15.663804200241465,9.481308959926432,16.7384022881953,17.60306500621969,7.708473581827191,5.4901077672317395,12.097041899005411,7.060196034237414,19.928501509287273,18.2109594143993,19.676863547367194,20.594100390129615,20.262398501929336,15.727870955183944,21.21398456991333,13.142035586612316,11.198719172134581,8.581361207163685,7.934354025297731,12.933714018441902,13.350627395935259
6,10.660235414993913,8.320033824060074,5.973204249489937,6.906726899476488,4.510497391252034,6.762841659515949,-0.0,9.71888585150332,13.156242055694957,12.04925679769439,11.899055397533381,19.06025943102582,15.783532787830833,16.46103701104345,17.099689241901583,17.304856729879845,8.489782116900322,8.39108697278284,14.899057670587593,20.85762475521752,10.807719446246288,14.772290199531573,13.116787947327744,15.6621248118041,25.108405131414376,14.592016148212348,16.907912306939426,10.243085435420092,19.11042517319221,22.66451772971981,9.09301623940275,13.392980835365464,8.53429199722255,18.468096869162785,16.01326078323917,12.470978471765939,21.71255667699791,10.777855126298325,13.905931555955048,14.834073791203892,16.039940879006604,19.708672601191925,16.4963207326543,8.811487766064571,10.650605660349456,17.40719709327583,17.95326103228909,12.890191890603672,9.870078308703212,10.204619946719713,9.349507438021861,18.098432418408105,21.05487455546403,18.313298223021693,15.662985066735489,16.451742670485576,13.46322490844307,19.97773752678684,8.079611101473116,9.207395027189769,9.473941039258442,8.675690485580445,15.047316410290254,14.72392965595351
7,12.665907088656805,12.5529450216006,15.199809000008809,6.255544135914536,10.74111642670934,19.958131257724908,9.71888585150332,-0.0,14.159376303108633,12.963270880968935,15.345253337928778,23.17554500609507,19.59937769480148,23.459027321369494,32.30453104805258,26.500261980714367,15.996419879292176,12.007806566060419,22.909986537815676,29.536655703278544,22.428673633196386,24.26855883692764,24.660871082753783,31.27709534233089,37.126045401121516,27.832896875881048,22.884733905344504,20.19288437253013,33.70774599535019,42.90374729585583,16.706480188823914,24.090287433712774,15.387757184079097,30.018250472134916,22.886410862639632,23.147782496434587,29.146031100373918,17.317806196286327,20.944884586549502,21.099062631214938,20.68637863487678,17.518539011732173,17.803650739782732,5.113131157648711,11.155469231885231,17.86880063728607,18.241135602599563,23.545160208282784,19.174646935378373,17.233486961758672,15.860152830784903,18.588179350109122,18.547713945241604,15.836364413090301,13.78020694320809,13.361836081136621,13.60961398214005,16.5715381516728,4.750426756937634,8.411284280094659,10.199169462568173,10.231399382543387,15.863370227505506,16.07641917341
8,5.826286534002984,4.101587426693485,8.814122417219695,8.565497727426598,8.458078102126201,13.08804819344784,13.156242055694957,14.159376303108633,-0.0,4.392690458316132,5.832536608021072,7.72509149487219,6.886765420197549,15.225567147400602,21.191495501587116,16.190666713424918,9.470778051217735,5.775468033287956,13.186027869352154,19.83905234533081,16.381584751825574,14.490659202093575,16.211104004287197,20.123143088640525,25.244621482159115,16.9679984882533,15.107325779974728,15.185544345727129,23.77519621114271,30.491751233235505,12.636688629707209,21.24640519990115,14.073220935271843,21.731750535231466,15.66818999237759,15.519165726918436,19.974314248154755,9.053867299733529,6.959919677850838,8.485634889308265,9.296317564475412,8.853914148785615,8.938368974523584,13.739827717354315,8.934926775871746,7.525046802960873,8.016413638985428,12.331691895204239,11.49628413671533,6.889124752114041,8.107241470495758,8.191285924777368,9.974156528117021,10.036379767134456,8.89582787066437,9.043863729117382,9.24352177394623,14.101488335948066,11.06132399610364,8.27083653208473,4.458758526371194,5.204598943639086,11.397080520451564,11.98400314697446
9,5.464767245271961,5.233068244486231,7.862356955021157,9.757625492887573,8.218580337972483,10.40813839897619,12.04925679769439,12.963270880968935,4.392690458316132,-0.0,5.105314712684663,9.838098806107219,6.418862914404564,15.695232440893886,21.50212517529881,18.563701450281503,7.265883842597607,6.345486666473209,10.697267535493154,15.414522599828667,12.674254360164605,13.292816184712281,14.32229442815175,17.883940242888727,22.480074028684342,18.36243909130964,12.72461081438994,11.91683054129861,22.73455524553301,25.0555319738024,11.755588489283628,17.028660842029193,11.906132043111713,20.451253477767576,18.036449931931966,13.134117941865131,16.388740337301705,9.318638144283456,6.2256213962824205,8.5789908650006,10.046604071334825,6.413716973052549,8.122124965255885,10.135156940234038,5.75408072448051,9.471090581251957,10.443807492710324,10.923926822862777,10.219738112058957,8.514691571327463,6.709218472777859,8.988053470418174,8.01909414274094,8.498615150110078,8.816986754856547,10.1953888655395,8.300119564893713,15.497386023722521,8.353632293484837,6.219834221108112,5.049743926332496,4.459517621198895,6.900158588242433,9.489663315435903
