,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,-0.0,4.983355938148197,4.083948602448173,6.479590236220823,10.265290504125034,9.430054696036738,20.144205372345063,22.14829955896041,19.746468991948113,19.378348792863626,10.19828554950305,19.674787561609556,15.284590744248762,14.473294924976368,18.42494397225961,14.805518786697382,11.689996718806135,15.675369088218144,20.86933426015182,17.934863259725237,23.212165986879377,31.422564523178842,29.078135082412903,21.222060632466228,13.856908523025934,11.802875757421509,15.418255506180063,14.103062343288551,30.4586159189013,17.3433892342822,39.24789262344584,37.466047601595484,27.91944706611179,26.97426918376542,8.602659733678637,34.510044215886865,11.80488025693808,14.259457041363993,24.352008884018964
1,4.983355938148197,-0.0,2.1293569271983666,2.9221554322754333,5.555399553502852,4.41820653920805,13.583158565688581,17.97077849140594,14.468941888340034,14.912634565734116,10.559591796748103,10.926936729404638,9.858022148951562,9.702812601353688,11.92483873305384,9.63366346664272,6.343957802562854,11.297262751548756,11.168146056494365,10.515204522692468,16.787721242882167,23.845189002936866,19.48254297133016,18.30065920902083,10.823474030004753,10.097884623658949,9.401956771068146,10.378855847792725,20.18582850765504,11.475338280041536,33.149396011827875,25.423900602034518,20.111517092208793,16.51532335875935,3.8494940978731464,31.308467540448,7.0013231323250755,7.702722402660747,16.36847829392152
2,4.083948602448173,2.1293569271983666,-0.0,2.485563992262516,4.896744710125774,5.705139558663395,14.019363763190297,18.149904871403375,13.679027465059777,14.206904007906136,7.737517177288925,13.37776131684467,9.494092590633555,9.21646393153381,11.44717242562085,8.610398868087568,6.190952990455765,12.316903708674191,14.10805108988609,11.798872202373555,16.5334788497973,25.270993757397168,21.508029863772162,17.493073127364184,8.844019191410636,8.696559793991945,9.550686321717524,9.222659756465314,23.648364048393628,10.989312193493165,34.70488598319594,32.06315763772759,23.457366233409886,20.76922498595073,7.102464623875108,29.152950165977565,7.744966179677567,7.64006993841182,19.757496202459
3,6.479590236220823,2.9221554322754333,2.485563992262516,-0.0,2.676912293995871,3.850715250539981,10.73426960518071,15.92631718138695,13.767627249790308,10.144584769122856,6.820477903403163,10.408492417677305,7.150876624931918,7.943066561371464,7.91513873751833,5.457617308625431,5.096341178558113,9.697698150769545,10.018044949229605,9.024680247508687,12.038852376930327,20.983624102797247,17.652004186251137,17.137864722362746,7.015571218471547,6.729695283499123,6.77881810669376,9.524914977375685,20.005036620135606,7.095370105628719,33.35065931114767,29.26637249095271,20.039615079380795,17.201650801427313,5.173995108747214,25.96390329853358,5.99010918255233,4.291906171572907,15.722916655239354
4,10.265290504125034,5.555399553502852,4.896744710125774,2.676912293995871,-0.0,2.195010665060291,7.187401521162828,13.628388266462679,9.799964446238647,8.639034861910478,4.4382864309471515,6.962218073273585,3.5000707926924144,4.520587758856494,5.093067612960764,2.9491961388542696,2.4794573592921125,5.830850756516103,6.466746490750526,5.337551491177903,12.227894571881533,16.854378738677074,12.821665989771487,11.750522775359965,4.838879525196901,4.591936147546638,3.599317868265623,6.012634120131082,14.112001847910497,7.056940667350151,26.19345757813847,19.371764957690267,13.96665804848387,12.727726636506404,6.4901506079439955,24.593814011461728,5.0435573401846625,4.9354522627866295,11.915802948290382
5,9.430054696036738,4.41820653920805,5.705139558663395,3.850715250539981,2.195010665060291,-0.0,10.027639782874987,12.170701090192662,8.470021615774067,10.34548338323002,4.950371053275435,6.9850879675958675,4.182502447388518,4.944907271909889,7.070533694865032,3.912275368668218,3.6198418197112043,7.663413632178222,9.235937450952623,7.153523488917015,13.840473462740388,19.67313205712214,16.211244943259114,11.663991393026302,7.2513398400734115,5.974501713103303,5.5634353299803605,5.775954362147449,13.516426143193488,7.915665075721748,23.17374151849032,18.75086809119335,14.155073408607507,12.411082139006538,7.112151161365131,21.65259007988077,5.753824908437239,5.136679717969955,10.449954372983823
6,20.144205372345063,13.583158565688581,14.019363763190297,10.73426960518071,7.187401521162828,10.027639782874987,-0.0,10.168993644913648,3.178140767393321,5.489363742837453,6.751473334520272,4.915311811877617,4.599453271191062,6.192124443533756,5.860335244215509,6.105379846652312,8.133171696306245,4.150956475645006,3.275307797850816,2.948714038819318,8.22181937005502,13.277191846854315,11.028590090120746,6.238066443048005,10.65814199952971,7.373559952658088,3.9448098862544985,4.071914043122903,8.546976428569433,6.499396213253488,16.37887756908937,11.983925408503335,8.899149450145734,11.141362409015102,16.411291025669687,22.60133344383159,12.031520044191954,10.361266468385258,15.946582643112052
7,22.14829955896041,17.97077849140594,18.149904871403375,15.92631718138695,13.628388266462679,12.170701090192662,10.168993644913648,-0.0,8.248772576509143,5.908607573333728,10.380773775334633,9.81141002968325,13.332727328135292,11.523377193121037,12.27766862357145,15.902206795932946,16.43099902754,14.682158368372697,9.416384062070275,8.019943242006743,7.815785697187695,8.343118238501404,4.850741874115432,3.8113779472741713,14.231671123511374,11.476414384050253,9.851124057313182,10.437532034568056,9.874509633096963,13.670605453364763,15.180895340863835,15.014581904950148,11.997295532731803,17.065974877753927,22.036699029147435,11.75190363213478,21.17783640456326,18.262993473725217,18.16863424663088
8,19.746468991948113,14.468941888340034,13.679027465059777,13.767627249790308,9.799964446238647,8.470021615774067,3.178140767393321,8.248772576509143,-0.0,3.889889895919756,5.628012399839379,4.297442471786675,4.91630514026243,5.2745228553923775,6.983325934848907,7.518413259168704,8.819001736629309,5.973225352242997,2.446037970286716,4.295667287379727,9.649542289442662,12.434945098598604,9.48158645423667,5.233609229444437,12.514457126290077,6.269265697765342,5.158971683574837,3.9813385189321364,9.30305802009473,10.51847448307657,17.412339790451497,11.74825502289891,7.817989645688162,11.472483803481332,19.429558229959184,21.1122595589232,14.681625652775821,13.562836354125611,17.920293859951936
9,19.378348792863626,14.912634565734116,14.206904007906136,10.144584769122856,8.639034861910478,10.34548338323002,5.489363742837453,5.908607573333728,3.889889895919756,-0.0,6.9573720625703555,5.075258142696973,6.063652650983215,6.094608034282651,7.453296823361075,9.248855798185522,10.25303120619168,6.814116944427416,4.335508148530176,4.179947956751421,8.234396013893612,9.925360604846425,8.737971742951029,4.431094632205004,10.01821999378318,7.204558741146486,4.916194493554993,6.109775315165372,10.514623971931915,8.832143756827271,17.910418056027314,15.995790318864008,9.298937566139426,12.72817654839003,16.790208539017875,15.089942928003428,10.462584044919847,10.633999774305721,14.658145930371457
10,10.19828554950305,10.559591796748103,7.737517177288925,6.820477903403163,4.4382864309471515,4.950371053275435,6.751473334520272,10.380773775334633,5.628012399839379,6.9573720625703555,-0.0,4.30642828450812,2.701044159994534,1.762518581988235,4.03577284265809,4.321453548313982,3.7659308712771216,3.7095247616172444,7.391666095132716,4.533301854707923,11.934637872373386,17.89607778513954,13.053006097332121,7.721151752199588,7.3114313483156295,4.283828025224327,2.1403114542726502,2.933175015092188,12.348545856876616,6.968025646442055,21.45433847801458,19.60772739769515,11.952339259261734,12.764101289945135,12.60018164113911,17.80109707544129,8.35481783523661,7.511032372032619,12.041696987972937
11,19.674787561609556,10.926936729404638,13.37776131684467,10.408492417677305,6.962218073273585,6.9850879675958675,4.915311811877617,9.81141002968325,4.297442471786675,5.075258142696973,4.30642828450812,-0.0,3.114253740975853,4.791355457827969,5.188749747150194,4.628785813349969,8.143297367806692,6.09841918567766,4.2798700278239465,5.694174380815339,10.167668653186283,15.067217979427683,12.217713926783938,7.615433513478469,7.65737843416477,5.929825208566913,2.9434633655660964,4.253487863735327,10.882091408962351,11.16871523534495,20.733393513927876,11.158521910522419,8.897477222770291,13.70265235921122,12.52306149450952,20.274282958793975,12.330381578706628,11.474881115445799,14.022982502585636
12,15.284590744248762,9.858022148951562,9.494092590633555,7.150876624931918,3.5000707926924144,4.182502447388518,4.599453271191062,13.332727328135292,4.91630514026243,6.063652650983215,2.701044159994534,3.114253740975853,-0.0,1.8146539258581578,3.222490621220377,1.949997156180373,4.369999480584803,3.978070565308211,4.105064959016016,3.203945262447828,11.441908729843659,14.990052015108853,11.229701146017645,8.346665009957428,5.208913694389635,3.7071166964396034,1.4601241712267419,2.9014716259856397,10.016908914032777,6.855848464777921,19.469691364573556,14.154178727695658,10.328347206279172,11.06227648786357,10.208999584313943,21.021510661825037,6.5615908662174,6.607217399288927,11.06924605454977
13,14.473294924976368,9.702812601353688,9.21646393153381,7.943066561371464,4.520587758856494,4.944907271909889,6.192124443533756,11.523377193121037,5.2745228553923775,6.094608034282651,1.762518581988235,4.791355457827969,1.8146539258581578,-0.0,3.071710733994771,3.1536873510803773,3.2800495824427576,4.2029547730045795,5.166589070693686,3.3958289213254265,10.98588088875375,15.017517826259041,10.125736210779506,8.405169445626903,5.564161742068061,4.530818310028712,1.801462798958413,2.536228314658353,12.5669658882324,6.638703809855185,23.770413929698808,15.548680510020404,12.700270689014797,12.721953962459022,12.308337027608632,24.2011245713071,8.11942030054762,7.16127939436254,13.025147676422003
14,18.42494397225961,11.92483873305384,11.44717242562085,7.91513873751833,5.093067612960764,7.070533694865032,5.860335244215509,12.27766862357145,6.983325934848907,7.453296823361075,4.03577284265809,5.188749747150194,3.222490621220377,3.071710733994771,-0.0,5.662584000557238,4.578512367846921,4.874740238338373,5.895079960547004,5.117655233822922,12.548989815990137,17.149549342051568,11.60121343450004,9.940280421278258,7.2533521117568105,6.265693553435003,2.261692186181306,4.460394840002493,12.418085601001115,8.2344956168541,23.25664488154494,19.324595736637065,14.685427652303888,11.413016943083003,14.068140464115203,27.345374066970564,9.24122803588205,8.364631891595444,11.486157826114722
15,14.805518786697382,9.63366346664272,8.610398868087568,5.457617308625431,2.9491961388542696,3.912275368668218,6.105379846652312,15.902206795932946,7.518413259168704,9.248855798185522,4.321453548313982,4.628785813349969,1.949997156180373,3.1536873510803773,5.662584000557238,-0.0,4.883605941255117,5.870179558084379,6.2190723222431545,5.427798783839133,13.954541293447024,17.82709233111278,14.22385730250994,11.49638294637448,5.247892642342492,4.108061464948412,3.0835676839745796,4.450983161566259,16.134555755374187,8.065773046797133,27.389150846201485,18.616415715424655,14.592613668960947,16.7686993935135,8.495925854453032,25.862213944384763,6.898178973292102,6.699222046687664,15.202940189608285
