avg,cen
268.1718421052631,265.51
264.60026315789474,265.55
260.0794736842106,260.53
255.87921052631575,254.22
253.1889473684211,250.82
253.02894736842097,251.42
281.27631578947376,278.26
290.4247368421053,283.22
307.6826315789473,309.81
334.2599999999999,341.88
345.6852631578947,361.98
352.1068421052631,375.71
359.8744736842104,376.16
356.19499999999994,375.47
367.2689473684209,381.67
372.88289473684205,394.73
369.2968421052631,394.29
350.20131578947377,359.95
331.5847368421053,348.89
319.2968421052631,328.7
311.96131578947364,321.21
301.9178947368421,310.38
293.2823684210527,294.49
281.2455263157895,280.27
