avg,cen
493.77458333333334,524.15
482.38666666666677,484.58
467.75916666666666,476.27
448.5720833333333,461.27
434.20125,438.94
426.8529166666667,424.01
539.5308333333334,545.28
550.9000000000001,558.17
574.98625,570.32
634.8487499999999,647.78
679.8645833333333,684.47
713.0175,715.81
737.2770833333333,729.05
754.3000000000001,750.92
783.3854166666665,792.39
809.4954166666666,800.21
826.8129166666668,823.06
816.1716666666666,795.14
779.6124999999998,788.24
741.3562499999999,749.47
682.8816666666667,688.1
647.6929166666667,644.72
607.9837500000001,613.45
554.8716666666666,542.22
