,2
p,-11.8
k,5
db,0.6093305009416322
cp,2.0245803255168084
sp,23.651379182051482
gyh_db,0.14809155951322775
gyh_cp,0.059497766567691894
gyh_sp,0.0
zb,0.08892022139853685
exemplars,[ 3 13 18 20 27]
labels,"[ 3 13  3  3  3  3 13  3  3  3  3 20  3 13 13 13 13 13 18  3 20  3 13 13
  3 13 13 27]"
