avg,cen
0.21,0.0
0.1888235294117647,0.0
0.23705882352941177,0.0
0.1647058823529412,0.0
0.10764705882352942,0.0
0.07058823529411766,0.0
0.06529411764705884,0.0
0.06823529411764706,0.0
0.3664705882352941,0.0
0.7064705882352942,0.0
1.203529411764706,0.0
1.7488235294117647,0.07
2.5264705882352945,0.0
1.9988235294117644,0.0
2.6829411764705884,0.11
1.9541176470588235,0.0
1.8729411764705883,0.0
2.1229411764705883,0.11
1.6464705882352941,0.0
1.2882352941176471,0.0
0.9523529411764706,0.04
0.6988235294117647,0.0
0.46058823529411763,0.0
0.3052941176470588,0.0
