,4
p,-4.8
k,2
db,0.0572219907450482
cp,1.1320405812678938
sp,39.566626974293335
gyh_db,0.1095134512706186
gyh_cp,1.0
gyh_sp,0.0
zb,0.3047567256353093
exemplars,[ 9 13]
labels,[ 9  9  9  9  9  9  9  9  9  9  9  9  9 13  9  9  9  9]
