avg,cen
49.550000000000004,48.87
49.55666666666667,48.92
49.31333333333333,48.68
48.65,48.65
48.85,48.53
48.93333333333334,48.67
48.150000000000006,48.18
48.68333333333334,48.66
50.14666666666667,50.0
50.196666666666665,50.31
50.31333333333333,50.69
50.53333333333334,50.67
50.28333333333333,50.55
50.74666666666667,50.38
50.946666666666665,50.78
51.44333333333333,51.34
52.193333333333335,52.96
52.553333333333335,53.22
52.54,53.02
52.00666666666667,52.6
51.50666666666666,51.95
51.166666666666664,51.23
50.81,51.22
50.65,51.32
