avg,cen
45.04294117647059,46.78
43.88705882352941,46.94
44.349999999999994,46.51
44.31411764705882,44.82
45.97058823529413,45.91
46.403529411764694,48.83
48.44470588235294,52.19
65.6905882352941,59.98
78.81941176470589,74.3
98.16764705882352,108.53
86.45823529411764,101.0
70.1094117647059,58.76
87.3664705882353,84.22
93.60823529411766,94.76
75.32529411764705,75.23
68.27823529411764,61.1
72.79411764705884,80.41
76.29,85.21
89.82941176470588,96.68
63.77176470588236,47.88
53.39941176470588,46.05
50.14117647058823,44.78
47.81588235294117,45.5
47.12588235294118,45.62
