avg,cen
101.44222222222226,108.42
81.49666666666666,88.49
78.0361111111111,83.59
64.15777777777777,58.63
62.017222222222244,61.87
68.28333333333335,75.85
71.30777777777779,80.74
85.55166666666668,81.8
122.96777777777775,125.49
154.73388888888888,157.32
170.2466666666667,169.44
189.43833333333336,181.3
206.17222222222225,194.54
221.54499999999996,217.32
233.755,220.77
230.90833333333336,218.38
235.95111111111112,215.67
232.3044444444444,217.57
229.16333333333336,209.3
215.1761111111111,209.82
184.9411111111111,168.2
173.03388888888887,165.0
154.01722222222222,144.96
135.4922222222222,133.73
