campus,bldgno,bldgname,Year,Month,Day,Hour,ele,cold,hot,wash_ele,wash_cold,wash_hot
Tempe,6B,Payne Hall,2019,1,1,0,34.48,5.211267605633803,5.882352941176472,34.48,5.211267605633803,5.882352941176472
Tempe,6B,Payne Hall,2019,1,1,1,34.74,2.1478873239436616,5.882352941176472,34.74,2.1478873239436616,5.882352941176472
Tempe,6B,Payne Hall,2019,1,1,2,34.39,0.8802816901408451,2.9411764705882355,34.39,0.8802816901408451,2.9411764705882355
Tempe,6B,Payne Hall,2019,1,1,3,40.68,0.17605633802816906,14.705882352941178,40.68,0.17605633802816906,14.705882352941178
Tempe,6B,Payne Hall,2019,1,1,4,42.82,0.0,20.58823529411765,42.82,0.0,20.58823529411765
Tempe,6B,Payne Hall,2019,1,1,5,44.43,0.0,20.58823529411765,44.43,0.0,20.58823529411765
Tempe,6B,Payne Hall,2019,1,1,6,47.29,0.0,32.35294117647059,47.29,0.0,32.35294117647059
Tempe,6B,Payne Hall,2019,1,1,7,46.36,0.0,29.411764705882355,46.36,0.0,29.411764705882355
Tempe,6B,Payne Hall,2019,1,1,8,44.59,0.0,29.411764705882355,44.59,0.0,29.411764705882355
Tempe,6B,Payne Hall,2019,1,1,9,43.77,0.0,29.411764705882355,43.77,0.0,29.411764705882355
Tempe,6B,Payne Hall,2019,1,1,10,43.9,0.0,29.411764705882355,43.9,0.0,29.411764705882355
Tempe,6B,Payne Hall,2019,1,1,11,43.31,0.0,29.411764705882355,43.31,0.0,29.411764705882355
Tempe,6B,Payne Hall,2019,1,1,12,44.28,0.0,29.411764705882355,44.28,0.0,29.411764705882355
Tempe,6B,Payne Hall,2019,1,1,13,43.19,0.0,29.411764705882355,43.19,0.0,29.411764705882355
Tempe,6B,Payne Hall,2019,1,1,14,43.4,0.0,29.411764705882355,43.4,0.0,29.411764705882355
Tempe,6B,Payne Hall,2019,1,1,15,43.93,0.0,29.411764705882355,43.93,0.0,29.411764705882355
Tempe,6B,Payne Hall,2019,1,1,16,41.48,1.3028169014084507,29.411764705882355,41.48,1.3028169014084507,29.411764705882355
Tempe,6B,Payne Hall,2019,1,1,17,42.74,0.0,29.411764705882355,42.74,0.0,29.411764705882355
Tempe,6B,Payne Hall,2019,1,1,18,38.4,0.4225352112676057,23.529411764705888,38.4,0.4225352112676057,23.529411764705888
Tempe,6B,Payne Hall,2019,1,1,19,36.59,4.26056338028169,17.647058823529417,36.59,4.26056338028169,17.647058823529417
Tempe,6B,Payne Hall,2019,1,1,20,35.04,6.901408450704227,11.764705882352944,35.04,6.901408450704227,11.764705882352944
Tempe,6B,Payne Hall,2019,1,1,21,34.29,1.9718309859154928,5.882352941176472,34.29,1.9718309859154928,5.882352941176472
Tempe,6B,Payne Hall,2019,1,1,22,34.25,5.845070422535213,5.882352941176472,34.25,5.845070422535213,5.882352941176472
Tempe,6B,Payne Hall,2019,1,1,23,34.32,1.6549295774647887,5.882352941176472,34.32,1.6549295774647887,5.882352941176472
Tempe,6B,Payne Hall,2019,1,2,0,34.73,0.0,5.882352941176472,34.73,0.0,5.882352941176472
Tempe,6B,Payne Hall,2019,1,2,1,34.22,0.10563380281690142,5.882352941176472,34.22,0.10563380281690142,5.882352941176472
Tempe,6B,Payne Hall,2019,1,2,2,34.62,0.0,2.9411764705882355,34.62,0.0,2.9411764705882355
Tempe,6B,Payne Hall,2019,1,2,3,41.59,0.0,14.705882352941178,41.59,0.0,14.705882352941178
Tempe,6B,Payne Hall,2019,1,2,4,42.94,0.0,20.58823529411765,42.94,0.0,20.58823529411765
Tempe,6B,Payne Hall,2019,1,2,5,49.81,0.0,20.58823529411765,49.81,0.0,20.58823529411765
Tempe,6B,Payne Hall,2019,1,2,6,79.07,0.0,41.1764705882353,79.07,0.0,41.1764705882353
Tempe,6B,Payne Hall,2019,1,2,7,82.67,0.0,41.1764705882353,82.67,0.0,41.1764705882353
Tempe,6B,Payne Hall,2019,1,2,8,92.48,0.0,41.1764705882353,92.48,0.0,41.1764705882353
Tempe,6B,Payne Hall,2019,1,2,9,97.69,0.0,41.1764705882353,97.69,0.0,41.1764705882353
Tempe,6B,Payne Hall,2019,1,2,10,102.06,0.0,41.1764705882353,102.06,0.0,41.1764705882353
Tempe,6B,Payne Hall,2019,1,2,11,101.6,0.14084507042253522,47.058823529411775,101.6,0.14084507042253522,47.058823529411775
Tempe,6B,Payne Hall,2019,1,2,12,101.06,0.0,55.88235294117647,101.06,0.0,55.88235294117647
Tempe,6B,Payne Hall,2019,1,2,13,99.44,0.0,61.764705882352935,99.44,0.0,61.764705882352935
Tempe,6B,Payne Hall,2019,1,2,14,97.07,0.0,61.764705882352935,97.07,0.0,61.764705882352935
Tempe,6B,Payne Hall,2019,1,2,15,88.73,1.2323943661971832,55.88235294117647,88.73,1.2323943661971832,55.88235294117647
Tempe,6B,Payne Hall,2019,1,2,16,80.8,0.0,52.941176470588246,80.8,0.0,52.941176470588246
Tempe,6B,Payne Hall,2019,1,2,17,73.62,0.5985915492957747,52.941176470588246,73.62,0.5985915492957747,52.941176470588246
Tempe,6B,Payne Hall,2019,1,2,18,68.06,0.17605633802816906,55.88235294117647,68.06,0.17605633802816906,55.88235294117647
Tempe,6B,Payne Hall,2019,1,2,19,65.65,0.0,52.941176470588246,65.65,0.0,52.941176470588246
Tempe,6B,Payne Hall,2019,1,2,20,42.52,3.5915492957746484,17.647058823529417,42.52,3.5915492957746484,17.647058823529417
Tempe,6B,Payne Hall,2019,1,2,21,38.72,4.471830985915493,5.882352941176472,38.72,4.471830985915493,5.882352941176472
Tempe,6B,Payne Hall,2019,1,2,22,38.21,2.676056338028169,5.882352941176472,38.21,2.676056338028169,5.882352941176472
Tempe,6B,Payne Hall,2019,1,2,23,37.83,0.3521126760563381,5.882352941176472,37.83,0.3521126760563381,5.882352941176472
Tempe,6B,Payne Hall,2019,1,3,0,37.94,0.9859154929577466,5.882352941176472,37.94,0.9859154929577466,5.882352941176472
Tempe,6B,Payne Hall,2019,1,3,1,37.97,0.10563380281690142,2.9411764705882355,37.97,0.10563380281690142,2.9411764705882355
Tempe,6B,Payne Hall,2019,1,3,2,37.67,1.0211267605633805,2.9411764705882355,37.67,1.0211267605633805,2.9411764705882355
Tempe,6B,Payne Hall,2019,1,3,3,43.6,1.5140845070422535,14.705882352941178,43.6,1.5140845070422535,14.705882352941178
Tempe,6B,Payne Hall,2019,1,3,4,45.85,0.0,20.58823529411765,45.85,0.0,20.58823529411765
Tempe,6B,Payne Hall,2019,1,3,5,51.4,0.0,23.529411764705888,51.4,0.0,23.529411764705888
Tempe,6B,Payne Hall,2019,1,3,6,79.03,0.31690140845070425,55.88235294117647,79.03,0.31690140845070425,55.88235294117647
Tempe,6B,Payne Hall,2019,1,3,7,80.47,0.0,52.941176470588246,80.47,0.0,52.941176470588246
Tempe,6B,Payne Hall,2019,1,3,8,85.06,0.0,55.88235294117647,85.06,0.0,55.88235294117647
Tempe,6B,Payne Hall,2019,1,3,9,91.77,0.0,58.82352941176471,91.77,0.0,58.82352941176471
Tempe,6B,Payne Hall,2019,1,3,10,94.38,0.0,61.764705882352935,94.38,0.0,61.764705882352935
Tempe,6B,Payne Hall,2019,1,3,11,91.28,0.0,55.88235294117647,91.28,0.0,55.88235294117647
Tempe,6B,Payne Hall,2019,1,3,12,91.54,4.295774647887323,52.941176470588246,91.54,4.295774647887323,52.941176470588246
Tempe,6B,Payne Hall,2019,1,3,13,87.88,9.964788732394368,52.941176470588246,87.88,9.964788732394368,52.941176470588246
Tempe,6B,Payne Hall,2019,1,3,14,91.73,10.880281690140846,55.88235294117647,91.73,10.880281690140846,55.88235294117647
Tempe,6B,Payne Hall,2019,1,3,15,92.27,14.295774647887326,64.70588235294117,92.27,14.295774647887326,64.70588235294117
Tempe,6B,Payne Hall,2019,1,3,16,82.13,15.880281690140846,61.764705882352935,82.13,15.880281690140846,61.764705882352935
Tempe,6B,Payne Hall,2019,1,3,17,71.05,10.246478873239438,61.764705882352935,71.05,10.246478873239438,61.764705882352935
Tempe,6B,Payne Hall,2019,1,3,18,63.71,4.964788732394366,52.941176470588246,63.71,4.964788732394366,52.941176470588246
Tempe,6B,Payne Hall,2019,1,3,19,60.88,2.183098591549296,47.058823529411775,60.88,2.183098591549296,47.058823529411775
Tempe,6B,Payne Hall,2019,1,3,20,42.52,6.830985915492956,14.705882352941178,42.52,6.830985915492956,14.705882352941178
Tempe,6B,Payne Hall,2019,1,3,21,37.3,7.429577464788733,5.882352941176472,37.3,7.429577464788733,5.882352941176472
Tempe,6B,Payne Hall,2019,1,3,22,36.53,4.859154929577465,5.882352941176472,36.53,4.859154929577465,5.882352941176472
Tempe,6B,Payne Hall,2019,1,3,23,36.26,4.71830985915493,5.882352941176472,36.26,4.71830985915493,5.882352941176472
Tempe,6B,Payne Hall,2019,1,4,0,36.39,2.746478873239437,5.882352941176472,36.39,2.746478873239437,5.882352941176472
Tempe,6B,Payne Hall,2019,1,4,1,35.98,1.3380281690140847,2.9411764705882355,35.98,1.3380281690140847,2.9411764705882355
Tempe,6B,Payne Hall,2019,1,4,2,35.85,0.8450704225352114,2.9411764705882355,35.85,0.8450704225352114,2.9411764705882355
Tempe,6B,Payne Hall,2019,1,4,3,42.1,1.2676056338028172,14.705882352941178,42.1,1.2676056338028172,14.705882352941178
Tempe,6B,Payne Hall,2019,1,4,4,43.02,0.0,20.58823529411765,43.02,0.0,20.58823529411765
Tempe,6B,Payne Hall,2019,1,4,5,49.04,0.0,23.529411764705888,49.04,0.0,23.529411764705888
Tempe,6B,Payne Hall,2019,1,4,6,74.54,0.0,58.82352941176471,74.54,0.0,58.82352941176471
Tempe,6B,Payne Hall,2019,1,4,7,60.01,0.5985915492957747,44.11764705882353,60.01,0.5985915492957747,44.11764705882353
Tempe,6B,Payne Hall,2019,1,4,8,46.83,4.330985915492958,5.882352941176472,46.83,4.330985915492958,5.882352941176472
Tempe,6B,Payne Hall,2019,1,4,9,57.06,5.035211267605634,5.882352941176472,57.06,5.035211267605634,5.882352941176472
Tempe,6B,Payne Hall,2019,1,4,10,65.71,3.4507042253521134,2.9411764705882355,65.71,3.4507042253521134,2.9411764705882355
Tempe,6B,Payne Hall,2019,1,4,11,74.42,1.0211267605633805,2.9411764705882355,74.42,1.0211267605633805,2.9411764705882355
Tempe,6B,Payne Hall,2019,1,4,12,72.08,4.295774647887323,2.9411764705882355,72.08,4.295774647887323,2.9411764705882355
Tempe,6B,Payne Hall,2019,1,4,13,69.55,6.126760563380282,2.9411764705882355,69.55,6.126760563380282,2.9411764705882355
Tempe,6B,Payne Hall,2019,1,4,14,65.02,15.669014084507046,2.9411764705882355,65.02,15.669014084507046,2.9411764705882355
Tempe,6B,Payne Hall,2019,1,4,15,62.52,20.0,2.9411764705882355,62.52,20.0,2.9411764705882355
