campus,bldgno,bldgname,Year,Month,Day,Hour,ele,cold,hot,wash_ele,wash_cold,wash_hot
Tempe,104A,Bio Design Institute A,2019,1,1,0,453.5,78.38028169014086,208.82352941176467,453.5,78.38028169014086,208.82352941176467
Tempe,104A,Bio Design Institute A,2019,1,1,1,451.55,59.225352112676056,211.76470588235298,451.55,59.225352112676056,211.76470588235298
Tempe,104A,Bio Design Institute A,2019,1,1,2,444.21,61.514084507042256,208.82352941176467,444.21,61.514084507042256,208.82352941176467
Tempe,104A,Bio Design Institute A,2019,1,1,3,442.27,66.51408450704226,208.82352941176467,442.27,66.51408450704226,208.82352941176467
Tempe,104A,Bio Design Institute A,2019,1,1,4,454.33,39.04929577464789,220.58823529411762,454.33,39.04929577464789,220.58823529411762
Tempe,104A,Bio Design Institute A,2019,1,1,5,463.37,47.04225352112676,223.52941176470588,463.37,47.04225352112676,223.52941176470588
Tempe,104A,Bio Design Institute A,2019,1,1,6,452.65,58.48591549295775,226.47058823529412,452.65,58.48591549295775,226.47058823529412
Tempe,104A,Bio Design Institute A,2019,1,1,7,462.58,32.04225352112676,235.29411764705884,462.58,32.04225352112676,235.29411764705884
Tempe,104A,Bio Design Institute A,2019,1,1,8,466.01,139.6830985915493,252.94117647058826,466.01,139.6830985915493,252.94117647058826
Tempe,104A,Bio Design Institute A,2019,1,1,9,479.49,107.81690140845072,250.0,479.49,107.81690140845072,250.0
Tempe,104A,Bio Design Institute A,2019,1,1,10,479.53,110.77464788732395,217.64705882352942,479.53,110.77464788732395,217.64705882352942
Tempe,104A,Bio Design Institute A,2019,1,1,11,495.39,112.11267605633805,194.11764705882354,495.39,112.11267605633805,194.11764705882354
Tempe,104A,Bio Design Institute A,2019,1,1,12,489.7,25.0,182.3529411764706,489.7,25.0,182.3529411764706
Tempe,104A,Bio Design Institute A,2019,1,1,13,495.89,77.67605633802819,182.3529411764706,495.89,77.67605633802819,182.3529411764706
Tempe,104A,Bio Design Institute A,2019,1,1,14,472.99,88.97887323943662,182.3529411764706,472.99,88.97887323943662,182.3529411764706
Tempe,104A,Bio Design Institute A,2019,1,1,15,491.67,67.64084507042253,179.41176470588238,491.67,67.64084507042253,179.41176470588238
