campus,bldgno,bldgname,Year,Month,Day,Hour,ele,cold,hot,wash_ele,wash_cold,wash_hot
Tempe,104C,Bio Design Institute C,2019,1,1,0,491.15,217.95774647887325,132.35294117647058,491.15,217.95774647887325,132.35294117647058
Tempe,104C,Bio Design Institute C,2019,1,1,1,491.86,214.5422535211268,129.41176470588235,491.86,214.5422535211268,129.41176470588235
Tempe,104C,Bio Design Institute C,2019,1,1,2,484.21,227.5704225352113,132.35294117647058,484.21,227.5704225352113,132.35294117647058
Tempe,104C,Bio Design Institute C,2019,1,1,3,484.32,215.73943661971836,132.35294117647058,484.32,215.73943661971836,132.35294117647058
Tempe,104C,Bio Design Institute C,2019,1,1,4,488.15,220.35211267605638,135.29411764705884,488.15,220.35211267605638,135.29411764705884
Tempe,104C,Bio Design Institute C,2019,1,1,5,497.51,219.85915492957747,138.23529411764707,497.51,219.85915492957747,138.23529411764707
Tempe,104C,Bio Design Institute C,2019,1,1,6,484.81,216.0211267605634,138.23529411764707,484.81,216.0211267605634,138.23529411764707
Tempe,104C,Bio Design Institute C,2019,1,1,7,488.49,223.83802816901408,138.23529411764707,488.49,223.83802816901408,138.23529411764707
Tempe,104C,Bio Design Institute C,2019,1,1,8,487.2,214.01408450704227,138.23529411764707,487.2,214.01408450704227,138.23529411764707
Tempe,104C,Bio Design Institute C,2019,1,1,9,484.04,213.9788732394366,135.29411764705884,484.04,213.9788732394366,135.29411764705884
Tempe,104C,Bio Design Institute C,2019,1,1,10,483.13,217.85211267605638,132.35294117647058,483.13,217.85211267605638,132.35294117647058
Tempe,104C,Bio Design Institute C,2019,1,1,11,488.97,215.03521126760572,129.41176470588235,488.97,215.03521126760572,129.41176470588235
Tempe,104C,Bio Design Institute C,2019,1,1,12,487.6,218.55633802816902,123.52941176470587,487.6,218.55633802816902,123.52941176470587
Tempe,104C,Bio Design Institute C,2019,1,1,13,489.07,212.4647887323944,126.47058823529413,489.07,212.4647887323944,126.47058823529413
Tempe,104C,Bio Design Institute C,2019,1,1,14,491.57,217.50000000000003,138.23529411764707,491.57,217.50000000000003,138.23529411764707
Tempe,104C,Bio Design Institute C,2019,1,1,15,490.06,217.11267605633805,152.94117647058823,490.06,217.11267605633805,152.94117647058823
Tempe,104C,Bio Design Institute C,2019,1,1,16,491.29,208.48591549295776,152.94117647058823,491.29,208.48591549295776,152.94117647058823
Tempe,104C,Bio Design Institute C,2019,1,1,17,490.72,207.5704225352113,161.76470588235296,490.72,207.5704225352113,161.76470588235296
Tempe,104C,Bio Design Institute C,2019,1,1,18,489.92,215.7042253521127,161.76470588235296,489.92,215.7042253521127,161.76470588235296
Tempe,104C,Bio Design Institute C,2019,1,1,19,483.5,222.35915492957747,150.0,483.5,222.35915492957747,150.0
Tempe,104C,Bio Design Institute C,2019,1,1,20,480.13,220.35211267605638,152.94117647058823,480.13,220.35211267605638,152.94117647058823
Tempe,104C,Bio Design Institute C,2019,1,1,21,478.66,223.3802816901409,152.94117647058823,478.66,223.3802816901409,152.94117647058823
Tempe,104C,Bio Design Institute C,2019,1,1,22,477.55,214.9647887323944,176.47058823529412,477.55,214.9647887323944,176.47058823529412
Tempe,104C,Bio Design Institute C,2019,1,1,23,483.61,213.0985915492958,188.2352941176471,483.61,213.0985915492958,188.2352941176471
Tempe,104C,Bio Design Institute C,2019,1,2,0,482.11,221.97183098591552,194.11764705882354,482.11,221.97183098591552,194.11764705882354
Tempe,104C,Bio Design Institute C,2019,1,2,1,477.17,216.5492957746479,202.94117647058826,477.17,216.5492957746479,202.94117647058826
Tempe,104C,Bio Design Institute C,2019,1,2,2,476.25,217.00704225352115,205.88235294117646,476.25,217.00704225352115,205.88235294117646
Tempe,104C,Bio Design Institute C,2019,1,2,3,484.81,219.33098591549302,214.70588235294116,484.81,219.33098591549302,214.70588235294116
Tempe,104C,Bio Design Institute C,2019,1,2,4,474.74,215.774647887324,214.70588235294116,474.74,215.774647887324,214.70588235294116
Tempe,104C,Bio Design Institute C,2019,1,2,5,480.91,220.0,214.70588235294116,480.91,220.0,214.70588235294116
Tempe,104C,Bio Design Institute C,2019,1,2,6,486.81,213.62676056338032,223.52941176470588,486.81,213.62676056338032,223.52941176470588
Tempe,104C,Bio Design Institute C,2019,1,2,7,483.26,220.49295774647888,211.76470588235298,483.26,220.49295774647888,211.76470588235298
Tempe,104C,Bio Design Institute C,2019,1,2,8,489.35,212.14788732394368,211.76470588235298,489.35,212.14788732394368,211.76470588235298
Tempe,104C,Bio Design Institute C,2019,1,2,9,506.02,214.1197183098592,214.70588235294116,506.02,214.1197183098592,214.70588235294116
Tempe,104C,Bio Design Institute C,2019,1,2,10,525.1,216.65492957746483,208.82352941176467,525.1,216.65492957746483,208.82352941176467
Tempe,104C,Bio Design Institute C,2019,1,2,11,525.84,216.83098591549296,200.00000000000003,525.84,216.83098591549296,200.00000000000003
Tempe,104C,Bio Design Institute C,2019,1,2,12,527.53,217.00704225352115,200.00000000000003,527.53,217.00704225352115,200.00000000000003
Tempe,104C,Bio Design Institute C,2019,1,2,13,529.54,215.03521126760572,200.00000000000003,529.54,215.03521126760572,200.00000000000003
Tempe,104C,Bio Design Institute C,2019,1,2,14,534.03,220.24647887323945,200.00000000000003,534.03,220.24647887323945,200.00000000000003
Tempe,104C,Bio Design Institute C,2019,1,2,15,536.33,222.28873239436626,197.05882352941182,536.33,222.28873239436626,197.05882352941182
Tempe,104C,Bio Design Institute C,2019,1,2,16,522.97,211.90140845070422,197.05882352941182,522.97,211.90140845070422,197.05882352941182
Tempe,104C,Bio Design Institute C,2019,1,2,17,518.72,223.0985915492958,197.05882352941182,518.72,223.0985915492958,197.05882352941182
Tempe,104C,Bio Design Institute C,2019,1,2,18,499.63,211.4084507042254,188.2352941176471,499.63,211.4084507042254,188.2352941176471
Tempe,104C,Bio Design Institute C,2019,1,2,19,502.08,220.21126760563385,188.2352941176471,502.08,220.21126760563385,188.2352941176471
Tempe,104C,Bio Design Institute C,2019,1,2,20,501.3,216.7253521126761,185.29411764705884,501.3,216.7253521126761,185.29411764705884
Tempe,104C,Bio Design Institute C,2019,1,2,21,499.96,213.06338028169014,182.3529411764706,499.96,213.06338028169014,182.3529411764706
Tempe,104C,Bio Design Institute C,2019,1,2,22,493.72,210.95070422535213,161.76470588235296,493.72,210.95070422535213,161.76470588235296
Tempe,104C,Bio Design Institute C,2019,1,2,23,492.36,215.4225352112676,150.0,492.36,215.4225352112676,150.0
Tempe,104C,Bio Design Institute C,2019,1,3,0,485.9,216.30281690140848,167.64705882352942,485.9,216.30281690140848,167.64705882352942
Tempe,104C,Bio Design Institute C,2019,1,3,1,488.7,222.78169014084511,176.47058823529412,488.7,222.78169014084511,176.47058823529412
Tempe,104C,Bio Design Institute C,2019,1,3,2,492.7,219.47183098591552,167.64705882352942,492.7,219.47183098591552,167.64705882352942
Tempe,104C,Bio Design Institute C,2019,1,3,3,485.73,217.11267605633805,176.47058823529412,485.73,217.11267605633805,176.47058823529412
Tempe,104C,Bio Design Institute C,2019,1,3,4,482.05,198.23943661971833,191.17647058823533,482.05,198.23943661971833,191.17647058823533
Tempe,104C,Bio Design Institute C,2019,1,3,5,487.5,192.00704225352115,194.11764705882354,487.5,192.00704225352115,194.11764705882354
Tempe,104C,Bio Design Institute C,2019,1,3,6,486.11,221.90140845070422,191.17647058823533,486.11,221.90140845070422,191.17647058823533
Tempe,104C,Bio Design Institute C,2019,1,3,7,491.69,213.83802816901408,197.05882352941182,491.69,213.83802816901408,197.05882352941182
Tempe,104C,Bio Design Institute C,2019,1,3,8,502.46,242.04225352112675,200.00000000000003,502.46,242.04225352112675,200.00000000000003
Tempe,104C,Bio Design Institute C,2019,1,3,9,513.82,205.1760563380282,188.2352941176471,513.82,205.1760563380282,188.2352941176471
Tempe,104C,Bio Design Institute C,2019,1,3,10,527.05,219.61267605633805,188.2352941176471,527.05,219.61267605633805,188.2352941176471
Tempe,104C,Bio Design Institute C,2019,1,3,11,531.24,220.45774647887325,185.29411764705884,531.24,220.45774647887325,185.29411764705884
Tempe,104C,Bio Design Institute C,2019,1,3,12,539.73,222.21830985915489,179.41176470588238,539.73,222.21830985915489,179.41176470588238
Tempe,104C,Bio Design Institute C,2019,1,3,13,549.2,219.40140845070422,176.47058823529412,549.2,219.40140845070422,176.47058823529412
Tempe,104C,Bio Design Institute C,2019,1,3,14,553.49,221.33802816901408,132.35294117647058,553.49,221.33802816901408,132.35294117647058
Tempe,104C,Bio Design Institute C,2019,1,3,15,547.48,213.06338028169014,126.47058823529413,547.48,213.06338028169014,126.47058823529413
Tempe,104C,Bio Design Institute C,2019,1,3,16,539.15,215.00000000000003,132.35294117647058,539.15,215.00000000000003,132.35294117647058
Tempe,104C,Bio Design Institute C,2019,1,3,17,533.05,209.01408450704227,132.35294117647058,533.05,209.01408450704227,132.35294117647058
Tempe,104C,Bio Design Institute C,2019,1,3,18,524.16,207.1830985915493,138.23529411764707,524.16,207.1830985915493,138.23529411764707
Tempe,104C,Bio Design Institute C,2019,1,3,19,512.81,213.34507042253526,138.23529411764707,512.81,213.34507042253526,138.23529411764707
Tempe,104C,Bio Design Institute C,2019,1,3,20,514.98,211.3732394366197,141.17647058823533,514.98,211.3732394366197,141.17647058823533
