campus,bldgno,bldgname,Year,Month,Day,Hour,ele,cold,hot,wash_ele,wash_cold,wash_hot
Tempe,14B,Hayden Hall,2019,1,1,0,23.87,0.0,0.0,23.87,0.0,0.0
Tempe,14B,Hayden Hall,2019,1,1,1,23.56,0.0,0.0,23.56,0.0,0.0
Tempe,14B,Hayden Hall,2019,1,1,2,23.76,0.0,0.0,23.76,0.0,0.0
Tempe,14B,Hayden Hall,2019,1,1,3,23.73,0.0,0.0,23.73,0.0,0.0
Tempe,14B,Hayden Hall,2019,1,1,4,23.61,0.0,0.0,23.61,0.0,0.0
Tempe,14B,Hayden Hall,2019,1,1,5,23.34,0.0,0.0,23.34,0.0,0.0
Tempe,14B,Hayden Hall,2019,1,1,6,23.67,0.0,0.0,23.67,0.0,0.0
Tempe,14B,Hayden Hall,2019,1,1,7,23.55,0.0,0.0,23.55,0.0,0.0
Tempe,14B,Hayden Hall,2019,1,1,8,23.39,0.0,0.0,23.39,0.0,0.0
Tempe,14B,Hayden Hall,2019,1,1,9,23.52,0.0,0.0,23.52,0.0,0.0
Tempe,14B,Hayden Hall,2019,1,1,10,23.36,0.0,0.0,23.36,0.0,0.0
Tempe,14B,Hayden Hall,2019,1,1,11,23.98,0.0,0.0,23.98,0.0,0.0
Tempe,14B,Hayden Hall,2019,1,1,12,23.67,0.0,0.0,23.67,0.0,0.0
Tempe,14B,Hayden Hall,2019,1,1,13,30.39,0.0,0.0,30.39,0.0,0.0
Tempe,14B,Hayden Hall,2019,1,1,14,24.01,0.0,0.0,24.01,0.0,0.0
Tempe,14B,Hayden Hall,2019,1,1,15,23.89,0.0,0.0,23.89,0.0,0.0
Tempe,14B,Hayden Hall,2019,1,1,16,23.98,0.0,0.0,23.98,0.0,0.0
Tempe,14B,Hayden Hall,2019,1,1,17,24.05,0.0,0.0,24.05,0.0,0.0
Tempe,14B,Hayden Hall,2019,1,1,18,24.08,0.0,0.0,24.08,0.0,0.0
Tempe,14B,Hayden Hall,2019,1,1,19,28.02,0.0,0.0,28.02,0.0,0.0
Tempe,14B,Hayden Hall,2019,1,1,20,30.48,0.0,0.0,30.48,0.0,0.0
Tempe,14B,Hayden Hall,2019,1,1,21,24.29,0.0,0.0,24.29,0.0,0.0
Tempe,14B,Hayden Hall,2019,1,1,22,24.3,0.0,0.0,24.3,0.0,0.0
Tempe,14B,Hayden Hall,2019,1,1,23,24.11,0.0,0.0,24.11,0.0,0.0
Tempe,14B,Hayden Hall,2019,1,2,0,24.35,0.0,0.0,24.35,0.0,0.0
Tempe,14B,Hayden Hall,2019,1,2,1,24.03,0.0,0.0,24.03,0.0,0.0
Tempe,14B,Hayden Hall,2019,1,2,2,23.66,0.0,0.0,23.66,0.0,0.0
Tempe,14B,Hayden Hall,2019,1,2,3,23.46,0.0,0.0,23.46,0.0,0.0
