campus,bldgno,bldgname,Year,Month,Day,Hour,ele,cold,hot,wash_ele,wash_cold,wash_hot
Tempe,36,Sun Devil Hall,2019,1,1,0,32.42,0.0,0.0,32.42,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,1,1,33.61,0.0,0.0,33.61,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,1,2,34.72,0.0,0.0,34.72,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,1,3,34.14,0.0,0.0,34.14,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,1,4,35.86,0.0,0.0,35.86,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,1,5,36.72,0.0,0.0,36.72,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,1,6,37.19,0.0,0.0,37.19,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,1,7,36.92,0.0,0.0,36.92,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,1,8,34.05,0.0,0.0,34.05,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,1,9,33.52,0.0,0.0,33.52,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,1,10,29.91,0.0,0.0,29.91,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,1,11,29.89,0.0,0.0,29.89,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,1,12,27.66,0.0,0.0,27.66,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,1,13,27.45,0.0,0.0,27.45,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,1,14,27.23,0.0,0.0,27.23,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,1,15,26.86,0.0,0.0,26.86,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,1,16,27.07,0.0,0.0,27.07,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,1,17,28.27,0.0,0.0,28.27,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,1,18,31.96,0.0,0.0,31.96,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,1,19,38.87,0.0,0.0,38.87,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,1,20,41.1,0.0,0.0,41.1,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,1,21,41.12,0.0,0.0,41.12,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,1,22,41.33,0.0,0.0,41.33,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,1,23,35.84,0.0,0.0,35.84,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,2,0,33.96,0.0,0.0,33.96,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,2,1,35.7,0.0,0.0,35.7,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,2,2,38.45,0.0,0.0,38.45,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,2,3,37.99,0.0,0.0,37.99,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,2,4,41.52,0.0,0.0,41.52,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,2,5,45.3,0.0,0.0,45.3,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,2,6,52.69,0.0,0.0,52.69,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,2,7,57.92,0.0,0.0,57.92,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,2,8,55.65,0.0,0.0,55.65,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,2,9,58.76,0.0,0.0,58.76,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,2,10,51.07,0.0,0.0,51.07,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,2,11,44.05,0.0,0.0,44.05,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,2,12,43.25,0.0,0.0,43.25,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,2,13,47.05,0.0,0.0,47.05,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,2,14,51.39,0.0,0.0,51.39,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,2,15,50.39,0.0,0.0,50.39,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,2,16,49.86,0.0,0.0,49.86,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,2,17,49.76,0.0,0.0,49.76,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,2,18,56.58,0.0,0.0,56.58,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,2,19,59.28,0.0,0.0,59.28,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,2,20,58.58,0.0,0.0,58.58,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,2,21,58.79,0.0,0.0,58.79,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,2,22,51.03,0.0,0.0,51.03,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,2,23,42.71,0.0,0.0,42.71,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,3,0,39.76,0.0,0.0,39.76,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,3,1,32.67,0.0,0.0,32.67,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,3,2,21.74,0.0,0.0,21.74,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,3,3,23.13,0.0,0.0,23.13,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,3,4,27.13,0.0,0.0,27.13,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,3,5,31.33,0.0,0.0,31.33,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,3,6,32.45,0.0,0.0,32.45,0.0,0.0
Tempe,36,Sun Devil Hall,2019,1,3,7,39.28,0.0,0.0,39.28,0.0,0.0
