campus,bldgno,bldgname,Year,Month,Day,Hour,ele,cold,hot,wash_ele,wash_cold,wash_hot
Tempe,51F,PV East,2019,1,1,0,101.95,83.52112676056339,67.64705882352942,101.95,83.52112676056339,67.64705882352942
Tempe,51F,PV East,2019,1,1,1,101.15,83.45070422535211,67.64705882352942,101.15,83.45070422535211,67.64705882352942
Tempe,51F,PV East,2019,1,1,2,101.67,83.6267605633803,70.58823529411767,101.67,83.6267605633803,70.58823529411767
Tempe,51F,PV East,2019,1,1,3,101.6,84.71830985915494,70.58823529411767,101.6,84.71830985915494,70.58823529411767
Tempe,51F,PV East,2019,1,1,4,102.04,85.66901408450704,67.64705882352942,102.04,85.66901408450704,67.64705882352942
Tempe,51F,PV East,2019,1,1,5,101.27,82.39436619718309,67.64705882352942,101.27,82.39436619718309,67.64705882352942
Tempe,51F,PV East,2019,1,1,6,101.13,82.42957746478874,67.64705882352942,101.13,82.42957746478874,67.64705882352942
Tempe,51F,PV East,2019,1,1,7,100.7,80.98591549295776,70.58823529411767,100.7,80.98591549295776,70.58823529411767
Tempe,51F,PV East,2019,1,1,8,101.08,78.80281690140845,67.64705882352942,101.08,78.80281690140845,67.64705882352942
Tempe,51F,PV East,2019,1,1,9,96.44,75.88028169014085,70.58823529411767,96.44,75.88028169014085,70.58823529411767
Tempe,51F,PV East,2019,1,1,10,100.55,74.78873239436619,70.58823529411767,100.55,74.78873239436619,70.58823529411767
Tempe,51F,PV East,2019,1,1,11,100.8,78.48591549295773,70.58823529411767,100.8,78.48591549295773,70.58823529411767
Tempe,51F,PV East,2019,1,1,12,101.81,78.38028169014086,70.58823529411767,101.81,78.38028169014086,70.58823529411767
Tempe,51F,PV East,2019,1,1,13,101.11,82.39436619718309,67.64705882352942,101.11,82.39436619718309,67.64705882352942
Tempe,51F,PV East,2019,1,1,14,102.69,83.90845070422536,67.64705882352942,102.69,83.90845070422536,67.64705882352942
Tempe,51F,PV East,2019,1,1,15,103.26,92.46478873239437,67.64705882352942,103.26,92.46478873239437,67.64705882352942
Tempe,51F,PV East,2019,1,1,16,104.67,88.48591549295773,67.64705882352942,104.67,88.48591549295773,67.64705882352942
Tempe,51F,PV East,2019,1,1,17,101.77,91.47887323943662,67.64705882352942,101.77,91.47887323943662,67.64705882352942
Tempe,51F,PV East,2019,1,1,18,103.05,84.19014084507045,67.64705882352942,103.05,84.19014084507045,67.64705882352942
Tempe,51F,PV East,2019,1,1,19,102.47,81.2323943661972,67.64705882352942,102.47,81.2323943661972,67.64705882352942
Tempe,51F,PV East,2019,1,1,20,103.88,80.35211267605635,67.64705882352942,103.88,80.35211267605635,67.64705882352942
Tempe,51F,PV East,2019,1,1,21,103.65,81.61971830985917,70.58823529411767,103.65,81.61971830985917,70.58823529411767
Tempe,51F,PV East,2019,1,1,22,108.27,77.2887323943662,67.64705882352942,108.27,77.2887323943662,67.64705882352942
Tempe,51F,PV East,2019,1,1,23,107.88,76.23239436619718,67.64705882352942,107.88,76.23239436619718,67.64705882352942
Tempe,51F,PV East,2019,1,2,0,106.91,76.86619718309859,70.58823529411767,106.91,76.86619718309859,70.58823529411767
Tempe,51F,PV East,2019,1,2,1,103.66,76.37323943661973,70.58823529411767,103.66,76.37323943661973,70.58823529411767
Tempe,51F,PV East,2019,1,2,2,102.98,73.16901408450704,70.58823529411767,102.98,73.16901408450704,70.58823529411767
Tempe,51F,PV East,2019,1,2,3,101.17,71.9718309859155,70.58823529411767,101.17,71.9718309859155,70.58823529411767
Tempe,51F,PV East,2019,1,2,4,101.33,71.02112676056339,70.58823529411767,101.33,71.02112676056339,70.58823529411767
Tempe,51F,PV East,2019,1,2,5,101.33,70.9154929577465,70.58823529411767,101.33,70.9154929577465,70.58823529411767
Tempe,51F,PV East,2019,1,2,6,101.53,66.3380281690141,70.58823529411767,101.53,66.3380281690141,70.58823529411767
Tempe,51F,PV East,2019,1,2,7,103.41,60.63380281690141,73.52941176470588,103.41,60.63380281690141,73.52941176470588
Tempe,51F,PV East,2019,1,2,8,102.69,57.92253521126761,70.58823529411767,102.69,57.92253521126761,70.58823529411767
Tempe,51F,PV East,2019,1,2,9,106.22,56.478873239436616,70.58823529411767,106.22,56.478873239436616,70.58823529411767
Tempe,51F,PV East,2019,1,2,10,102.91,56.021126760563384,70.58823529411767,102.91,56.021126760563384,70.58823529411767
Tempe,51F,PV East,2019,1,2,11,102.87,63.274647887323944,70.58823529411767,102.87,63.274647887323944,70.58823529411767
Tempe,51F,PV East,2019,1,2,12,104.29,69.8943661971831,70.58823529411767,104.29,69.8943661971831,70.58823529411767
Tempe,51F,PV East,2019,1,2,13,103.37,65.38732394366198,70.58823529411767,103.37,65.38732394366198,70.58823529411767
Tempe,51F,PV East,2019,1,2,14,105.26,68.06338028169014,70.58823529411767,105.26,68.06338028169014,70.58823529411767
Tempe,51F,PV East,2019,1,2,15,103.24,72.53521126760566,67.64705882352942,103.24,72.53521126760566,67.64705882352942
Tempe,51F,PV East,2019,1,2,16,106.23,78.16901408450704,67.64705882352942,106.23,78.16901408450704,67.64705882352942
Tempe,51F,PV East,2019,1,2,17,109.62,81.37323943661973,67.64705882352942,109.62,81.37323943661973,67.64705882352942
Tempe,51F,PV East,2019,1,2,18,106.62,78.45070422535213,67.64705882352942,106.62,78.45070422535213,67.64705882352942
Tempe,51F,PV East,2019,1,2,19,107.2,72.57042253521128,70.58823529411767,107.2,72.57042253521128,70.58823529411767
Tempe,51F,PV East,2019,1,2,20,103.75,73.02816901408453,70.58823529411767,103.75,73.02816901408453,70.58823529411767
Tempe,51F,PV East,2019,1,2,21,104.12,67.9225352112676,70.58823529411767,104.12,67.9225352112676,70.58823529411767
Tempe,51F,PV East,2019,1,2,22,104.43,65.31690140845072,70.58823529411767,104.43,65.31690140845072,70.58823529411767
Tempe,51F,PV East,2019,1,2,23,107.82,59.6830985915493,70.58823529411767,107.82,59.6830985915493,70.58823529411767
Tempe,51F,PV East,2019,1,3,0,107.36,57.887323943661976,70.58823529411767,107.36,57.887323943661976,70.58823529411767
Tempe,51F,PV East,2019,1,3,1,105.17,55.07042253521128,73.52941176470588,105.17,55.07042253521128,73.52941176470588
Tempe,51F,PV East,2019,1,3,2,103.42,54.049295774647895,73.52941176470588,103.42,54.049295774647895,73.52941176470588
Tempe,51F,PV East,2019,1,3,3,102.02,53.87323943661973,70.58823529411767,102.02,53.87323943661973,70.58823529411767
Tempe,51F,PV East,2019,1,3,4,102.32,50.598591549295776,70.58823529411767,102.32,50.598591549295776,70.58823529411767
Tempe,51F,PV East,2019,1,3,5,101.37,32.50000000000001,70.58823529411767,101.37,32.50000000000001,70.58823529411767
Tempe,51F,PV East,2019,1,3,6,100.98,34.61267605633803,70.58823529411767,100.98,34.61267605633803,70.58823529411767
Tempe,51F,PV East,2019,1,3,7,104.42,41.61971830985916,70.58823529411767,104.42,41.61971830985916,70.58823529411767
Tempe,51F,PV East,2019,1,3,8,106.79,57.78169014084508,73.52941176470588,106.79,57.78169014084508,73.52941176470588
Tempe,51F,PV East,2019,1,3,9,106.96,70.24647887323944,70.58823529411767,106.96,70.24647887323944,70.58823529411767
Tempe,51F,PV East,2019,1,3,10,107.59,65.52816901408451,70.58823529411767,107.59,65.52816901408451,70.58823529411767
Tempe,51F,PV East,2019,1,3,11,104.47,69.01408450704227,70.58823529411767,104.47,69.01408450704227,70.58823529411767
Tempe,51F,PV East,2019,1,3,12,109.16,72.0774647887324,70.58823529411767,109.16,72.0774647887324,70.58823529411767
Tempe,51F,PV East,2019,1,3,13,113.01,74.22535211267606,67.64705882352942,113.01,74.22535211267606,67.64705882352942
