campus,bldgno,bldgname,Year,Month,Day,Hour,ele,cold,hot,wash_ele,wash_cold,wash_hot
Tempe,56AB,Lifescience A_B_D,2019,1,1,0,149.91,145.38732394366198,11.764705882352944,149.91,145.38732394366198,11.764705882352944
Tempe,56AB,Lifescience A_B_D,2019,1,1,1,151.28,134.11971830985917,11.764705882352944,151.28,134.11971830985917,11.764705882352944
Tempe,56AB,Lifescience A_B_D,2019,1,1,2,150.81,122.21830985915493,11.764705882352944,150.81,122.21830985915493,11.764705882352944
Tempe,56AB,Lifescience A_B_D,2019,1,1,3,155.16,122.21830985915493,11.764705882352944,155.16,122.21830985915493,11.764705882352944
Tempe,56AB,Lifescience A_B_D,2019,1,1,4,159.65,123.48591549295776,11.764705882352944,159.65,123.48591549295776,11.764705882352944
Tempe,56AB,Lifescience A_B_D,2019,1,1,5,162.95,115.98591549295773,11.764705882352944,162.95,115.98591549295773,11.764705882352944
Tempe,56AB,Lifescience A_B_D,2019,1,1,6,162.37,118.27464788732395,11.764705882352944,162.37,118.27464788732395,11.764705882352944
Tempe,56AB,Lifescience A_B_D,2019,1,1,7,171.7,93.76760563380282,11.764705882352944,171.7,93.76760563380282,11.764705882352944
Tempe,56AB,Lifescience A_B_D,2019,1,1,8,167.67,88.09859154929579,11.764705882352944,167.67,88.09859154929579,11.764705882352944
Tempe,56AB,Lifescience A_B_D,2019,1,1,9,169.07,89.11971830985917,11.764705882352944,169.07,89.11971830985917,11.764705882352944
Tempe,56AB,Lifescience A_B_D,2019,1,1,10,162.49,110.38732394366198,11.764705882352944,162.49,110.38732394366198,11.764705882352944
Tempe,56AB,Lifescience A_B_D,2019,1,1,11,168.37,124.04929577464789,11.764705882352944,168.37,124.04929577464789,11.764705882352944
Tempe,56AB,Lifescience A_B_D,2019,1,1,12,163.23,132.32394366197184,11.764705882352944,163.23,132.32394366197184,11.764705882352944
Tempe,56AB,Lifescience A_B_D,2019,1,1,13,164.81,131.19718309859155,8.823529411764708,164.81,131.19718309859155,8.823529411764708
Tempe,56AB,Lifescience A_B_D,2019,1,1,14,162.56,141.37323943661968,8.823529411764708,162.56,141.37323943661968,8.823529411764708
Tempe,56AB,Lifescience A_B_D,2019,1,1,15,160.91,152.46478873239437,5.882352941176472,160.91,152.46478873239437,5.882352941176472
Tempe,56AB,Lifescience A_B_D,2019,1,1,16,162.18,160.59859154929578,8.823529411764708,162.18,160.59859154929578,8.823529411764708
Tempe,56AB,Lifescience A_B_D,2019,1,1,17,164.13,151.86619718309862,8.823529411764708,164.13,151.86619718309862,8.823529411764708
Tempe,56AB,Lifescience A_B_D,2019,1,1,18,162.82,139.40140845070422,8.823529411764708,162.82,139.40140845070422,8.823529411764708
Tempe,56AB,Lifescience A_B_D,2019,1,1,19,160.12,141.02112676056342,8.823529411764708,160.12,141.02112676056342,8.823529411764708
Tempe,56AB,Lifescience A_B_D,2019,1,1,20,158.37,136.5845070422535,11.764705882352944,158.37,136.5845070422535,11.764705882352944
