campus,bldgno,bldgname,Year,Month,Day,Hour,ele,cold,hot,wash_ele,wash_cold,wash_hot
Tempe,136,Computing Commons,2019,1,1,0,129.29,62.07746478873239,14.705882352941178,129.29,62.07746478873239,14.705882352941178
Tempe,136,Computing Commons,2019,1,1,1,135.25,59.014084507042256,14.705882352941178,135.25,59.014084507042256,14.705882352941178
Tempe,136,Computing Commons,2019,1,1,2,132.74,54.57746478873239,14.705882352941178,132.74,54.57746478873239,14.705882352941178
Tempe,136,Computing Commons,2019,1,1,3,130.9,54.64788732394365,17.647058823529417,130.9,54.64788732394365,17.647058823529417
Tempe,136,Computing Commons,2019,1,1,4,132.02,58.66197183098592,17.647058823529417,132.02,58.66197183098592,17.647058823529417
Tempe,136,Computing Commons,2019,1,1,5,133.16,61.05633802816902,17.647058823529417,133.16,61.05633802816902,17.647058823529417
Tempe,136,Computing Commons,2019,1,1,6,132.36,59.92957746478874,17.647058823529417,132.36,59.92957746478874,17.647058823529417
Tempe,136,Computing Commons,2019,1,1,7,132.79,56.232394366197184,17.647058823529417,132.79,56.232394366197184,17.647058823529417
Tempe,136,Computing Commons,2019,1,1,8,128.57,48.838028169014095,17.647058823529417,128.57,48.838028169014095,17.647058823529417
Tempe,136,Computing Commons,2019,1,1,9,125.51,53.80281690140846,17.647058823529417,125.51,53.80281690140846,17.647058823529417
Tempe,136,Computing Commons,2019,1,1,10,135.39,55.0,17.647058823529417,135.39,55.0,17.647058823529417
Tempe,136,Computing Commons,2019,1,1,11,132.36,57.25352112676058,17.647058823529417,132.36,57.25352112676058,17.647058823529417
Tempe,136,Computing Commons,2019,1,1,12,136.65,55.63380281690143,17.647058823529417,136.65,55.63380281690143,17.647058823529417
Tempe,136,Computing Commons,2019,1,1,13,134.0,56.09154929577466,17.647058823529417,134.0,56.09154929577466,17.647058823529417
Tempe,136,Computing Commons,2019,1,1,14,134.0,55.49295774647888,17.647058823529417,134.0,55.49295774647888,17.647058823529417
Tempe,136,Computing Commons,2019,1,1,15,129.94,53.23943661971831,17.647058823529417,129.94,53.23943661971831,17.647058823529417
Tempe,136,Computing Commons,2019,1,1,16,130.03,53.55633802816902,17.647058823529417,130.03,53.55633802816902,17.647058823529417
Tempe,136,Computing Commons,2019,1,1,17,130.33,53.02816901408451,17.647058823529417,130.33,53.02816901408451,17.647058823529417
Tempe,136,Computing Commons,2019,1,1,18,133.05,50.73943661971831,17.647058823529417,133.05,50.73943661971831,17.647058823529417
