campus,bldgno,bldgname,Year,Month,Day,Hour,ele,cold,hot,wash_ele,wash_cold,wash_hot
Tempe,53G,Engineering G,2019,1,1,0,25.13,0.0,5.882352941176472,25.13,0.0,5.882352941176472
Tempe,53G,Engineering G,2019,1,1,1,25.34,0.0,5.882352941176472,25.34,0.0,5.882352941176472
Tempe,53G,Engineering G,2019,1,1,2,27.37,0.0,5.882352941176472,27.37,0.0,5.882352941176472
Tempe,53G,Engineering G,2019,1,1,3,32.34,0.0,5.882352941176472,32.34,0.0,5.882352941176472
Tempe,53G,Engineering G,2019,1,1,4,32.28,0.0,5.882352941176472,32.28,0.0,5.882352941176472
Tempe,53G,Engineering G,2019,1,1,5,32.36,0.0,5.882352941176472,32.36,0.0,5.882352941176472
Tempe,53G,Engineering G,2019,1,1,6,36.02,0.0,5.882352941176472,36.02,0.0,5.882352941176472
Tempe,53G,Engineering G,2019,1,1,7,37.48,0.0,5.882352941176472,37.48,0.0,5.882352941176472
Tempe,53G,Engineering G,2019,1,1,8,35.68,0.0,5.882352941176472,35.68,0.0,5.882352941176472
Tempe,53G,Engineering G,2019,1,1,9,34.62,0.0,5.882352941176472,34.62,0.0,5.882352941176472
Tempe,53G,Engineering G,2019,1,1,10,34.87,0.0,5.882352941176472,34.87,0.0,5.882352941176472
Tempe,53G,Engineering G,2019,1,1,11,34.84,0.0,5.882352941176472,34.84,0.0,5.882352941176472
Tempe,53G,Engineering G,2019,1,1,12,35.3,0.0,5.882352941176472,35.3,0.0,5.882352941176472
Tempe,53G,Engineering G,2019,1,1,13,35.21,0.0,5.882352941176472,35.21,0.0,5.882352941176472
Tempe,53G,Engineering G,2019,1,1,14,35.99,0.0,5.882352941176472,35.99,0.0,5.882352941176472
Tempe,53G,Engineering G,2019,1,1,15,35.56,0.0,5.882352941176472,35.56,0.0,5.882352941176472
Tempe,53G,Engineering G,2019,1,1,16,34.76,0.6338028169014085,5.882352941176472,34.76,0.6338028169014085,5.882352941176472
Tempe,53G,Engineering G,2019,1,1,17,35.61,0.0,5.882352941176472,35.61,0.0,5.882352941176472
Tempe,53G,Engineering G,2019,1,1,18,37.4,0.0,5.882352941176472,37.4,0.0,5.882352941176472
Tempe,53G,Engineering G,2019,1,1,19,36.81,0.28169014084507044,5.882352941176472,36.81,0.28169014084507044,5.882352941176472
Tempe,53G,Engineering G,2019,1,1,20,30.66,0.0,14.705882352941178,30.66,0.0,14.705882352941178
Tempe,53G,Engineering G,2019,1,1,21,25.67,1.2676056338028172,41.1764705882353,25.67,1.2676056338028172,41.1764705882353
Tempe,53G,Engineering G,2019,1,1,22,25.56,0.0,29.411764705882355,25.56,0.0,29.411764705882355
Tempe,53G,Engineering G,2019,1,1,23,25.17,0.0,29.411764705882355,25.17,0.0,29.411764705882355
Tempe,53G,Engineering G,2019,1,2,0,25.08,0.035211267605633804,29.411764705882355,25.08,0.035211267605633804,29.411764705882355
Tempe,53G,Engineering G,2019,1,2,1,25.62,0.0,29.411764705882355,25.62,0.0,29.411764705882355
Tempe,53G,Engineering G,2019,1,2,2,26.55,0.0,29.411764705882355,26.55,0.0,29.411764705882355
Tempe,53G,Engineering G,2019,1,2,3,31.83,0.0,32.35294117647059,31.83,0.0,32.35294117647059
Tempe,53G,Engineering G,2019,1,2,4,31.66,0.0,32.35294117647059,31.66,0.0,32.35294117647059
Tempe,53G,Engineering G,2019,1,2,5,31.88,0.0,32.35294117647059,31.88,0.0,32.35294117647059
Tempe,53G,Engineering G,2019,1,2,6,37.04,0.0,35.29411764705883,37.04,0.0,35.29411764705883
Tempe,53G,Engineering G,2019,1,2,7,43.5,0.0,38.23529411764706,43.5,0.0,38.23529411764706
Tempe,53G,Engineering G,2019,1,2,8,68.05,0.10563380281690142,41.1764705882353,68.05,0.10563380281690142,41.1764705882353
Tempe,53G,Engineering G,2019,1,2,9,82.81,0.0,35.29411764705883,82.81,0.0,35.29411764705883
Tempe,53G,Engineering G,2019,1,2,10,87.58,0.035211267605633804,5.882352941176472,87.58,0.035211267605633804,5.882352941176472
Tempe,53G,Engineering G,2019,1,2,11,84.62,0.035211267605633804,5.882352941176472,84.62,0.035211267605633804,5.882352941176472
Tempe,53G,Engineering G,2019,1,2,12,81.96,0.035211267605633804,2.9411764705882355,81.96,0.035211267605633804,2.9411764705882355
Tempe,53G,Engineering G,2019,1,2,13,83.81,0.0,2.9411764705882355,83.81,0.0,2.9411764705882355
Tempe,53G,Engineering G,2019,1,2,14,81.77,6.267605633802817,2.9411764705882355,81.77,6.267605633802817,2.9411764705882355
Tempe,53G,Engineering G,2019,1,2,15,74.69,0.07042253521126761,2.9411764705882355,74.69,0.07042253521126761,2.9411764705882355
Tempe,53G,Engineering G,2019,1,2,16,70.44,0.14084507042253522,47.058823529411775,70.44,0.14084507042253522,47.058823529411775
Tempe,53G,Engineering G,2019,1,2,17,51.76,0.8450704225352114,41.1764705882353,51.76,0.8450704225352114,41.1764705882353
Tempe,53G,Engineering G,2019,1,2,18,39.77,0.5985915492957747,41.1764705882353,39.77,0.5985915492957747,41.1764705882353
Tempe,53G,Engineering G,2019,1,2,19,37.84,0.0,41.1764705882353,37.84,0.0,41.1764705882353
Tempe,53G,Engineering G,2019,1,2,20,32.68,0.035211267605633804,38.23529411764706,32.68,0.035211267605633804,38.23529411764706
Tempe,53G,Engineering G,2019,1,2,21,28.44,0.0,32.35294117647059,28.44,0.0,32.35294117647059
Tempe,53G,Engineering G,2019,1,2,22,27.34,0.0,29.411764705882355,27.34,0.0,29.411764705882355
Tempe,53G,Engineering G,2019,1,2,23,27.34,0.28169014084507044,29.411764705882355,27.34,0.28169014084507044,29.411764705882355
Tempe,53G,Engineering G,2019,1,3,0,27.94,0.0,29.411764705882355,27.94,0.0,29.411764705882355
Tempe,53G,Engineering G,2019,1,3,1,30.13,0.0,29.411764705882355,30.13,0.0,29.411764705882355
Tempe,53G,Engineering G,2019,1,3,2,31.59,0.0,29.411764705882355,31.59,0.0,29.411764705882355
Tempe,53G,Engineering G,2019,1,3,3,35.6,0.0,32.35294117647059,35.6,0.0,32.35294117647059
Tempe,53G,Engineering G,2019,1,3,4,32.76,0.0,32.35294117647059,32.76,0.0,32.35294117647059
Tempe,53G,Engineering G,2019,1,3,5,33.61,0.0,32.35294117647059,33.61,0.0,32.35294117647059
Tempe,53G,Engineering G,2019,1,3,6,36.72,0.17605633802816906,35.29411764705883,36.72,0.17605633802816906,35.29411764705883
