campus,bldgno,bldgname,Year,Month,Day,Hour,ele,cold,hot,wash_ele,wash_cold,wash_hot
Tempe,40AB,Bus Admin AB,2019,1,1,0,4.36,4.823943661971832,0.0,4.36,4.823943661971832,0.0
Tempe,40AB,Bus Admin AB,2019,1,1,1,4.21,4.014084507042254,0.0,4.21,4.014084507042254,0.0
Tempe,40AB,Bus Admin AB,2019,1,1,2,4.38,0.4225352112676057,0.0,4.38,0.4225352112676057,0.0
Tempe,40AB,Bus Admin AB,2019,1,1,3,4.37,0.0,0.0,4.37,0.0,0.0
Tempe,40AB,Bus Admin AB,2019,1,1,4,4.4,0.0,0.0,4.4,0.0,0.0
Tempe,40AB,Bus Admin AB,2019,1,1,5,4.26,0.0,0.0,4.26,0.0,0.0
Tempe,40AB,Bus Admin AB,2019,1,1,6,4.25,0.0,0.0,4.25,0.0,0.0
Tempe,40AB,Bus Admin AB,2019,1,1,7,4.21,0.0,0.0,4.21,0.0,0.0
Tempe,40AB,Bus Admin AB,2019,1,1,8,5.29,0.0,0.0,5.29,0.0,0.0
Tempe,40AB,Bus Admin AB,2019,1,1,9,7.689999999999999,0.0,0.0,7.689999999999999,0.0,0.0
Tempe,40AB,Bus Admin AB,2019,1,1,10,19.02,0.0,0.0,19.02,0.0,0.0
Tempe,40AB,Bus Admin AB,2019,1,1,11,25.82,0.0,0.0,25.82,0.0,0.0
Tempe,40AB,Bus Admin AB,2019,1,1,12,26.2,0.5281690140845071,0.0,26.2,0.5281690140845071,0.0
Tempe,40AB,Bus Admin AB,2019,1,1,13,31.19,0.7746478873239437,0.0,31.19,0.7746478873239437,0.0
Tempe,40AB,Bus Admin AB,2019,1,1,14,20.35,0.8802816901408451,0.0,20.35,0.8802816901408451,0.0
Tempe,40AB,Bus Admin AB,2019,1,1,15,28.48,1.1267605633802815,0.0,28.48,1.1267605633802815,0.0
Tempe,40AB,Bus Admin AB,2019,1,1,16,11.17,1.2676056338028172,0.0,11.17,1.2676056338028172,0.0
Tempe,40AB,Bus Admin AB,2019,1,1,17,5.11,1.3028169014084507,0.0,5.11,1.3028169014084507,0.0
Tempe,40AB,Bus Admin AB,2019,1,1,18,4.46,1.4436619718309858,0.0,4.46,1.4436619718309858,0.0
Tempe,40AB,Bus Admin AB,2019,1,1,19,4.36,1.5492957746478877,0.0,4.36,1.5492957746478877,0.0
Tempe,40AB,Bus Admin AB,2019,1,1,20,4.69,0.9507042253521129,0.0,4.69,0.9507042253521129,0.0
Tempe,40AB,Bus Admin AB,2019,1,1,21,4.53,0.14084507042253522,0.0,4.53,0.14084507042253522,0.0
Tempe,40AB,Bus Admin AB,2019,1,1,22,4.38,0.0,0.0,4.38,0.0,0.0
Tempe,40AB,Bus Admin AB,2019,1,1,23,4.33,0.0,0.0,4.33,0.0,0.0
Tempe,40AB,Bus Admin AB,2019,1,2,0,4.34,0.0,0.0,4.34,0.0,0.0
Tempe,40AB,Bus Admin AB,2019,1,2,1,4.24,0.0,0.0,4.24,0.0,0.0
Tempe,40AB,Bus Admin AB,2019,1,2,2,4.13,0.0,0.0,4.13,0.0,0.0
Tempe,40AB,Bus Admin AB,2019,1,2,3,4.2,0.0,0.0,4.2,0.0,0.0
Tempe,40AB,Bus Admin AB,2019,1,2,4,4.28,0.0,0.0,4.28,0.0,0.0
Tempe,40AB,Bus Admin AB,2019,1,2,5,4.27,0.0,0.0,4.27,0.0,0.0
Tempe,40AB,Bus Admin AB,2019,1,2,6,4.85,0.0,0.0,4.85,0.0,0.0
Tempe,40AB,Bus Admin AB,2019,1,2,7,6.59,0.0,0.0,6.59,0.0,0.0
Tempe,40AB,Bus Admin AB,2019,1,2,8,10.23,0.0,0.0,10.23,0.0,0.0
Tempe,40AB,Bus Admin AB,2019,1,2,9,20.65,3.8732394366197185,0.0,20.65,3.8732394366197185,0.0
Tempe,40AB,Bus Admin AB,2019,1,2,10,32.44,37.14788732394367,0.0,32.44,37.14788732394367,0.0
Tempe,40AB,Bus Admin AB,2019,1,2,11,36.38,46.7605633802817,0.0,36.38,46.7605633802817,0.0
Tempe,40AB,Bus Admin AB,2019,1,2,12,28.82,57.3943661971831,0.0,28.82,57.3943661971831,0.0
Tempe,40AB,Bus Admin AB,2019,1,2,13,41.96,65.31690140845072,0.0,41.96,65.31690140845072,0.0
Tempe,40AB,Bus Admin AB,2019,1,2,14,41.52,52.323943661971825,0.0,41.52,52.323943661971825,0.0
Tempe,40AB,Bus Admin AB,2019,1,2,15,33.19,60.387323943661976,0.0,33.19,60.387323943661976,0.0
Tempe,40AB,Bus Admin AB,2019,1,2,16,18.77,53.978873239436616,0.0,18.77,53.978873239436616,0.0
Tempe,40AB,Bus Admin AB,2019,1,2,17,8.75,63.30985915492958,0.0,8.75,63.30985915492958,0.0
Tempe,40AB,Bus Admin AB,2019,1,2,18,6.55,47.99295774647888,0.0,6.55,47.99295774647888,0.0
Tempe,40AB,Bus Admin AB,2019,1,2,19,6.52,44.40140845070423,0.0,6.52,44.40140845070423,0.0
Tempe,40AB,Bus Admin AB,2019,1,2,20,6.13,50.24647887323944,0.0,6.13,50.24647887323944,0.0
Tempe,40AB,Bus Admin AB,2019,1,2,21,5.79,41.65492957746479,0.0,5.79,41.65492957746479,0.0
Tempe,40AB,Bus Admin AB,2019,1,2,22,5.87,11.197183098591552,0.0,5.87,11.197183098591552,0.0
Tempe,40AB,Bus Admin AB,2019,1,2,23,5.64,2.183098591549296,0.0,5.64,2.183098591549296,0.0
Tempe,40AB,Bus Admin AB,2019,1,3,0,5.5,0.0,0.0,5.5,0.0,0.0
Tempe,40AB,Bus Admin AB,2019,1,3,1,5.14,0.0,0.0,5.14,0.0,0.0
