campus,bldgno,bldgname,Year,Month,Day,Hour,ele,cold,hot,wash_ele,wash_cold,wash_hot
Tempe,59B,Carson Student Athletic Ctr,2019,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Tempe,59B,Carson Student Athletic Ctr,2019,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
Tempe,59B,Carson Student Athletic Ctr,2019,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0
Tempe,59B,Carson Student Athletic Ctr,2019,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0
Tempe,59B,Carson Student Athletic Ctr,2019,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0
Tempe,59B,Carson Student Athletic Ctr,2019,1,1,5,0.0,0.0,0.0,0.0,0.0,0.0
Tempe,59B,Carson Student Athletic Ctr,2019,1,1,6,0.0,0.0,0.0,0.0,0.0,0.0
Tempe,59B,Carson Student Athletic Ctr,2019,1,1,7,0.05,0.0,0.0,0.05,0.0,0.0
Tempe,59B,Carson Student Athletic Ctr,2019,1,1,8,1.89,0.0,0.0,1.89,0.0,0.0
Tempe,59B,Carson Student Athletic Ctr,2019,1,1,9,4.18,0.0,0.0,4.18,0.0,0.0
Tempe,59B,Carson Student Athletic Ctr,2019,1,1,10,24.32,0.0,0.0,24.32,0.0,0.0
Tempe,59B,Carson Student Athletic Ctr,2019,1,1,11,28.79,0.0,0.0,28.79,0.0,0.0
Tempe,59B,Carson Student Athletic Ctr,2019,1,1,12,38.19,0.0,0.0,38.19,0.0,0.0
Tempe,59B,Carson Student Athletic Ctr,2019,1,1,13,29.3,0.0,0.0,29.3,0.0,0.0
Tempe,59B,Carson Student Athletic Ctr,2019,1,1,14,30.95,0.0,0.0,30.95,0.0,0.0
Tempe,59B,Carson Student Athletic Ctr,2019,1,1,15,29.71,0.0,0.0,29.71,0.0,0.0
Tempe,59B,Carson Student Athletic Ctr,2019,1,1,16,4.1,0.0,0.0,4.1,0.0,0.0
Tempe,59B,Carson Student Athletic Ctr,2019,1,1,17,0.11,0.0,0.0,0.11,0.0,0.0
Tempe,59B,Carson Student Athletic Ctr,2019,1,1,18,0.0,0.0,0.0,0.0,0.0,0.0
Tempe,59B,Carson Student Athletic Ctr,2019,1,1,19,0.0,0.0,0.0,0.0,0.0,0.0
Tempe,59B,Carson Student Athletic Ctr,2019,1,1,20,0.0,0.0,0.0,0.0,0.0,0.0
Tempe,59B,Carson Student Athletic Ctr,2019,1,1,21,0.0,0.0,0.0,0.0,0.0,0.0
Tempe,59B,Carson Student Athletic Ctr,2019,1,1,22,0.0,0.0,0.0,0.0,0.0,0.0
Tempe,59B,Carson Student Athletic Ctr,2019,1,1,23,0.0,0.0,0.0,0.0,0.0,0.0
Tempe,59B,Carson Student Athletic Ctr,2019,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
Tempe,59B,Carson Student Athletic Ctr,2019,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0
Tempe,59B,Carson Student Athletic Ctr,2019,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0
Tempe,59B,Carson Student Athletic Ctr,2019,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0
Tempe,59B,Carson Student Athletic Ctr,2019,1,2,4,0.0,0.0,0.0,0.0,0.0,0.0
Tempe,59B,Carson Student Athletic Ctr,2019,1,2,5,0.0,0.0,0.0,0.0,0.0,0.0
Tempe,59B,Carson Student Athletic Ctr,2019,1,2,6,0.0,0.0,0.0,0.0,0.0,0.0
Tempe,59B,Carson Student Athletic Ctr,2019,1,2,7,0.03,0.0,0.0,0.03,0.0,0.0
Tempe,59B,Carson Student Athletic Ctr,2019,1,2,8,3.73,0.0,0.0,3.73,0.0,0.0
