campus,bldgno,bldgname,Year,Month,Day,Hour,ele,cold,hot,wash_ele,wash_cold,wash_hot
Tempe,77,Urban Systems Engineering,2019,1,1,0,20.33,0.0,0.0,20.33,0.0,0.0
Tempe,77,Urban Systems Engineering,2019,1,1,1,19.86,0.0,0.0,19.86,0.0,0.0
Tempe,77,Urban Systems Engineering,2019,1,1,2,19.53,0.0,0.0,19.53,0.0,0.0
Tempe,77,Urban Systems Engineering,2019,1,1,3,19.8,0.0,0.0,19.8,0.0,0.0
Tempe,77,Urban Systems Engineering,2019,1,1,4,19.9,0.0,0.0,19.9,0.0,0.0
Tempe,77,Urban Systems Engineering,2019,1,1,5,19.01,0.0,0.0,19.01,0.0,0.0
Tempe,77,Urban Systems Engineering,2019,1,1,6,62.65,0.0,0.0,62.65,0.0,0.0
Tempe,77,Urban Systems Engineering,2019,1,1,7,81.6,0.0,0.0,81.6,0.0,0.0
Tempe,77,Urban Systems Engineering,2019,1,1,8,72.59,0.0,0.0,72.59,0.0,0.0
Tempe,77,Urban Systems Engineering,2019,1,1,9,67.78,0.0,0.0,67.78,0.0,0.0
Tempe,77,Urban Systems Engineering,2019,1,1,10,67.72,0.0,0.0,67.72,0.0,0.0
Tempe,77,Urban Systems Engineering,2019,1,1,11,66.36,0.0,0.0,66.36,0.0,0.0
Tempe,77,Urban Systems Engineering,2019,1,1,12,61.15,0.0,0.0,61.15,0.0,0.0
Tempe,77,Urban Systems Engineering,2019,1,1,13,52.28,0.0,0.0,52.28,0.0,0.0
Tempe,77,Urban Systems Engineering,2019,1,1,14,56.4,0.0,0.0,56.4,0.0,0.0
Tempe,77,Urban Systems Engineering,2019,1,1,15,48.62,0.0,0.0,48.62,0.0,0.0
Tempe,77,Urban Systems Engineering,2019,1,1,16,50.8,0.0,0.0,50.8,0.0,0.0
Tempe,77,Urban Systems Engineering,2019,1,1,17,45.21,0.0,0.0,45.21,0.0,0.0
Tempe,77,Urban Systems Engineering,2019,1,1,18,49.68,0.0,0.0,49.68,0.0,0.0
Tempe,77,Urban Systems Engineering,2019,1,1,19,46.75,0.0,0.0,46.75,0.0,0.0
Tempe,77,Urban Systems Engineering,2019,1,1,20,29.56,0.0,0.0,29.56,0.0,0.0
Tempe,77,Urban Systems Engineering,2019,1,1,21,19.81,0.0,0.0,19.81,0.0,0.0
Tempe,77,Urban Systems Engineering,2019,1,1,22,19.09,0.0,0.0,19.09,0.0,0.0
Tempe,77,Urban Systems Engineering,2019,1,1,23,19.81,0.0,0.0,19.81,0.0,0.0
Tempe,77,Urban Systems Engineering,2019,1,2,0,20.98,0.0,5.882352941176472,20.98,0.0,5.882352941176472
Tempe,77,Urban Systems Engineering,2019,1,2,1,20.1,0.0,0.0,20.1,0.0,0.0
Tempe,77,Urban Systems Engineering,2019,1,2,2,18.64,0.0,0.0,18.64,0.0,0.0
Tempe,77,Urban Systems Engineering,2019,1,2,3,19.45,0.0,0.0,19.45,0.0,0.0
Tempe,77,Urban Systems Engineering,2019,1,2,4,19.45,0.0,0.0,19.45,0.0,0.0
Tempe,77,Urban Systems Engineering,2019,1,2,5,19.45,0.0,0.0,19.45,0.0,0.0
Tempe,77,Urban Systems Engineering,2019,1,2,6,70.46,0.0,32.35294117647059,70.46,0.0,32.35294117647059
Tempe,77,Urban Systems Engineering,2019,1,2,7,94.26,0.0,29.411764705882355,94.26,0.0,29.411764705882355
Tempe,77,Urban Systems Engineering,2019,1,2,8,93.49,0.0,26.470588235294123,93.49,0.0,26.470588235294123
Tempe,77,Urban Systems Engineering,2019,1,2,9,97.73,0.0,20.58823529411765,97.73,0.0,20.58823529411765
Tempe,77,Urban Systems Engineering,2019,1,2,10,91.79,0.0,17.647058823529417,91.79,0.0,17.647058823529417
Tempe,77,Urban Systems Engineering,2019,1,2,11,92.94,0.0,17.647058823529417,92.94,0.0,17.647058823529417
Tempe,77,Urban Systems Engineering,2019,1,2,12,86.22,0.0,17.647058823529417,86.22,0.0,17.647058823529417
Tempe,77,Urban Systems Engineering,2019,1,2,13,80.84,0.0,17.647058823529417,80.84,0.0,17.647058823529417
Tempe,77,Urban Systems Engineering,2019,1,2,14,78.29,1.0563380281690142,14.705882352941178,78.29,1.0563380281690142,14.705882352941178
Tempe,77,Urban Systems Engineering,2019,1,2,15,74.78,8.204225352112678,17.647058823529417,74.78,8.204225352112678,17.647058823529417
Tempe,77,Urban Systems Engineering,2019,1,2,16,74.3,2.394366197183099,11.764705882352944,74.3,2.394366197183099,11.764705882352944
Tempe,77,Urban Systems Engineering,2019,1,2,17,64.3,2.3239436619718314,17.647058823529417,64.3,2.3239436619718314,17.647058823529417
Tempe,77,Urban Systems Engineering,2019,1,2,18,58.08,1.9718309859154928,17.647058823529417,58.08,1.9718309859154928,17.647058823529417
Tempe,77,Urban Systems Engineering,2019,1,2,19,62.31,1.8309859154929582,17.647058823529417,62.31,1.8309859154929582,17.647058823529417
Tempe,77,Urban Systems Engineering,2019,1,2,20,31.47,1.9366197183098597,5.882352941176472,31.47,1.9366197183098597,5.882352941176472
Tempe,77,Urban Systems Engineering,2019,1,2,21,21.34,1.3732394366197185,0.0,21.34,1.3732394366197185,0.0
Tempe,77,Urban Systems Engineering,2019,1,2,22,20.92,1.2323943661971832,0.0,20.92,1.2323943661971832,0.0
Tempe,77,Urban Systems Engineering,2019,1,2,23,19.99,1.091549295774648,0.0,19.99,1.091549295774648,0.0
Tempe,77,Urban Systems Engineering,2019,1,3,0,21.21,1.3732394366197185,5.882352941176472,21.21,1.3732394366197185,5.882352941176472
Tempe,77,Urban Systems Engineering,2019,1,3,1,20.66,1.2676056338028172,0.0,20.66,1.2676056338028172,0.0
Tempe,77,Urban Systems Engineering,2019,1,3,2,19.43,1.1971830985915497,0.0,19.43,1.1971830985915497,0.0
Tempe,77,Urban Systems Engineering,2019,1,3,3,19.28,1.0211267605633805,0.0,19.28,1.0211267605633805,0.0
Tempe,77,Urban Systems Engineering,2019,1,3,4,19.63,0.7394366197183099,0.0,19.63,0.7394366197183099,0.0
Tempe,77,Urban Systems Engineering,2019,1,3,5,19.03,0.10563380281690142,0.0,19.03,0.10563380281690142,0.0
Tempe,77,Urban Systems Engineering,2019,1,3,6,74.26,0.9507042253521129,32.35294117647059,74.26,0.9507042253521129,32.35294117647059
Tempe,77,Urban Systems Engineering,2019,1,3,7,92.38,1.5140845070422535,29.411764705882355,92.38,1.5140845070422535,29.411764705882355
Tempe,77,Urban Systems Engineering,2019,1,3,8,94.23,2.288732394366197,20.58823529411765,94.23,2.288732394366197,20.58823529411765
Tempe,77,Urban Systems Engineering,2019,1,3,9,102.83,1.9014084507042257,20.58823529411765,102.83,1.9014084507042257,20.58823529411765
Tempe,77,Urban Systems Engineering,2019,1,3,10,100.09,1.0211267605633805,17.647058823529417,100.09,1.0211267605633805,17.647058823529417
