avg,cen
49.790000000000006,46.61
49.50545454545454,46.26
48.68818181818181,45.72
47.49545454545455,45.72
47.38999999999999,44.29
66.6490909090909,67.07
67.19545454545454,70.31
66.38727272727273,70.31
63.91636363636364,69.88
75.74727272727273,76.66
76.69727272727273,77.82
77.95363636363636,80.38
80.00727272727273,84.11
80.94818181818182,85.31
82.12363636363635,85.4
84.84454545454547,85.29
85.58727272727273,85.61
88.23363636363638,84.99
89.53090909090908,86.69
95.37909090909092,103.98
96.23,105.4
81.27363636363636,89.26
71.97454545454546,78.22
57.197272727272725,60.69
