avg,cen
54.231333333333346,54.3
53.368,53.04
53.35933333333333,53.35
53.32000000000001,53.22
53.22933333333333,53.29
53.44733333333334,53.32
53.913333333333334,54.33
54.35133333333333,54.19
51.750666666666675,51.23
51.74466666666667,51.45
50.52133333333334,49.77
51.61000000000001,51.39
52.62866666666667,52.47
53.086,52.21
52.643333333333324,52.51
52.53333333333333,51.82
52.344666666666654,52.21
54.48199999999999,54.36
55.20933333333333,55.39
54.994666666666674,54.4
55.18199999999999,55.24
54.82066666666666,55.02
55.001999999999995,55.83
54.76399999999999,55.23
