avg,cen
31.265454545454553,32.95
29.967272727272725,32.22
29.653636363636362,31.55
27.30545454545455,28.78
27.29636363636363,31.61
26.49545454545455,28.22
25.979090909090907,25.87
26.901818181818182,26.28
29.255454545454544,29.44
31.24,32.16
32.33818181818182,35.09
34.095454545454544,35.74
36.168181818181814,37.76
38.00636363636364,38.36
40.27,40.26
41.01454545454545,42.04
40.94090909090909,39.8
41.226363636363644,42.94
39.46272727272728,40.2
37.050909090909094,37.61
36.79727272727272,38.16
34.54636363636364,37.08
34.336363636363636,35.65
33.289090909090916,33.73
