,0,1,2,3,4,5,6,7,8,9,10,11,12
0,-0.0,16.39685646568999,28.839171885096064,30.208317014684464,12.776976540919627,5.93790138284326,18.199176910679572,13.250908788995153,16.820775004108178,10.149538617844108,8.332018710421364,12.589879387177982,12.888295453657491
1,16.39685646568999,-0.0,33.25722897855601,32.92562394627914,22.581598355177217,12.475983135143462,37.45092058483181,20.733215909410298,19.926294901628292,14.834409607280634,16.202220317591078,18.868122897745558,23.02978899849377
2,28.839171885096064,33.25722897855601,-0.0,5.982235881497635,15.512442066577202,26.03704886500153,6.448352699432471,11.954141851344,16.232633467294814,22.749569125692425,17.193250478685236,16.113397184828145,24.057582178759084
3,30.208317014684464,32.92562394627914,5.982235881497635,-0.0,10.64070714835066,26.446966715727072,7.595549839762435,9.452631803362738,14.679075447232727,17.953871143961067,19.838832597896822,12.951895834502627,17.46010608470391
4,12.776976540919627,22.581598355177217,15.512442066577202,10.64070714835066,-0.0,13.718495622998395,12.985331652428039,5.8482470025090585,13.09902405432697,9.852716644654146,11.739522941723722,10.870345447271696,15.006876279881931
5,5.93790138284326,12.475983135143462,26.03704886500153,26.446966715727072,13.718495622998395,-0.0,21.338917850381886,15.21372978014572,14.836356507490757,7.2706693870408365,9.61641668414717,16.443921106493843,15.183545186293468
6,18.199176910679572,37.45092058483181,6.448352699432471,7.595549839762435,12.985331652428039,21.338917850381886,-0.0,12.146230034807587,20.078092614751572,22.0893825009941,15.146918111376358,17.64314465540287,18.35931247336089
7,13.250908788995153,20.733215909410298,11.954141851344,9.452631803362738,5.8482470025090585,15.21372978014572,12.146230034807587,-0.0,9.409885337042374,11.412411517407575,12.01694763808421,8.620625410448579,22.159875211843822
8,16.820775004108178,19.926294901628292,16.232633467294814,14.679075447232727,13.09902405432697,14.836356507490757,20.078092614751572,9.409885337042374,-0.0,9.36976380630955,9.931611718274757,14.77087632623336,17.706363747653842
9,10.149538617844108,14.834409607280634,22.749569125692425,17.953871143961067,9.852716644654146,7.2706693870408365,22.0893825009941,11.412411517407575,9.36976380630955,-0.0,7.77771324499649,13.086310077882443,16.608072328506715
10,8.332018710421364,16.202220317591078,17.193250478685236,19.838832597896822,11.739522941723722,9.61641668414717,15.146918111376358,12.01694763808421,9.931611718274757,7.77771324499649,-0.0,8.145499612221474,12.598391531610776
11,12.589879387177982,18.868122897745558,16.113397184828145,12.951895834502627,10.870345447271696,16.443921106493843,17.64314465540287,8.620625410448579,14.77087632623336,13.086310077882443,8.145499612221474,-0.0,15.850563554574359
12,12.888295453657491,23.02978899849377,24.057582178759084,17.46010608470391,15.006876279881931,15.183545186293468,18.35931247336089,22.159875211843822,17.706363747653842,16.608072328506715,12.598391531610776,15.850563554574359,-0.0
