avg,cen
47.26499999999999,58.03
47.590833333333336,58.03
47.31583333333333,57.71
47.35333333333333,56.94
47.504999999999995,57.39
46.42250000000001,56.58
45.73666666666667,56.23
45.64416666666667,56.23
44.79749999999999,55.63
43.4775,54.72
43.9775,53.06
43.64166666666667,53.91
43.75083333333333,53.73
43.68,53.77
44.2525,54.4
44.559999999999995,54.47
45.037499999999994,55.18
45.67666666666667,56.41
46.41916666666666,57.32
46.86083333333334,57.29
47.041666666666664,57.36
47.21833333333334,57.96
47.116666666666674,57.43
47.30083333333332,58.7
