0,1,2,time,week
245.42,456.65,38.24,2019-05-17 00:00:00,5
238.22,428.42,41.18,2019-05-17 01:00:00,5
242.5,380.07,41.18,2019-05-17 02:00:00,5
245.47,362.36,44.12,2019-05-17 03:00:00,5
244.43,363.77,47.06,2019-05-17 04:00:00,5
241.17,312.68,50.0,2019-05-17 05:00:00,5
238.5,253.56,50.0,2019-05-17 06:00:00,5
257.05,259.05,50.0,2019-05-17 07:00:00,5
284.98,312.36,47.06,2019-05-17 08:00:00,5
294.85,400.67,38.24,2019-05-17 09:00:00,5
301.73,447.29,32.35,2019-05-17 10:00:00,5
308.72,462.61,29.41,2019-05-17 11:00:00,5
308.68,488.06,32.35,2019-05-17 12:00:00,5
312.22,570.07,35.29,2019-05-17 13:00:00,5
318.23,603.52,38.24,2019-05-17 14:00:00,5
310.23,611.48,32.35,2019-05-17 15:00:00,5
305.83,608.17,32.35,2019-05-17 16:00:00,5
291.18,607.43,32.35,2019-05-17 17:00:00,5
264.22,567.18,38.24,2019-05-17 18:00:00,5
254.45,447.32,35.29,2019-05-17 19:00:00,5
245.93,362.64,38.24,2019-05-17 20:00:00,5
244.07,352.99,41.18,2019-05-17 21:00:00,5
237.05,392.99,38.24,2019-05-17 22:00:00,5
228.88,422.92,38.24,2019-05-17 23:00:00,5
240.6,376.97,44.12,2019-05-20 00:00:00,1
248.32,312.25,44.12,2019-05-20 01:00:00,1
245.87,311.16,47.06,2019-05-20 02:00:00,1
245.95,324.23,50.0,2019-05-20 03:00:00,1
234.28,314.82,50.0,2019-05-20 04:00:00,1
236.75,287.99,52.94,2019-05-20 05:00:00,1
237.18,288.49,58.82,2019-05-20 06:00:00,1
261.83,306.09,67.65,2019-05-20 07:00:00,1
289.92,313.42,58.82,2019-05-20 08:00:00,1
307.87,334.4,50.0,2019-05-20 09:00:00,1
320.42,365.85,38.24,2019-05-20 10:00:00,1
318.97,393.38,32.35,2019-05-20 11:00:00,1
316.25,453.98,29.41,2019-05-20 12:00:00,1
313.57,433.31,32.35,2019-05-20 13:00:00,1
303.75,415.32,29.41,2019-05-20 14:00:00,1
298.07,451.44,29.41,2019-05-20 15:00:00,1
294.53,457.92,32.35,2019-05-20 16:00:00,1
286.27,467.22,32.35,2019-05-20 17:00:00,1
269.1,437.39,38.24,2019-05-20 18:00:00,1
267.27,408.49,44.12,2019-05-20 19:00:00,1
271.72,375.85,50.0,2019-05-20 20:00:00,1
272.4,387.22,47.06,2019-05-20 21:00:00,1
