avg,cen
43.27857142857143,38.24
45.38,41.18
47.480000000000004,41.18
49.58,44.12
51.26,47.06
53.36,50.0
53.779999999999994,50.0
54.621428571428574,50.0
47.9,47.06
40.338571428571434,38.24
34.45285714285714,32.35
32.77142857142857,29.41
32.35142857142857,32.35
34.45142857142857,35.29
34.45428571428572,38.24
33.19142857142857,32.35
32.35285714285714,32.35
34.45285714285714,32.35
40.76,38.24
42.43857142857143,35.29
45.38,38.24
44.96,41.18
42.43857142857143,38.24
41.598571428571425,38.24
