,0,1,2,3,4,5,6,7,8,9,10,11
0,-0.0,8.190973265458744,10.832857450135501,7.849255716289975,12.812668077097138,7.253761865481777,12.364541650239913,20.721579764767526,16.68954255606146,10.465286964900622,13.018796832011503,43.915585872188124
1,8.190973265458744,-0.0,7.89181551773827,3.3069568452984006,6.631971342041237,9.221218676844865,11.871038461496626,20.198210333654753,21.845553402725248,12.270475581765032,17.35583881613202,47.30459449111707
2,10.832857450135501,7.89181551773827,-0.0,6.376330191261452,2.853326354792888,12.288013681191266,13.072270078605259,26.61235709181431,16.132471671487107,12.712194811149095,20.977819230695374,42.55723027998517
3,7.849255716289975,3.3069568452984006,6.376330191261452,-0.0,5.568093400203539,11.796355964382109,8.814472998237655,24.77188484687998,24.45491215968918,14.598932795706279,18.388796844846684,42.71335363608889
4,12.812668077097138,6.631971342041237,2.853326354792888,5.568093400203539,-0.0,13.716562747906494,17.06153026046398,29.88367948406332,15.965935694675107,13.602972850809879,23.83410449900964,47.11498448703412
5,7.253761865481777,9.221218676844865,12.288013681191266,11.796355964382109,13.716562747906494,-0.0,13.837913049651023,15.013583634249787,12.132599422307143,8.775334443740345,10.296891865562854,41.78313518509302
6,12.364541650239913,11.871038461496626,13.072270078605259,8.814472998237655,17.06153026046398,13.837913049651023,-0.0,17.925848111406264,23.25421301252158,13.332200219281296,12.44341950629294,22.984479704208375
7,20.721579764767526,20.198210333654753,26.61235709181431,24.77188484687998,29.88367948406332,15.013583634249787,17.925848111406264,-0.0,13.88871619828387,9.47680496531449,5.417764472450769,16.645641859729555
8,16.68954255606146,21.845553402725248,16.132471671487107,24.45491215968918,15.965935694675107,12.132599422307143,23.25421301252158,13.88871619828387,-0.0,3.9143410946205655,6.57770490874008,28.29384111736822
9,10.465286964900622,12.270475581765032,12.712194811149095,14.598932795706279,13.602972850809879,8.775334443740345,13.332200219281296,9.47680496531449,3.9143410946205655,-0.0,5.881563485367898,25.28574273128534
10,13.018796832011503,17.35583881613202,20.977819230695374,18.388796844846684,23.83410449900964,10.296891865562854,12.44341950629294,5.417764472450769,6.57770490874008,5.881563485367898,-0.0,27.048025819672507
11,43.915585872188124,47.30459449111707,42.55723027998517,42.71335363608889,47.11498448703412,41.78313518509302,22.984479704208375,16.645641859729555,28.29384111736822,25.28574273128534,27.048025819672507,-0.0
