0,1,2,time,week
28.62,0.0,35.29,2019-01-05 00:00:00,6
30.38,0.0,35.29,2019-01-05 01:00:00,6
33.48,0.0,38.24,2019-01-05 02:00:00,6
30.91,0.0,41.18,2019-01-05 03:00:00,6
28.64,0.0,41.18,2019-01-05 04:00:00,6
27.53,0.0,38.24,2019-01-05 05:00:00,6
32.21,0.0,35.29,2019-01-05 06:00:00,6
30.16,0.0,38.24,2019-01-05 07:00:00,6
23.67,0.0,38.24,2019-01-05 08:00:00,6
27.73,0.0,44.12,2019-01-05 09:00:00,6
44.06,0.0,44.12,2019-01-05 10:00:00,6
68.22,0.0,47.06,2019-01-05 11:00:00,6
61.05,0.0,50.0,2019-01-05 12:00:00,6
32.02,0.0,41.18,2019-01-05 13:00:00,6
23.19,0.0,38.24,2019-01-05 14:00:00,6
22.46,0.0,35.29,2019-01-05 15:00:00,6
22.48,0.0,32.35,2019-01-05 16:00:00,6
30.47,0.0,32.35,2019-01-05 17:00:00,6
30.73,0.0,29.41,2019-01-05 18:00:00,6
28.65,0.0,32.35,2019-01-05 19:00:00,6
29.86,0.0,32.35,2019-01-05 20:00:00,6
32.09,0.0,32.35,2019-01-05 21:00:00,6
31.83,0.0,32.35,2019-01-05 22:00:00,6
30.22,0.0,35.29,2019-01-05 23:00:00,6
28.99,0.0,35.29,2019-01-06 00:00:00,7
30.59,0.0,32.35,2019-01-06 01:00:00,7
32.32,0.0,35.29,2019-01-06 02:00:00,7
30.55,0.0,41.18,2019-01-06 03:00:00,7
30.66,0.0,41.18,2019-01-06 04:00:00,7
39.29,0.0,41.18,2019-01-06 05:00:00,7
36.86,0.0,38.24,2019-01-06 06:00:00,7
36.03,0.0,38.24,2019-01-06 07:00:00,7
42.21,0.0,38.24,2019-01-06 08:00:00,7
35.53,0.0,35.29,2019-01-06 09:00:00,7
34.51,0.0,38.24,2019-01-06 10:00:00,7
38.1,0.0,38.24,2019-01-06 11:00:00,7
35.67,0.0,38.24,2019-01-06 12:00:00,7
34.0,0.0,35.29,2019-01-06 13:00:00,7
35.79,0.0,35.29,2019-01-06 14:00:00,7
53.69,0.0,44.12,2019-01-06 15:00:00,7
57.84,0.0,50.0,2019-01-06 16:00:00,7
61.7,0.0,47.06,2019-01-06 17:00:00,7
62.19,0.0,44.12,2019-01-06 18:00:00,7
68.35,0.0,44.12,2019-01-06 19:00:00,7
56.33,0.0,44.12,2019-01-06 20:00:00,7
40.83,0.0,35.29,2019-01-06 21:00:00,7
33.05,0.0,38.24,2019-01-06 22:00:00,7
32.64,0.0,38.24,2019-01-06 23:00:00,7
