,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
0,-0.0,1.3283140011237071,0.977087658392465,0.7815502161533676,3.7994244790189575,5.241170097539726,10.7558919739624,7.8200426179678155,7.302292617369346,16.281501443124352,7.606604904293595,9.998915046494847,7.7446502758703675,7.628070608250991,5.519782519983274,5.152046817211763,4.6364371533874325,4.678228093351595,4.059662385532342,9.659339262846995,9.321002991123063,17.7167895201122,14.67483118494117,17.631083932420022,9.391270716400058,6.635856914297997,5.367578250537655,3.4299158319349154,3.3381247570909967,2.251777982964778,2.550215837453381,2.685776660904133,5.1555702688967555,8.894642162842832,3.0784909925047526,1.1065418888540532,2.2069809897543387,2.1619558031123973,0.9842200816340031,1.850077488639291,2.455846473962076,15.889330848944489,11.184503539605647,13.288587922081524,10.138293028493345,14.066189019928897,24.059443295525515,28.380586158016662,43.565992339081184,9.441333460634233,5.587219987903768,5.778036589050288,5.1624122006224615,17.079599123482872,14.563633293558757,14.56334090430726,15.469616792795723,14.515452339567267,15.918529132695236,18.579196588680897,24.410996117868855,19.218345753007632,30.01519255331892,17.672219647930792,11.363272530179247,13.627446379559846,14.319766628839854,12.475838861323075,9.954911866258191,10.550223796423813,11.25844742520266,10.743717366275488,11.614693491041704,16.420258365424935,11.509653945983368,10.992694569808783,11.16480548121207,11.942568562625429,13.580750595696875
1,1.3283140011237071,-0.0,1.4240236544992266,1.1932916548354089,4.044066549501759,5.596402001905189,10.879322442305885,8.8395430360403,7.149099686681012,16.435244526060227,8.504392567749317,9.550720289943925,8.2916950924708,7.8157118628816376,6.664000380814644,5.22134821345017,4.713291211973014,4.9519424158087055,4.291350213129659,9.735106593962994,9.10987686025666,18.137905308029396,14.626347787461077,17.757863942293547,8.553000942150787,6.29669756244709,5.715102849431702,3.833618702943297,3.5812668790948687,2.679986159390613,2.7220404992814524,3.0446574033109655,5.509046427423303,7.815134735240406,3.5475750689113146,1.6783538549022488,2.4721243808366777,2.554113882592502,1.542146480850159,2.0500188619015995,2.9532544281455557,16.11309736429894,11.291059918304208,12.882300117191487,10.802223005825349,14.363639904814933,23.739345827689586,26.750777402988444,29.228573235891933,8.636024806563592,6.300424424495765,6.570983197593984,6.029388058470027,15.761265686640634,14.72703524323017,15.382517334431137,17.188379197578254,13.874540488761053,17.01842243691191,19.96671012351733,25.406768521547203,19.581552127972266,23.98463664257148,16.859242731975133,10.493564034358702,13.747116961990287,15.067377494250772,11.074001438706782,11.689521653419545,10.210888246140366,10.40779009774182,10.6701630982537,9.691159142545496,13.344104866950076,11.661580118927597,11.655600524158858,11.841841348646664,11.724743062606972,13.700766377969286
2,0.977087658392465,1.4240236544992266,-0.0,0.4016249541883109,4.181739473848782,5.5962619401839495,9.898147217172934,7.816478559386709,6.9336508404024775,14.470049810483633,7.927613164063061,9.511581434190637,7.674351267485222,7.608858739847644,5.954720837180417,5.233270917295334,4.722628220897865,4.946332848357147,4.188410912383266,9.466698075477556,8.68096006214673,15.324088088672307,12.547202478503147,15.657671308154553,8.796093709646819,6.4677050195265995,5.783671159211751,3.3782023766351195,3.334308709845339,2.2222357034789697,2.7720475667328617,2.879528353249658,5.324780990715681,8.196126548014464,3.3693580824684357,1.0158375777849793,2.3946146176999474,2.1579725067918214,0.9566089233941767,1.759877125913508,2.42616147743728,14.610396210233535,11.564598321895817,12.33866545348818,10.134186636357766,14.533319836593906,26.001141249047322,33.06237833809856,33.31834762621639,8.842295067694792,6.063571203870805,6.5137352173191365,6.233627219018877,15.30110315329705,14.554054810665928,15.052532899423515,16.155960581816938,14.733910013944032,16.518835360599603,18.37176227883203,23.76067003783321,21.210142157838153,24.872146417013862,16.560296906247373,11.84132466565416,14.013795115882832,14.781767345833204,11.782719157761058,10.604726144764891,9.783243462593296,10.814153581038024,10.562675488456696,10.566515450744,14.57358130498059,11.309949802943086,11.21098187732882,11.82004677720633,11.672288738497329,12.316855479686646
3,0.7815502161533676,1.1932916548354089,0.4016249541883109,-0.0,3.9242341403580827,5.369160568169848,9.589903085794951,7.552848560617056,6.6889035043101,14.087579496809656,7.729602123483842,9.130786687575101,7.437792440499031,7.344874096231729,5.626244341544536,5.0062206054054785,4.559792407560993,4.751390091038551,3.9972175180783616,9.112257944541591,8.331074328053363,14.979801681590821,12.177278729369352,15.282795861309662,8.510256608796478,6.161048468672018,5.520580604532661,3.3616999210629293,3.1557582507526996,2.0182227352473134,2.5783278598899737,2.7742000886339153,5.063933526231957,7.672762156887487,3.249908003983276,1.0776530075500426,2.0835160141395805,2.0549758900395445,0.9825328818497558,1.5086565168000432,2.429748685440063,14.136213932911033,11.175483710129077,11.927152295877498,9.911391289218235,14.244649605557987,25.53345333803429,32.498094534087905,31.312300307085877,8.537449478214945,5.622143109014831,6.142035455992948,5.945682050876279,14.890579430549822,14.303641396235186,14.922965736719433,15.808990082385112,14.347646353472003,16.129589535900656,18.091129593600627,23.571363351111223,20.479557430303373,23.890626023437257,16.13406877232521,11.394634945390099,13.460904945766254,14.480975298078818,11.57133227193574,10.174480721600526,9.357952649182492,10.34216117628819,10.170965246194996,10.209135148504668,14.10464365786184,10.952586018725098,11.014423418552612,11.35264192683284,11.16440156699471,11.998853245763481
4,3.7994244790189575,4.044066549501759,4.181739473848782,3.9242341403580827,-0.0,2.386128068720696,6.362313166725185,5.862141090414417,4.427364406079363,11.522918425405823,3.9009065882681258,5.789961506170033,5.2067362096786844,4.247646479969699,4.417177764015152,2.373807939989747,2.663136812828934,2.481374402875829,2.42304656445747,5.330920195217881,6.417836665712122,12.709919622391524,10.066076108606627,12.141512039189207,6.189637245184221,4.540349649963837,3.3228813657707805,2.86276395194829,2.285158509520033,2.515948437120549,2.4148311010839976,3.212799897817035,3.3488553826868315,6.042049483244045,3.8469258758589056,3.8079670481500645,2.455177779707154,3.0333442953541168,4.5213083057579615,3.7635111171724263,3.9383626708623467,11.967707552777865,7.484157240486068,8.570851905849697,6.290831473189421,9.094825301307162,19.30837977988324,28.962708997665267,27.935122356366623,6.6564540811076816,5.58157321392312,5.332907178754588,4.474874567513623,13.61505438983117,10.663310068161318,12.102669023690266,12.339001289956844,10.746842253382937,14.560214320195668,14.311932257465752,18.451818579620877,18.172574194627273,21.48808792153131,15.95355372456339,8.77438021811255,11.074335974269719,11.185539250785888,11.238778476690845,8.763371963456642,8.141441965381128,8.292068787845949,8.184284906096448,7.99166186836783,12.861653486603176,8.859297605852928,8.226328756969602,9.587781481546568,9.165585050409195,9.783659932226115
5,5.241170097539726,5.596402001905189,5.5962619401839495,5.369160568169848,2.386128068720696,-0.0,5.480143222886101,4.39441900309101,2.813884713558828,11.088723605038892,3.1645026719331466,4.65592879383426,3.4213210305593447,2.9375922478201106,3.4681414607826873,2.210739775858919,2.523091585652508,1.5949593245580822,2.373139762058377,4.858029313474457,5.330283948001664,11.957311246308098,9.606862256668263,11.74518594502601,5.2838728554740495,3.136979415713952,2.295456135145756,2.708091785957507,2.7750495738659917,3.591624005229801,3.4272757291595477,4.42964822863289,2.991425916194862,5.277417743571774,4.845944472267144,5.673073628881608,3.370908086710032,4.12030555394119,5.462727305044984,4.704712935945444,4.017180450981337,11.07188900982414,5.75816340634081,7.1755849571654196,5.949946544395385,8.72173692247301,17.488115111355516,25.41785071661187,26.95835170403694,6.844343358983241,5.5040332105493,4.448782234992957,4.224155280721956,11.59412967342107,9.41194703357417,10.342308171546705,11.529793644039323,10.92580041054872,13.984438646024783,13.381776221425689,19.34657064978549,18.11885175816526,20.55771929384404,13.922157996404083,7.687613900900163,9.442133344081148,10.247240993027233,10.004189108474275,7.2401578262519966,6.672014228802695,7.621012651875401,7.362804381421763,8.497593467842085,11.592865320278205,7.3545479243334,6.330692538151467,8.782515233417643,8.731820976670347,9.595502460101388
6,10.7558919739624,10.879322442305885,9.898147217172934,9.589903085794951,6.362313166725185,5.480143222886101,-0.0,4.081944748424125,5.1482056930096265,4.6861761721706054,5.415384695366512,5.403451222529548,5.8603243420724604,5.669812056991103,5.567941170707258,6.906841436475466,8.20132709841538,7.767823695226503,8.294071479844245,3.9754240472277758,9.520469729607683,4.060046359524953,4.461313859879791,8.085905257807045,5.41231423367515,5.8495839561611005,7.168500037066182,8.424648911825651,8.215998468772474,7.86833697719433,8.131909689106918,8.745251549688845,7.89058040032626,6.166545990193667,7.225431028492939,10.177390740578657,7.3452042956094195,8.606176569064303,9.580696636616835,10.89019909495493,8.267915533066159,5.7976702624022165,5.668481229565184,7.263633820510685,6.738245078770329,10.454601488585114,19.425208358068463,28.625382628398377,23.509029137844855,7.4163660007950245,7.158252860390075,5.278241289125579,8.971871607402097,11.108799671289564,12.274506425687044,12.081825390853169,12.481285719055538,10.705095203235894,13.269196666369547,12.362727340538566,25.28161007595288,20.303623558584917,17.351319060572095,15.195275137390952,9.43880882295825,12.208222019707874,13.02580874413251,10.025386846206219,7.007861022246144,7.041599721623406,6.88152883170929,9.42307176414596,8.42433918738055,12.190795746505605,9.638206093180884,9.223792716959014,10.782436494138752,10.563726952952258,7.313230753323312
7,7.8200426179678155,8.8395430360403,7.816478559386709,7.552848560617056,5.862141090414417,4.39441900309101,4.081944748424125,-0.0,2.0054523885273516,6.281681208949381,2.723942949884505,3.7994056860968937,2.1444865738462853,2.611027851590348,3.1617723051776454,3.976064924694989,4.893097094705458,4.226834277536752,4.656432412332806,3.704214378842473,4.004632722759049,7.235869255304516,4.910340318340172,9.88113780653389,4.242800556099942,3.67264253915709,2.914313710436407,5.943958289394535,5.0834670958387935,6.368949738827847,5.1539504439011035,5.335635433472603,5.109526240018684,4.4107201703347405,5.179240263835569,7.055689430894848,5.689357790705019,5.218865485920635,6.763225703373357,7.802099766340602,7.074507549277144,7.464331866734223,6.195326998063681,7.189255562048232,6.405320037052137,9.963878447902934,20.73671012079338,29.009693978571146,42.52521615316854,6.63429552165884,4.431564264587414,3.8591800724556347,5.245393297553813,10.179728765361558,9.131956952135448,10.231869945097111,11.312315152760876,9.52927801133172,11.051779037872128,12.35770795919488,22.867052356435796,17.46997521160694,22.144872003116678,12.657129703135068,7.224991232741596,9.404089444222983,8.541355335985546,7.139469016572049,5.0388740747108525,4.3912231142806055,4.867649671555167,7.198552270168033,7.8772406541172755,11.162614117875597,6.750305713493528,6.48654176536962,6.987564490092066,7.824537162036465,7.699685216337215
8,7.302292617369346,7.149099686681012,6.9336508404024775,6.6889035043101,4.427364406079363,2.813884713558828,5.1482056930096265,2.0054523885273516,-0.0,9.00690537151294,2.814161985289426,3.5368211731727146,1.98047529493779,2.53293278613157,3.1364498464383406,2.756625991204011,3.1276681081000595,3.128410411094472,3.387856445328072,3.0975511988481106,4.4359872060813865,9.936925443290372,7.311167963177362,11.107146504547794,4.651176286007624,3.3185591731107134,2.8259714521787886,4.050276529304239,4.414163651728861,5.61863654660912,4.519656838565064,5.199248995894277,3.9662189341180043,5.171140815921039,5.315375105921089,6.392187641130092,5.345553846827193,4.713811254331619,6.753173365403016,6.565554796685638,5.371885447716575,9.837180323645,5.28545054920959,5.886188041677424,5.357616037538502,9.330844700216192,17.87901925526293,36.74005550922447,41.757939012512495,6.125290336971368,4.619440014166098,3.9441232133260784,5.136676053223619,9.686706363744186,8.57748570889746,8.703256211060035,11.650522816137292,10.104272996306,11.722418753520968,13.452018041508838,18.06794567856259,17.01390884148475,20.28618706094001,12.595729711762408,6.929044764884341,9.123284956490336,8.245602412087084,6.857351787894978,6.451547964692894,4.413421092804234,5.300498493381244,6.846878211248591,7.657868372713465,10.356692549772001,6.144018419040133,5.751565241172758,7.316971172087661,7.611452172399259,8.226473998147664
9,16.281501443124352,16.435244526060227,14.470049810483633,14.087579496809656,11.522918425405823,11.088723605038892,4.6861761721706054,6.281681208949381,9.00690537151294,-0.0,10.129202519114983,6.069559516075314,11.395105604981477,10.746311048539933,9.42301019725852,11.099895192208198,12.32572145936557,12.831547278597094,13.355415935836575,7.721882565073702,13.616172179681595,2.9055092876469226,3.098628974899289,6.223397977972919,6.243098571627142,9.779992284777991,12.982207832648339,14.7768133940685,13.724206877933943,12.775866931083922,14.545881212181927,13.221877153640216,13.50578992452145,11.144529485744826,10.602461779214092,14.411455248811214,12.131009593688821,13.544205399588519,13.784535657624954,15.783948665797679,13.765704677906388,5.115557015894389,5.20539148766473,6.835721294650801,6.480150785640092,8.081699020587093,14.428471201744573,34.44230657816558,25.28802111803592,7.521726502324976,8.405419496593364,6.734016984237896,15.14663080252036,11.644273536814675,13.983445833085026,12.298774079309618,13.131023810867338,12.75598332915234,16.81769235972333,14.033613954287318,23.24495801496924,15.334934228875953,19.70165618826032,14.528621527884988,8.936776769022483,12.741001644462477,13.904645610489478,10.383663799607545,9.047404140449247,7.2895575501311525,10.091166258727352,10.260397988346483,9.284493034965699,10.002086206016815,15.071557172473966,12.68321129291146,15.62631754193912,12.834570926655733,8.592368023554986
