avg,cen
383.9569230769231,438.17
380.4861538461538,438.17
377.1061538461538,438.17
368.6923076923077,438.17
364.42461538461544,438.17
363.0776923076923,438.17
360.16615384615386,438.17
359.38307692307706,438.17
376.58769230769224,438.17
404.16615384615386,438.17
421.1946153846154,438.17
419.26307692307694,438.17
428.6292307692308,438.17
433.0661538461539,438.17
424.2392307692308,438.17
417.92923076923074,438.17
413.6076923076923,438.17
412.6815384615385,438.17
403.9007692307693,438.17
392.97692307692313,438.17
392.5038461538462,438.17
390.7769230769231,438.17
395.0769230769231,438.17
385.49769230769226,438.17
