,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,-0.0,13.602319666108004,9.170427490064679,8.365943926722938,10.744169306719485,7.352498874573698,4.859017955438867,11.890223013030417,12.059378439814068,11.340523512507266,24.444846711465168,7.529804757231199,8.248816872846483,17.418301508530813,11.560589285505252,18.01057486500011,11.295842621524839,20.963596871914685,20.371374487139427
1,13.602319666108004,-0.0,4.118517390271376,15.015596941497314,10.878273243717814,12.383683383273375,9.319073395274815,13.91956558617621,13.576808503741564,20.385984834065074,13.104339959225339,24.373078437770214,23.460664333593108,33.80577551804549,3.3508780648749346,3.8100294377200252,22.68768485325765,5.8448461081157275,29.72598152676606
2,9.170427490064679,4.118517390271376,-0.0,13.069251018960493,7.906097436433883,10.973123528816647,6.854858791921394,14.1451913151291,11.654326171218436,20.925735562567134,18.972084738091993,17.602027557800675,21.592078765917005,33.63301762463787,5.508745823149955,8.12520636400139,16.21960385658254,11.640033744514588,27.659889146179452
3,8.365943926722938,15.015596941497314,13.069251018960493,-0.0,9.493165069036879,3.1173079817462703,10.550806986141676,8.138033697287163,9.961498942089623,10.859492760060817,15.470109024257345,13.106143258812098,11.87247298830212,16.68789780277927,12.555771589529199,15.863736392335328,7.099977457401424,18.840735254077696,12.465470480586792
4,10.744169306719485,10.878273243717814,7.906097436433883,9.493165069036879,-0.0,6.787165155760249,7.903397003011924,14.35768618605463,3.3326145072673876,19.40229380693417,15.805588514748067,18.593843322224966,18.75617639699984,30.491423016427774,7.664023813478451,9.364761898332878,11.961252011828783,15.00502021549747,16.018004346068416
5,7.352498874573698,12.383683383273375,10.973123528816647,3.1173079817462703,6.787165155760249,-0.0,7.597318004209318,10.017684340036777,6.567565574834462,12.83310597894037,15.871368348540676,14.018775906568045,12.106673859502422,15.857632992558539,9.39306942514718,12.937624020799992,7.569835221597076,16.13562815314436,10.763137930716592
6,4.859017955438867,9.319073395274815,6.854858791921394,10.550806986141676,7.903397003011924,7.597318004209318,-0.0,11.07519232723429,9.836046557551107,15.723037991670491,15.702169090821391,11.55328243247936,10.586457351144498,19.22174280048374,6.526034090397624,9.923484534223267,15.49342468362663,15.378052984755822,19.38307676398729
7,11.890223013030417,13.91956558617621,14.1451913151291,8.138033697287163,14.35768618605463,10.017684340036777,11.07519232723429,-0.0,10.070178410021033,11.96802189648065,15.01050269641383,15.527833985577365,13.852243423432526,17.693118588162914,13.44509218289729,16.90103782441547,16.187912029066045,19.129656039429072,11.634174330714659
8,12.059378439814068,13.576808503741564,11.654326171218436,9.961498942089623,3.3326145072673876,6.567565574834462,9.836046557551107,10.070178410021033,-0.0,20.649568722738692,20.55200980950952,17.56015627706904,21.713271504443377,27.225189813568143,9.854398010882164,12.25133235914077,11.565245930237717,15.990930475679107,12.072641230798913
9,11.340523512507266,20.385984834065074,20.925735562567134,10.859492760060817,19.40229380693417,12.83310597894037,15.723037991670491,11.96802189648065,20.649568722738692,-0.0,19.508597626000938,12.195466137763722,11.141895123034901,18.115199359929125,17.942722607745928,24.323200403292038,19.58483034848252,27.223296219234566,19.27574066593571
10,24.444846711465168,13.104339959225339,18.972084738091993,15.470109024257345,15.805588514748067,15.871368348540676,15.702169090821391,15.01050269641383,20.55200980950952,19.508597626000938,-0.0,38.73560276307999,9.651764103715955,32.5097935201248,12.993201569692005,7.820551505151996,39.55153631310554,14.48350629133128,34.593358247582145
11,7.529804757231199,24.373078437770214,17.602027557800675,13.106143258812098,18.593843322224966,14.018775906568045,11.55328243247936,15.527833985577365,17.56015627706904,12.195466137763722,38.73560276307999,-0.0,10.286066770012987,10.687897987655251,21.130075255989443,30.530964825764965,11.568167224041474,33.3570126967679,17.503044076472978
12,8.248816872846483,23.460664333593108,21.592078765917005,11.87247298830212,18.75617639699984,12.106673859502422,10.586457351144498,13.852243423432526,21.713271504443377,11.141895123034901,9.651764103715955,10.286066770012987,-0.0,14.993171533183071,18.732636921418713,15.265580297361385,17.79439210822587,26.072958350422528,24.694877239349935
13,17.418301508530813,33.80577551804549,33.63301762463787,16.68789780277927,30.491423016427774,15.857632992558539,19.22174280048374,17.693118588162914,27.225189813568143,18.115199359929125,32.5097935201248,10.687897987655251,14.993171533183071,-0.0,25.133070261721315,32.81282916092644,15.183658982997454,36.88591464737321,17.037701055861696
14,11.560589285505252,3.3508780648749346,5.508745823149955,12.555771589529199,7.664023813478451,9.39306942514718,6.526034090397624,13.44509218289729,9.854398010882164,17.942722607745928,12.993201569692005,21.130075255989443,18.732636921418713,25.133070261721315,-0.0,4.089934114828121,20.37789823776851,6.091120903581976,22.439057662946478
15,18.01057486500011,3.8100294377200252,8.12520636400139,15.863736392335328,9.364761898332878,12.937624020799992,9.923484534223267,16.90103782441547,12.25133235914077,24.323200403292038,7.820551505151996,30.530964825764965,15.265580297361385,32.81282916092644,4.089934114828121,-0.0,28.463722825425865,5.3793042885192195,27.09130127798078
16,11.295842621524839,22.68768485325765,16.21960385658254,7.099977457401424,11.961252011828783,7.569835221597076,15.49342468362663,16.187912029066045,11.565245930237717,19.58483034848252,39.55153631310554,11.568167224041474,17.79439210822587,15.183658982997454,20.37789823776851,28.463722825425865,-0.0,29.60971923049822,12.367589638557599
17,20.963596871914685,5.8448461081157275,11.640033744514588,18.840735254077696,15.00502021549747,16.13562815314436,15.378052984755822,19.129656039429072,15.990930475679107,27.223296219234566,14.48350629133128,33.3570126967679,26.072958350422528,36.88591464737321,6.091120903581976,5.3793042885192195,29.60971923049822,-0.0,31.748094148250388
18,20.371374487139427,29.72598152676606,27.659889146179452,12.465470480586792,16.018004346068416,10.763137930716592,19.38307676398729,11.634174330714659,12.072641230798913,19.27574066593571,34.593358247582145,17.503044076472978,24.694877239349935,17.037701055861696,22.439057662946478,27.09130127798078,12.367589638557599,31.748094148250388,-0.0
